"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
19,-14011.6003294072,0.000673241039065016,20260840,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/019",234,NA,NA,71.00553055,70.69328111,0.31224944,20.61303832,20.61303832,FALSE,109.90744719,366212.32304671,2025,20260840,134,13,TRUE,"",TRUE,TRUE,"B"
20,-14006.2231092495,0.000856278372920516,20260841,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/020",234,NA,NA,72.25263163,71.93615513,0.3164765,20.08565507,20.08565507,FALSE,111.18258346,372620.38424074,2025,20260841,134,14.5,TRUE,"",TRUE,TRUE,"D"
21,-14011.7954407054,0.00273793357673185,20260842,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/021",234,NA,NA,74.0293893,73.7085006,0.3208887,20.64122217,20.64122217,FALSE,112.32796745,357501.63769008,2025,20260842,134,14.2,TRUE,"",TRUE,FALSE,"A"
22,-14011.7954407072,0.0182427009036812,20260843,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/022",234,NA,NA,74.02939244,73.70850374,0.3208887,20.64122113,20.64122113,FALSE,112.32797243,357501.61641307,2025,20260843,134,13.3,TRUE,"",FALSE,FALSE,NA
23,-14006.3892011003,0.00253783700152171,20260844,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/023",234,NA,NA,75.20721268,74.88232031,0.32489237,20.12753339,20.12753339,FALSE,113.53014859,363602.39409078,2025,20260844,134,12,TRUE,"",TRUE,FALSE,"C"
24,-14006.3892011016,0.0044989408369759,20260845,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/024",234,NA,NA,75.20722218,74.8823298,0.32489238,20.12753172,20.12753172,FALSE,113.53015671,363602.39820223,2025,20260845,134,13.3,TRUE,"",TRUE,FALSE,"C"
25,-14006.2231092497,0.0158929899646992,20260846,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/025",234,NA,NA,72.25263,71.93615349,0.31647651,20.08565331,20.08565331,FALSE,111.18258801,372620.38586483,2025,20260846,134,13,TRUE,"",FALSE,FALSE,NA
26,-14011.6003294066,0.00115711589495583,20260847,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/026",234,NA,NA,71.00552752,70.69327809,0.31224943,20.61304098,20.61304098,FALSE,109.90744686,366212.29754842,2025,20260847,134,12.9,TRUE,"",TRUE,FALSE,"B"
27,-14011.6003294071,0.00187501988937187,20260848,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/027",234,NA,NA,71.00553107,70.69328163,0.31224944,20.61303728,20.61303728,FALSE,109.90744818,366212.3325074,2025,20260848,134,12.9,TRUE,"",TRUE,FALSE,"B"
28,-14011.7954407032,0.0111603706852638,20260849,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/028",234,NA,NA,74.02937148,73.70848283,0.32088865,20.64122243,20.64122243,FALSE,112.32793515,357501.50267974,2025,20260849,134,13.2,TRUE,"",FALSE,FALSE,NA
