"mode","peel","Year","recruit_male"
"standard",2,1991,1681525.6710816
"standard",2,1992,213273.44121786
"standard",2,1993,174167.75840773
"standard",2,1994,139092.93123348
"standard",2,1995,137455.36935445
"standard",2,1996,206044.70557975
"standard",2,1997,216834.05066781
"standard",2,1998,306629.40845048
"standard",2,1999,147099.37492632
"standard",2,2000,92391.86559513
"standard",2,2001,785906.39536207
"standard",2,2002,636281.30098847
"standard",2,2003,569961.51533562
"standard",2,2004,890639.45503134
"standard",2,2005,209021.1100026
"standard",2,2006,154282.00136574
"standard",2,2007,583552.33706171
"standard",2,2008,632095.41528046
"standard",2,2009,156364.98199887
"standard",2,2010,158432.41513327
"standard",2,2011,164012.02847791
"standard",2,2012,410932.30917413
"standard",2,2013,541132.69126142
"standard",2,2014,2737917.87244259
"standard",2,2015,1459974.82435974
"standard",2,2016,639399.64045141
"standard",2,2017,195783.69426957
"standard",2,2018,169740.21273473
"standard",2,2019,237289.04528338
"standard",2,2020,533229.25084898
"standard",2,2021,656468.21770903
"standard",2,2022,1539862.23941429
"standard",2,2023,652465.48779022
"standard",3,1982,847461.12067266
"standard",3,1983,1204597.14066363
"standard",3,1984,2537881.07443687
"standard",3,1985,1648873.16076738
"standard",3,1986,282754.54289421
"standard",3,1987,655419.8138489
"standard",3,1988,344849.033307
"standard",3,1989,319338.38653931
"standard",3,1990,2483420.42287221
"standard",3,1991,1690617.36349789
"standard",3,1992,211459.67940942
"standard",3,1993,173902.85078571
"standard",3,1994,139248.84283576
"standard",3,1995,138302.71975748
"standard",3,1996,203090.594795
"standard",3,1997,216229.28329875
"standard",3,1998,306475.62296089
"standard",3,1999,144871.05999237
"standard",3,2000,91009.44486642
"standard",3,2001,789778.70468656
"standard",3,2002,634249.44045209
"standard",3,2003,569374.15433051
"standard",3,2004,892449.33075513
"standard",3,2005,206897.69061462
"standard",3,2006,153024.51603866
"standard",3,2007,581219.92904951
"standard",3,2008,634902.26187303
"standard",3,2009,155448.86623938
"standard",3,2010,158848.23333469
"standard",3,2011,163677.8695482
"standard",3,2012,420050.20314241
"standard",3,2013,574351.71748961
"standard",3,2014,2792716.17680265
"standard",3,2015,1556750.32551367
"standard",3,2016,697873.44525608
"standard",3,2017,189772.86309866
"standard",3,2018,156372.82089741
"standard",3,2019,190240.38890001
"standard",3,2020,349617.27477491
"standard",3,2021,404894.91996235
"standard",3,2022,1487042.91904609
"standard",4,1982,850126.14978718
"standard",4,1983,1201858.63489243
"standard",4,1984,2527408.6469603
"standard",4,1985,1642113.32158545
"standard",4,1986,281738.19106849
"standard",4,1987,654659.77723264
"standard",4,1988,352157.67956544
"standard",4,1989,319023.3720235
"standard",4,1990,2408162.84034023
"standard",4,1991,1738124.74487122
"standard",4,1992,206249.8447409
"standard",4,1993,171139.74350505
"standard",4,1994,141694.5846574
"standard",4,1995,141677.39479892
"standard",4,1996,195060.54512765
"standard",4,1997,212692.54376115
"standard",4,1998,309394.51103199
"standard",4,1999,142581.46501851
"standard",4,2000,90917.9214702
"standard",4,2001,785039.10080614
"standard",4,2002,648415.91770776
"standard",4,2003,546026.90226257
"standard",4,2004,893314.13642071
"standard",4,2005,206054.30473616
"standard",4,2006,152698.38880713
"standard",4,2007,582790.29797282
"standard",4,2008,636308.91674375
"standard",4,2009,155894.48373421
"standard",4,2010,158609.16969553
"standard",4,2011,163844.96760006
"standard",4,2012,443193.70642417
"standard",4,2013,604778.9397922
"standard",4,2014,2682950.79901265
"standard",4,2015,2040861.10683444
"standard",4,2016,1026627.18574154
"standard",4,2017,220452.40632435
"standard",4,2018,182970.2787165
"standard",4,2019,256873.80310967
"standard",4,2020,432217.87547739
"standard",4,2021,381425.99336461
"standard",5,1982,759555.09632071
"standard",5,1983,1200119.67554492
"standard",5,1984,2391814.11919402
"standard",5,1985,1884458.94847563
"standard",5,1986,287212.27141359
"standard",5,1987,623101.36324518
"standard",5,1988,347952.71226626
"standard",5,1989,347150.30792196
"standard",5,1990,2110801.65555208
"standard",5,1991,1897517.0698363
"standard",5,1992,132331.41686013
"standard",5,1993,101323.60654186
"standard",5,1994,165800.78298438
"standard",5,1995,197392.86257849
"standard",5,1996,137714.2559516
"standard",5,1997,151847.1266444
"standard",5,1998,252736.00180134
"standard",5,1999,142393.68490552
"standard",5,2000,76685.17804864
"standard",5,2001,734258.27342285
"standard",5,2002,486391.15953042
"standard",5,2003,321493.88959931
"standard",5,2004,998075.96329929
"standard",5,2005,285149.5918331
"standard",5,2006,181895.69219201
"standard",5,2007,597052.97531192
"standard",5,2008,634064.06156883
"standard",5,2009,153951.89761646
"standard",5,2010,146046.40609667
"standard",5,2011,131402.82549097
"standard",5,2012,411785.81488909
"standard",5,2013,748225.373265
"standard",5,2014,2523396.52265863
"standard",5,2015,4060149.58574303
"standard",5,2016,383215.80398062
"standard",5,2017,188421.83834487
"standard",5,2018,165458.34515134
"standard",5,2019,217315.95671527
"standard",5,2020,214374.17123719
"standard",6,1982,782567.86918354
"standard",6,1983,1200905.25418545
"standard",6,1984,2407514.62089468
"standard",6,1985,1875258.41091739
"standard",6,1986,291589.62752733
"standard",6,1987,617624.51243518
"standard",6,1988,346427.30343789
"standard",6,1989,353748.0114154
"standard",6,1990,2118038.70398056
"standard",6,1991,1878901.5860079
"standard",6,1992,131384.05869443
"standard",6,1993,100509.56289642
"standard",6,1994,167118.30875698
"standard",6,1995,199577.8235639
"standard",6,1996,137033.88657335
"standard",6,1997,148921.32238923
"standard",6,1998,253562.0567643
"standard",6,1999,144275.2946384
"standard",6,2000,76967.57637084
"standard",6,2001,736776.51600897
"standard",6,2002,478693.76440505
"standard",6,2003,321075.11795526
"standard",6,2004,997721.62274159
"standard",6,2005,291448.69417787
"standard",6,2006,183441.90034534
"standard",6,2007,599212.64838285
"standard",6,2008,626352.96557016
"standard",6,2009,153232.05570575
"standard",6,2010,148134.13739825
"standard",6,2011,134459.02101027
"standard",6,2012,356420.0973536
"standard",6,2013,608782.3362799
"standard",6,2014,2376065.24360553
"standard",6,2015,3063995.83476218
"standard",6,2016,418387.56260776
"standard",6,2017,294569.51854262
"standard",6,2018,290419.50783027
"standard",6,2019,386694.92490887
"standard",7,1982,771608.38802562
"standard",7,1983,1211848.07061952
"standard",7,1984,2416274.96719672
"standard",7,1985,1883606.22391298
"standard",7,1986,294807.35053601
"standard",7,1987,613878.01687273
"standard",7,1988,344072.74641577
"standard",7,1989,357891.58741381
"standard",7,1990,2104697.69695167
"standard",7,1991,1878007.93430821
"standard",7,1992,126668.22515067
"standard",7,1993,96257.88135588
"standard",7,1994,169862.57536327
"standard",7,1995,204212.07431755
"standard",7,1996,134435.07524141
"standard",7,1997,145228.55314198
"standard",7,1998,247348.06685915
"standard",7,1999,147386.64152771
"standard",7,2000,76206.23244253
"standard",7,2001,736113.9247634
"standard",7,2002,469139.81252722
"standard",7,2003,301486.85173136
"standard",7,2004,986857.06649087
"standard",7,2005,311825.71410236
"standard",7,2006,187076.60032147
"standard",7,2007,596425.50501468
"standard",7,2008,627111.94447645
"standard",7,2009,152831.81877004
"standard",7,2010,148458.01035368
"standard",7,2011,134048.68879036
"standard",7,2012,350075.18679398
"standard",7,2013,615249.90911378
"standard",7,2014,2527141.61644673
"standard",7,2015,2835178.40474681
"standard",7,2016,409181.91479117
"standard",7,2017,283158.40193671
"standard",7,2018,273328.44149749
"standard",8,1982,770867.99128361
"standard",8,1983,1214244.63710678
"standard",8,1984,2429879.21022543
"standard",8,1985,1881595.924562
"standard",8,1986,296634.02773863
"standard",8,1987,612354.03192739
"standard",8,1988,342367.90358904
"standard",8,1989,360509.90126149
"standard",8,1990,2098505.10873526
"standard",8,1991,1874809.6127917
"standard",8,1992,126075.93155951
"standard",8,1993,95593.63917542
"standard",8,1994,170419.13516387
"standard",8,1995,205162.15652333
"standard",8,1996,134738.47884791
"standard",8,1997,142916.20840488
"standard",8,1998,245679.55704906
"standard",8,1999,149270.62089013
"standard",8,2000,75994.73591411
"standard",8,2001,735023.05021115
"standard",8,2002,466290.16108742
"standard",8,2003,296047.1606909
"standard",8,2004,979626.92361941
"standard",8,2005,320397.99900926
"standard",8,2006,187635.31930598
"standard",8,2007,596627.56625921
"standard",8,2008,623328.21119383
"standard",8,2009,151302.27829754
"standard",8,2010,150914.48629256
"standard",8,2011,135988.71200134
"standard",8,2012,303715.55118466
"standard",8,2013,580616.37380253
"standard",8,2014,2001640.08040404
"standard",8,2015,2461298.0197594
"standard",8,2016,551361.37090901
"standard",8,2017,341788.15020531
"standard",9,1982,788825.4157045
"standard",9,1983,1198340.95469151
"standard",9,1984,2412748.14105721
"standard",9,1985,1884556.66376131
"standard",9,1986,293236.54048596
"standard",9,1987,621354.04918265
"standard",9,1988,339688.21972456
"standard",9,1989,357653.60786799
"standard",9,1990,2115785.35274756
"standard",9,1991,1878659.1891133
"standard",9,1992,134793.54724581
"standard",9,1993,103171.60780971
"standard",9,1994,166590.90931329
"standard",9,1995,194325.72775698
"standard",9,1996,145137.68715174
"standard",9,1997,141303.39171049
"standard",9,1998,258837.09721465
"standard",9,1999,142172.4563756
"standard",9,2000,73373.50629275
"standard",9,2001,753752.24893749
"standard",9,2002,459276.56893115
"standard",9,2003,337862.35455242
"standard",9,2004,993027.04441013
"standard",9,2005,288782.43679031
"standard",9,2006,177927.03984889
"standard",9,2007,612006.20252517
"standard",9,2008,607780.58852017
"standard",9,2009,138917.64742739
"standard",9,2010,194524.18996757
"standard",9,2011,324167.41319032
"standard",9,2012,272852.07710505
"standard",9,2013,464773.68307826
"standard",9,2014,1665136.33575722
"standard",9,2015,1546105.29891162
"standard",9,2016,639245.16293508
"standard",10,1982,783746.42923522
"standard",10,1983,1198121.24373522
"standard",10,1984,2404801.73552382
"standard",10,1985,1895164.21503808
"standard",10,1986,293396.9296668
"standard",10,1987,619127.51584574
"standard",10,1988,340465.53019462
"standard",10,1989,354289.59724343
"standard",10,1990,2115580.98391835
"standard",10,1991,1881116.2867327
"standard",10,1992,132861.36186257
"standard",10,1993,101274.41723473
"standard",10,1994,168796.14674927
"standard",10,1995,195190.17619778
"standard",10,1996,142004.92425415
"standard",10,1997,142863.30678085
"standard",10,1998,254347.0069569
"standard",10,1999,144233.47246992
"standard",10,2000,73461.64466715
"standard",10,2001,752163.96753513
"standard",10,2002,460256.47939831
"standard",10,2003,331418.3905231
"standard",10,2004,980906.46239074
"standard",10,2005,299144.05040153
"standard",10,2006,179535.45119672
"standard",10,2007,612718.04827321
"standard",10,2008,604795.16368087
"standard",10,2009,156919.32294286
"standard",10,2010,292827.59899384
"standard",10,2011,330082.57990535
"standard",10,2012,278995.420992
"standard",10,2013,480116.54225593
"standard",10,2014,1875142.19736752
"standard",10,2015,1036970.02070549
"drop_survey",0,1982,838062.13472749
"drop_survey",0,1983,1209338.27794172
"drop_survey",0,1984,2573260.78951994
"drop_survey",0,1985,1599156.96337356
"drop_survey",0,1986,285510.59619336
"drop_survey",0,1987,659839.43375663
"drop_survey",0,1988,335945.33941193
"drop_survey",0,1989,314309.57333151
"drop_survey",0,1990,2615910.37787974
"drop_survey",0,1991,1607224.04140134
"drop_survey",0,1992,215654.93412806
"drop_survey",0,1993,177290.66214316
"drop_survey",0,1994,138619.68877273
"drop_survey",0,1995,136874.38548289
"drop_survey",0,1996,207553.97496161
"drop_survey",0,1997,224285.12105781
"drop_survey",0,1998,317813.17299839
"drop_survey",0,1999,145295.83292667
"drop_survey",0,2000,91880.04385557
"drop_survey",0,2001,820401.58167335
"drop_survey",0,2002,625116.24110158
"drop_survey",0,2003,613118.56690003
"drop_survey",0,2004,881857.15819099
"drop_survey",0,2005,203455.10146369
"drop_survey",0,2006,150556.43582251
"drop_survey",0,2007,590529.74188317
"drop_survey",0,2008,620456.91038781
"drop_survey",0,2009,154555.30519464
"drop_survey",0,2010,158198.64726163
"drop_survey",0,2011,165570.21978966
"drop_survey",0,2012,323714.44288876
"drop_survey",0,2013,331840.14072696
"drop_survey",0,2014,3108740.70663371
"drop_survey",0,2015,707307.60619201
"drop_survey",0,2016,268132.25591507
"drop_survey",0,2017,145618.67512174
"drop_survey",0,2018,129419.70008365
"drop_survey",0,2019,89739.28317059
"drop_survey",0,2020,1108050.5775104
"drop_survey",0,2021,1358687.91135428
"drop_survey",0,2022,2034146.60019641
"drop_survey",0,2023,582264.04496665
"drop_survey",0,2024,404108.80681443
"drop_survey",0,2025,415437.27528053
"drop_survey",1,1982,850028.09936671
"drop_survey",1,1983,1204007.51970121
"drop_survey",1,1984,2550393.30847921
"drop_survey",1,1985,1623864.54182512
"drop_survey",1,1986,285396.25652559
"drop_survey",1,1987,653242.091373
"drop_survey",1,1988,337718.45301563
"drop_survey",1,1989,319528.92095568
"drop_survey",1,1990,2569250.38661205
"drop_survey",1,1991,1627505.35949124
"drop_survey",1,1992,215136.13869869
"drop_survey",1,1993,176202.3577724
"drop_survey",1,1994,137655.83412224
"drop_survey",1,1995,135839.16040142
"drop_survey",1,1996,208844.43096743
"drop_survey",1,1997,219940.48736253
"drop_survey",1,1998,313661.16102938
"drop_survey",1,1999,146070.43446329
"drop_survey",1,2000,92437.53657064
"drop_survey",1,2001,800136.04380656
"drop_survey",1,2002,632920.49693043
"drop_survey",1,2003,594788.63853276
"drop_survey",1,2004,883049.30599285
"drop_survey",1,2005,204347.51267691
"drop_survey",1,2006,151627.97390161
"drop_survey",1,2007,586665.74367678
"drop_survey",1,2008,621428.51996146
"drop_survey",1,2009,154222.89732051
"drop_survey",1,2010,157525.36221359
"drop_survey",1,2011,158867.28798051
"drop_survey",1,2012,308059.35926071
"drop_survey",1,2013,360270.3667676
"drop_survey",1,2014,2868908.35732708
"drop_survey",1,2015,746345.6521237
"drop_survey",1,2016,302671.72548698
"drop_survey",1,2017,153269.85327928
"drop_survey",1,2018,156274.47881605
"drop_survey",1,2019,408608.59406138
"drop_survey",1,2020,579705.89405133
"drop_survey",1,2021,829061.73275394
"drop_survey",1,2022,1864574.67975652
"drop_survey",1,2023,634788.58657213
"drop_survey",1,2024,451343.85427875
"drop_survey",2,1982,851144.0628432
"drop_survey",2,1983,1202698.63642981
"drop_survey",2,1984,2538798.57548604
"drop_survey",2,1985,1651970.79503217
"drop_survey",2,1986,283092.71351422
"drop_survey",2,1987,654197.89208469
"drop_survey",2,1988,345106.81295968
"drop_survey",2,1989,320326.10182302
"drop_survey",2,1990,2499810.70760454
"drop_survey",2,1991,1680360.015939
"drop_survey",2,1992,212059.50251441
"drop_survey",2,1993,174121.68140201
"drop_survey",2,1994,139055.79393617
"drop_survey",2,1995,138075.07771321
"drop_survey",2,1996,204255.08765426
"drop_survey",2,1997,216514.85292082
"drop_survey",2,1998,306819.83814938
"drop_survey",2,1999,146197.48837106
"drop_survey",2,2000,91810.42845043
"drop_survey",2,2001,788053.81257437
"drop_survey",2,2002,635432.15963399
"drop_survey",2,2003,568298.32526982
"drop_survey",2,2004,892111.43307887
"drop_survey",2,2005,207721.18253615
"drop_survey",2,2006,153542.40902878
"drop_survey",2,2007,582444.88888479
"drop_survey",2,2008,633657.8985262
"drop_survey",2,2009,155394.63464914
"drop_survey",2,2010,158494.86590854
"drop_survey",2,2011,163498.32973656
"drop_survey",2,2012,409642.06254242
"drop_survey",2,2013,547493.57399236
"drop_survey",2,2014,2744570.85620279
"drop_survey",2,2015,1463478.85369242
"drop_survey",2,2016,615087.18929276
"drop_survey",2,2017,185761.49946321
"drop_survey",2,2018,158404.23817066
"drop_survey",2,2019,208294.44768623
"drop_survey",2,2020,390424.61361978
"drop_survey",2,2021,454402.06222459
"drop_survey",2,2022,1567467.07512363
"drop_survey",2,2023,518641.7651842
"drop_survey",3,1982,848562.04860165
"drop_survey",3,1983,1201803.14013615
"drop_survey",3,1984,2529738.06841621
"drop_survey",3,1985,1642433.32161012
"drop_survey",3,1986,281631.23693632
"drop_survey",3,1987,655001.89361118
"drop_survey",3,1988,352154.33387032
"drop_survey",3,1989,319502.12100853
"drop_survey",3,1990,2419001.07827311
"drop_survey",3,1991,1733500.13103436
"drop_survey",3,1992,206723.66619354
"drop_survey",3,1993,171549.85861904
"drop_survey",3,1994,141249.17035543
"drop_survey",3,1995,141204.46260031
"drop_survey",3,1996,196125.54461813
"drop_survey",3,1997,213829.54284966
"drop_survey",3,1998,310149.57027999
"drop_survey",3,1999,142948.32388357
"drop_survey",3,2000,90989.00121033
"drop_survey",3,2001,789166.13393752
"drop_survey",3,2002,647274.20786976
"drop_survey",3,2003,548813.38217885
"drop_survey",3,2004,891593.22297667
"drop_survey",3,2005,206102.307872
"drop_survey",3,2006,152526.60646054
"drop_survey",3,2007,582991.45774226
"drop_survey",3,2008,635405.15830116
"drop_survey",3,2009,155707.7727023
"drop_survey",3,2010,158502.19052365
"drop_survey",3,2011,163670.54888937
"drop_survey",3,2012,434074.85909849
"drop_survey",3,2013,582714.71293212
"drop_survey",3,2014,2654854.25524784
"drop_survey",3,2015,1902204.9359808
"drop_survey",3,2016,1031772.22206976
"drop_survey",3,2017,224351.83416607
"drop_survey",3,2018,184295.32034012
"drop_survey",3,2019,262098.71103495
"drop_survey",3,2020,434649.97640869
"drop_survey",3,2021,384487.79615146
"drop_survey",3,2022,417693.97372953
"drop_survey",4,1982,859041.31213969
"drop_survey",4,1983,1199777.81786248
"drop_survey",4,1984,2527377.83482074
"drop_survey",4,1985,1641037.59631403
"drop_survey",4,1986,282944.35124502
"drop_survey",4,1987,653151.31901962
"drop_survey",4,1988,352755.33455618
"drop_survey",4,1989,317334.95780454
"drop_survey",4,1990,2414056.58174931
"drop_survey",4,1991,1731238.63935902
"drop_survey",4,1992,206888.0657416
"drop_survey",4,1993,170783.95856
"drop_survey",4,1994,141543.57896293
"drop_survey",4,1995,141042.80375876
"drop_survey",4,1996,194175.92693431
"drop_survey",4,1997,218767.68046726
"drop_survey",4,1998,302469.56738968
"drop_survey",4,1999,144905.78839511
"drop_survey",4,2000,92734.21585822
"drop_survey",4,2001,769425.62313838
"drop_survey",4,2002,648083.20765927
"drop_survey",4,2003,546516.01412357
"drop_survey",4,2004,902901.26961098
"drop_survey",4,2005,204267.3669352
"drop_survey",4,2006,153596.06415332
"drop_survey",4,2007,580379.76005987
"drop_survey",4,2008,635662.49312845
"drop_survey",4,2009,155355.7551582
"drop_survey",4,2010,158583.60374825
"drop_survey",4,2011,161912.00565113
"drop_survey",4,2012,423684.18773652
"drop_survey",4,2013,597252.73796878
"drop_survey",4,2014,2506883.53088489
"drop_survey",4,2015,2108287.94610221
"drop_survey",4,2016,1311707.29106369
"drop_survey",4,2017,242661.70212798
"drop_survey",4,2018,200530.80478836
"drop_survey",4,2019,277913.03487021
"drop_survey",4,2020,456417.73172314
"drop_survey",4,2021,434843.190155
"drop_survey",5,1982,784616.57469075
"drop_survey",5,1983,1198523.97453688
"drop_survey",5,1984,2400313.91717118
"drop_survey",5,1985,1884075.04477907
"drop_survey",5,1986,291699.61353291
"drop_survey",5,1987,620172.07552925
"drop_survey",5,1988,347046.73256135
"drop_survey",5,1989,353198.2429324
"drop_survey",5,1990,2101029.89834173
"drop_survey",5,1991,1894279.06822515
"drop_survey",5,1992,132714.17475759
"drop_survey",5,1993,101105.64405537
"drop_survey",5,1994,166147.97815562
"drop_survey",5,1995,198811.07113615
"drop_survey",5,1996,137880.23855546
"drop_survey",5,1997,149560.6900717
"drop_survey",5,1998,252372.59954872
"drop_survey",5,1999,143683.3385088
"drop_survey",5,2000,76912.26147809
"drop_survey",5,2001,734611.36607216
"drop_survey",5,2002,481929.16181385
"drop_survey",5,2003,322272.38801126
"drop_survey",5,2004,994167.06581094
"drop_survey",5,2005,290102.91403623
"drop_survey",5,2006,183135.83433434
"drop_survey",5,2007,598917.15579914
"drop_survey",5,2008,629118.04090228
"drop_survey",5,2009,153632.24147887
"drop_survey",5,2010,147973.32687441
"drop_survey",5,2011,133460.00218027
"drop_survey",5,2012,364170.55554822
"drop_survey",5,2013,629218.98637834
"drop_survey",5,2014,2377382.65740621
"drop_survey",5,2015,3219497.01983073
"drop_survey",5,2016,420910.50284433
"drop_survey",5,2017,302113.64849784
"drop_survey",5,2018,294746.81480434
"drop_survey",5,2019,387729.60275152
"drop_survey",5,2020,405286.45504767
"drop_survey",6,1982,782567.86918354
"drop_survey",6,1983,1200905.25418545
"drop_survey",6,1984,2407514.62089468
"drop_survey",6,1985,1875258.41091739
"drop_survey",6,1986,291589.62752733
"drop_survey",6,1987,617624.51243518
"drop_survey",6,1988,346427.30343789
"drop_survey",6,1989,353748.0114154
"drop_survey",6,1990,2118038.70398056
"drop_survey",6,1991,1878901.5860079
"drop_survey",6,1992,131384.05869443
"drop_survey",6,1993,100509.56289642
"drop_survey",6,1994,167118.30875698
"drop_survey",6,1995,199577.8235639
"drop_survey",6,1996,137033.88657335
"drop_survey",6,1997,148921.32238923
"drop_survey",6,1998,253562.0567643
"drop_survey",6,1999,144275.2946384
"drop_survey",6,2000,76967.57637084
"drop_survey",6,2001,736776.51600897
"drop_survey",6,2002,478693.76440505
"drop_survey",6,2003,321075.11795526
"drop_survey",6,2004,997721.62274159
"drop_survey",6,2005,291448.69417787
"drop_survey",6,2006,183441.90034534
"drop_survey",6,2007,599212.64838285
"drop_survey",6,2008,626352.96557016
"drop_survey",6,2009,153232.05570575
"drop_survey",6,2010,148134.13739825
"drop_survey",6,2011,134459.02101027
"drop_survey",6,2012,356420.0973536
"drop_survey",6,2013,608782.3362799
"drop_survey",6,2014,2376065.24360553
"drop_survey",6,2015,3063995.83476218
"drop_survey",6,2016,418387.56260776
"drop_survey",6,2017,294569.51854262
"drop_survey",6,2018,290419.50783027
"drop_survey",6,2019,386694.92490887
"drop_survey",7,1982,778481.16455795
"drop_survey",7,1983,1210203.41095097
"drop_survey",7,1984,2424514.09935364
"drop_survey",7,1985,1879758.66882669
"drop_survey",7,1986,295082.62531929
"drop_survey",7,1987,613784.40488277
"drop_survey",7,1988,343763.83235562
"drop_survey",7,1989,359591.81206854
"drop_survey",7,1990,2111798.06734596
"drop_survey",7,1991,1871593.46945584
"drop_survey",7,1992,127722.86369332
"drop_survey",7,1993,97192.15519133
"drop_survey",7,1994,169493.42041884
"drop_survey",7,1995,203561.28924846
"drop_survey",7,1996,135778.31974407
"drop_survey",7,1997,144349.72303614
"drop_survey",7,1998,249283.85479377
"drop_survey",7,1999,147174.79097366
"drop_survey",7,2000,76229.79797744
"drop_survey",7,2001,738914.05535413
"drop_survey",7,2002,468370.5059679
"drop_survey",7,2003,305888.96969923
"drop_survey",7,2004,987628.95561285
"drop_survey",7,2005,309674.15811962
"drop_survey",7,2006,186305.44135848
"drop_survey",7,2007,599277.74205472
"drop_survey",7,2008,622903.85517579
"drop_survey",7,2009,151743.00506788
"drop_survey",7,2010,149852.18137828
"drop_survey",7,2011,135760.59717163
"drop_survey",7,2012,314194.43133115
"drop_survey",7,2013,547149.41640537
"drop_survey",7,2014,2113716.77526457
"drop_survey",7,2015,2606720.15672317
"drop_survey",7,2016,533961.53149011
"drop_survey",7,2017,349314.65568675
"drop_survey",7,2018,399617.2987106
"drop_survey",8,1982,758890.59282866
"drop_survey",8,1983,1213020.03999096
"drop_survey",8,1984,2429589.50389828
"drop_survey",8,1985,1886265.23843689
"drop_survey",8,1986,292437.18661332
"drop_survey",8,1987,620540.84764463
"drop_survey",8,1988,338476.74129639
"drop_survey",8,1989,360736.18635178
"drop_survey",8,1990,2117794.17606847
"drop_survey",8,1991,1872959.33716756
"drop_survey",8,1992,129268.22718068
"drop_survey",8,1993,98961.42790914
"drop_survey",8,1994,169184.03388334
"drop_survey",8,1995,200643.63941964
"drop_survey",8,1996,140707.4349554
"drop_survey",8,1997,139847.42159383
"drop_survey",8,1998,255222.36844114
"drop_survey",8,1999,143712.47350437
"drop_survey",8,2000,72835.73165597
"drop_survey",8,2001,758885.60223037
"drop_survey",8,2002,450367.31542659
"drop_survey",8,2003,322612.76861634
"drop_survey",8,2004,988640.32574797
"drop_survey",8,2005,305317.02928941
"drop_survey",8,2006,181886.76361053
"drop_survey",8,2007,601948.76575316
"drop_survey",8,2008,615684.62361072
"drop_survey",8,2009,149982.60760457
"drop_survey",8,2010,153818.11081658
"drop_survey",8,2011,137853.25856357
"drop_survey",8,2012,246882.50907832
"drop_survey",8,2013,419516.42113015
"drop_survey",8,2014,1447686.91933913
"drop_survey",8,2015,1390754.06802452
"drop_survey",8,2016,563964.46569448
"drop_survey",8,2017,416656.63019826
"drop_survey",9,1982,774658.35989815
"drop_survey",9,1983,1196278.12820773
"drop_survey",9,1984,2409118.71348858
"drop_survey",9,1985,1881277.33923999
"drop_survey",9,1986,289057.05569394
"drop_survey",9,1987,623998.83496168
