"YEAR","SPECIES","REGION","DISTRICT","SIZE_5MM","PROP_MATURE","PROP_MATURE_SD","PROP_MATURE_LOGIT","PROP_MATURE_LOGIT_SD","NUM_MATURE","NUM_IMMATURE","TOTAL_CRAB","INTERPOLATED"
1989,"SNOW","EBS","ALL",97.5,0.561073351573489,0.0325303783051453,0.246588380495022,0.132690726914892,1592.75320469345,1246.00789530655,2838.7611,"N"
1989,"SNOW","EBS","ALL",102.5,0.711979365578292,0.0285545336050097,0.90913197233746,0.139648788544951,1381.35303154514,558.805768454859,1940.1588,"N"
1989,"SNOW","EBS","ALL",107.5,0.871162475447511,0.0183267708853156,1.92095505062025,0.161508490555295,1212.88336132284,179.375138677161,1392.2585,"N"
1989,"SNOW","EBS","ALL",112.5,0.921108505988997,0.0148885692608573,2.47468562148473,0.201878438418287,750.145148515553,64.2487514844472,814.3939,"N"
1989,"SNOW","EBS","ALL",117.5,0.937184086476855,0.0123008618066973,2.72151176680655,0.208072268567911,541.040684169886,36.2639158301141,577.3046,"N"
1989,"SNOW","EBS","ALL",122.5,0.960363106860756,0.0101972110643531,3.21919465273198,0.261801079139538,378.206165218854,15.609634781146,393.8158,"N"
1989,"SNOW","EBS","ALL",127.5,0.981330165851906,0.00710678980903674,4.02434184606877,0.354154428270753,147.322779946617,2.8028200533831,150.1256,"N"
1989,"SNOW","EBS","ALL",132.5,0.99251670793601,0.00381800615509717,5.07585536744696,0.600274645874791,49.6435021942017,0.374297805798264,50.0178,"N"
1989,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,26.1435,0,26.1435,"N"
1989,"SNOW","EBS","ALL",142.5,1,0,13.815509557935,0,2.1027,0,2.1027,"N"
1990,"SNOW","EBS","ALL",7.5,0,0,-13.8155095579638,0,0,73.8583,73.8583,"N"
1990,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,19.0185,19.0185,"N"
1990,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,11.037,11.037,"N"
1990,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,38.7285,38.7285,"N"
1990,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,197.225,197.225,"N"
1990,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,1852.6096,1852.6096,"N"
1990,"SNOW","EBS","ALL",37.5,0.0109516481481733,0.00424479293921849,-4.57402037903676,0.381234894079623,40.3351095932352,3642.68219040676,3683.0173,"N"
1990,"SNOW","EBS","ALL",42.5,0.0187816309965719,0.00482373034741369,-3.98826846002039,0.259471115457244,66.5561220587047,3477.1255779413,3543.6817,"N"
1990,"SNOW","EBS","ALL",47.5,0.0353123436876723,0.00619870904542213,-3.32254663816825,0.179048258274119,198.953349726636,5435.14875027336,5634.1021,"N"
1990,"SNOW","EBS","ALL",52.5,0.0755242731747134,0.0089890074387633,-2.51173087233074,0.127995755455663,588.162829189166,7199.56957081083,7787.7324,"N"
1990,"SNOW","EBS","ALL",57.5,0.140128632679132,0.0130002150309394,-1.81841076261326,0.10798628236286,1134.10133927983,6959.18636072016,8093.2877,"N"
1990,"SNOW","EBS","ALL",62.5,0.186736954386041,0.0142407631039796,-1.47411709332487,0.0940112008609782,1212.19982088985,5279.28347911015,6491.4833,"N"
1990,"SNOW","EBS","ALL",67.5,0.236229248256759,0.0163678951266601,-1.17562849140141,0.0906621743585662,1287.2717113588,4161.9760886412,5449.2478,"N"
1990,"SNOW","EBS","ALL",72.5,0.329261771518148,0.0191396636620614,-0.71279956920462,0.0866223471468355,1509.83192764563,3075.67437235437,4585.5063,"N"
1990,"SNOW","EBS","ALL",77.5,0.372241503555132,0.0202076989130205,-0.523569239400297,0.0866200147398736,1602.20292187821,2701.99987812179,4304.2028,"N"
1990,"SNOW","EBS","ALL",82.5,0.373506791913167,0.0223992022050207,-0.518376835692226,0.0960914150161166,1762.64428823361,2956.53171176639,4719.176,"N"
1990,"SNOW","EBS","ALL",87.5,0.361184566661092,0.0255587828244251,-0.571962206392891,0.111401425101988,1847.12539616881,3266.95080383119,5114.0762,"N"
1990,"SNOW","EBS","ALL",92.5,0.391495689041148,0.0296565630223468,-0.442730045791741,0.125039353573813,2925.39966318118,4546.96783681882,7472.3675,"N"
1990,"SNOW","EBS","ALL",97.5,0.476602610448979,0.030209652619079,-0.0940024947144803,0.121553082399406,3562.21422322842,3911.96687677158,7474.1811,"N"
1990,"SNOW","EBS","ALL",102.5,0.60929878791072,0.0271742162787417,0.445790165043825,0.114451379099314,3398.690756512,2179.345543488,5578.0363,"N"
1990,"SNOW","EBS","ALL",107.5,0.75226142738863,0.0227323510844345,1.11448193701203,0.122441255138614,2588.56722883593,852.480171164068,3441.0474,"N"
1990,"SNOW","EBS","ALL",112.5,0.824355448312361,0.0195077979256365,1.5520705266592,0.135444405707199,1815.72341443528,386.874285564724,2202.5977,"N"
1990,"SNOW","EBS","ALL",117.5,0.852016140745851,0.0190662682035027,1.75865222171877,0.152581261198162,1397.26813009686,242.686869903139,1639.955,"N"
1990,"SNOW","EBS","ALL",122.5,0.887518194116352,0.0197936391374289,2.08090476762026,0.199074646986592,775.543218630191,98.290381369809,873.8336,"N"
1990,"SNOW","EBS","ALL",127.5,0.927274226583413,0.0184666065029588,2.57693792132515,0.271105306021118,309.698649842986,24.2895501570137,333.9882,"N"
1990,"SNOW","EBS","ALL",132.5,0.936199059355472,0.0285866093030953,2.7778363062578,0.459304168100996,98.4771875152012,6.71111248479885,105.1883,"N"
1990,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,35.019,0,35.019,"N"
1990,"SNOW","EBS","ALL",142.5,1,0,13.815509557935,0,6.1836,0,6.1836,"N"
1990,"SNOW","EBS","ALL",147.5,1,0,13.815509557935,0,12.7321,0,12.7321,"N"
1991,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,188.2976,188.2976,"N"
1991,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,454.6827,454.6827,"N"
1991,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,4544.4804,4544.4804,"N"
1991,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,4557.8071,4557.8071,"N"
1991,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,4847.2888,4847.2888,"N"
1991,"SNOW","EBS","ALL",37.5,0.00877869318518904,0.00414390756966912,-4.82725228073356,0.449402873958347,50.2536756656885,5674.25162433431,5724.5053,"N"
1991,"SNOW","EBS","ALL",42.5,0.0279260010192096,0.0069267285069196,-3.57785972372454,0.239750619096589,295.525300040727,10286.9171999593,10582.4425,"N"
1991,"SNOW","EBS","ALL",47.5,0.0502342353798068,0.00944136327112522,-2.95610428561161,0.190423600918428,619.549549948411,11713.6639500516,12333.2135,"N"
1991,"SNOW","EBS","ALL",52.5,0.0929036798333455,0.0122848409614638,-2.28706188992404,0.142967248665328,823.375622346867,8039.30477765313,8862.6804,"N"
1991,"SNOW","EBS","ALL",57.5,0.14870710695645,0.0152074320096527,-1.74977541467578,0.119280256760936,1638.11809771962,9377.61700228038,11015.7351,"N"
1991,"SNOW","EBS","ALL",62.5,0.1924413640294,0.0156227420300067,-1.43734021921719,0.10077185095947,1908.02714268208,8006.82225731792,9914.8494,"N"
1991,"SNOW","EBS","ALL",67.5,0.227176612533404,0.0167896661993069,-1.22682777849164,0.0958949971985519,1337.89232309881,4551.32447690119,5889.2168,"N"
1991,"SNOW","EBS","ALL",72.5,0.272980267217916,0.0193438368751719,-0.981724800510647,0.0978162655186091,909.538420870939,2422.34497912906,3331.8834,"N"
1991,"SNOW","EBS","ALL",77.5,0.315308354924398,0.0189861765801412,-0.776851826738303,0.088148396413665,967.234706978226,2100.34879302177,3067.5835,"N"
1991,"SNOW","EBS","ALL",82.5,0.331536976024255,0.018711948989963,-0.70244798280889,0.0846253349998806,1042.09156509601,2101.12213490399,3143.2137,"N"
1991,"SNOW","EBS","ALL",87.5,0.325784721056056,0.0168128734961879,-0.728338225668224,0.0767017623821915,1217.58566629575,2519.80773370426,3737.3934,"N"
1991,"SNOW","EBS","ALL",92.5,0.347713755149993,0.0168987653886971,-0.629950298945575,0.0745921348814814,1723.96309423627,3234.03200576373,4957.9951,"N"
1991,"SNOW","EBS","ALL",97.5,0.470626412576595,0.0172825484952189,-0.117769186096113,0.0694340332625232,1536.84250417975,1728.68289582025,3265.5254,"N"
1991,"SNOW","EBS","ALL",102.5,0.682698567339315,0.0172386799358372,0.767362686754732,0.079738479814806,1309.4832345054,608.615465494597,1918.0987,"N"
1991,"SNOW","EBS","ALL",107.5,0.84254099091195,0.0149189053808749,1.68155384546807,0.112027082954993,1211.0530018367,226.328698163297,1437.3817,"N"
1991,"SNOW","EBS","ALL",112.5,0.892005015933427,0.0175886245028079,2.12371050248883,0.176451097362504,1934.3726413877,234.194358612296,2168.567,"N"
1991,"SNOW","EBS","ALL",117.5,0.907306767762299,0.0178466515295476,2.29805608822385,0.201788241725284,1548.75568593369,158.225614066313,1706.9813,"N"
1991,"SNOW","EBS","ALL",122.5,0.935126637775028,0.0142425620769529,2.69094341140402,0.227089793307997,1176.78907695863,81.6384230413653,1258.4275,"N"
1991,"SNOW","EBS","ALL",127.5,0.960789158175287,0.0125910388178093,3.24756318306719,0.324650932426912,413.276346549329,16.8662534506709,430.1426,"N"
1991,"SNOW","EBS","ALL",132.5,0.975947401615574,0.012271733869605,3.8529914741621,0.552272100312226,127.379288532502,3.13931146749751,130.5186,"N"
1991,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,35.9961,0,35.9961,"N"
1991,"SNOW","EBS","ALL",142.5,1,0,13.815509557935,0,1,0,1,"N"
1992,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,2,2,"N"
1992,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,235.5137,235.5137,"N"
1992,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,2702.0181,2702.0181,"N"
1992,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,2535.3519,2535.3519,"N"
1992,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,6572.548,6572.548,"N"
1992,"SNOW","EBS","ALL",37.5,0.0152327602971752,0.00601154565291056,-4.23928308642548,0.378119149335951,132.818990103123,8586.47990989688,8719.2989,"N"
1992,"SNOW","EBS","ALL",42.5,0.0403016588633009,0.00765458870475146,-3.1878727019095,0.195708421947308,615.811136824891,14664.2332631751,15280.0444,"N"
1992,"SNOW","EBS","ALL",47.5,0.0886976198947619,0.0133003422828662,-2.34093432959447,0.166480451520491,1533.48652464833,15755.4387753517,17288.9253,"N"
1992,"SNOW","EBS","ALL",52.5,0.158069397998705,0.0153825959023478,-1.67725695622777,0.116080921043016,1223.91435624369,6518.97814375631,7742.8925,"N"
1992,"SNOW","EBS","ALL",57.5,0.246290622933634,0.0217475269894961,-1.12201617867457,0.117909885221242,1214.73576920062,3717.38773079938,4932.1235,"N"
1992,"SNOW","EBS","ALL",62.5,0.29789229096902,0.0191794143991166,-0.859063242298811,0.0919664297188806,1334.55698691355,3145.44141308645,4479.9984,"N"
1992,"SNOW","EBS","ALL",67.5,0.325786210657512,0.0177733990171696,-0.72844475961284,0.080973043541815,1163.37206794199,2407.59573205801,3570.9678,"N"
1992,"SNOW","EBS","ALL",72.5,0.397578992880713,0.0192189120120868,-0.416217484235659,0.0802833300411038,876.229590452509,1327.68360954749,2203.9132,"N"
1992,"SNOW","EBS","ALL",77.5,0.44039685531532,0.0186709524651484,-0.239887946001783,0.0758036938942987,1131.38220772587,1437.62389227413,2569.0061,"N"
1992,"SNOW","EBS","ALL",82.5,0.457327249543114,0.0173490894929432,-0.171310515897029,0.0699462565254071,914.582790173499,1085.2604098265,1999.8432,"N"
1992,"SNOW","EBS","ALL",87.5,0.470813141988788,0.0169243239994082,-0.117010799477339,0.0679801038628377,698.180249014523,784.744050985476,1482.9243,"N"
1992,"SNOW","EBS","ALL",92.5,0.515510101470495,0.0181626880940062,0.0621458579413348,0.0728166474938825,630.406116519067,592.472183480933,1222.8783,"N"
1992,"SNOW","EBS","ALL",97.5,0.63505859103561,0.0201815380453227,0.554992164950399,0.0870022342343322,638.178951422663,366.734548577337,1004.9135,"N"
1992,"SNOW","EBS","ALL",102.5,0.79295778670018,0.0173802142805086,1.3461178996559,0.105747785743365,863.946063822055,225.577336177945,1089.5234,"N"
1992,"SNOW","EBS","ALL",107.5,0.907449534190734,0.0106757264019383,2.28954521632337,0.128292656991705,1022.461775288,104.280524712004,1126.7423,"N"
1992,"SNOW","EBS","ALL",112.5,0.946230400345296,0.00675746057560643,2.87576712251936,0.134500610227351,1240.2391361729,70.4766638270953,1310.7158,"N"
1992,"SNOW","EBS","ALL",117.5,0.958811747815262,0.0059883195662388,3.15805590155456,0.151655571005889,1002.55820497756,43.0674950224427,1045.6257,"N"
1992,"SNOW","EBS","ALL",122.5,0.968757373399638,0.00579289029804491,3.45104279313174,0.18910873729036,646.631402886607,20.8539971133931,667.4854,"N"
1992,"SNOW","EBS","ALL",127.5,0.981455654717213,0.00559392432749107,4.01124068749005,0.294527754881604,224.33377263785,4.2387273621498,228.5725,"N"
1992,"SNOW","EBS","ALL",132.5,0.986603534623759,0.00683493131440888,4.47654200889207,0.597237335835899,58.5366676145295,0.794832385470464,59.3315,"N"
1992,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,19.7632,0,19.7632,"N"
1992,"SNOW","EBS","ALL",142.5,1,0,13.815509557935,0,3,0,3,"N"
1993,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,32.7222,32.7222,"N"
1993,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,205.2983,205.2983,"N"
1993,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,1117.8338,1117.8338,"N"
1993,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,5324.0169,5324.0169,"N"
1993,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,15231.7206,15231.7206,"N"
1993,"SNOW","EBS","ALL",37.5,0.0185186409530928,0.00831062892287801,-4.05307835506455,0.404739193422349,346.406606907379,18359.4264930926,18705.8331,"N"
1993,"SNOW","EBS","ALL",42.5,0.0594253985380949,0.0149719330670874,-2.79100912486556,0.255421852892326,1675.42131799236,26518.2695820076,28193.6909,"N"
1993,"SNOW","EBS","ALL",47.5,0.141957387508175,0.0216352400233719,-1.81028132064902,0.176873859687632,3490.01253424152,21094.9181657585,24584.9307,"N"
1993,"SNOW","EBS","ALL",52.5,0.290088985002429,0.0241440703783613,-0.89782964132532,0.117365280134013,6924.21213299553,16945.0572670045,23869.2694,"N"
1993,"SNOW","EBS","ALL",57.5,0.428192524870745,0.0242273619624968,-0.289928776040354,0.0991606096078454,7500.84401368695,10016.612686313,17517.4567,"N"
1993,"SNOW","EBS","ALL",62.5,0.497236414403794,0.0217941649949503,-0.0110867225262209,0.0873691765914589,6063.89791872628,6131.30288127372,12195.2008,"N"
1993,"SNOW","EBS","ALL",67.5,0.580964126919865,0.0234667314315905,0.327454534076639,0.0963400079378474,3340.98543681492,2409.77486318508,5750.7603,"N"
1993,"SNOW","EBS","ALL",72.5,0.649456512272622,0.0211350973883532,0.617931574527139,0.0928713810872056,2552.90599974524,1377.92840025476,3930.8344,"N"
1993,"SNOW","EBS","ALL",77.5,0.661945594446808,0.0179974704868017,0.673037437939056,0.08076079453074,1836.31379848984,937.802101510157,2774.1159,"N"
1993,"SNOW","EBS","ALL",82.5,0.647339793849431,0.0181644926827457,0.608303567025888,0.0797311833199347,1263.96383235254,688.586967647459,1952.5508,"N"
1993,"SNOW","EBS","ALL",87.5,0.651387559531875,0.0179023173146068,0.626097035355383,0.0791350455805369,715.673258337099,383.017141662901,1098.6904,"N"
1993,"SNOW","EBS","ALL",92.5,0.684429719526648,0.017324747304125,0.775396833799516,0.0803972706624682,722.575246413943,333.158053586057,1055.7333,"N"
1993,"SNOW","EBS","ALL",97.5,0.782330015719901,0.0145622075924943,1.28137650021266,0.0858855424078895,651.662048941299,181.313851058701,832.9759,"N"
1993,"SNOW","EBS","ALL",102.5,0.878476951647347,0.0101371579013693,1.98150456811817,0.0951299793796716,745.707546930869,103.156553069131,848.8641,"N"
1993,"SNOW","EBS","ALL",107.5,0.937497383403758,0.00764249547995372,2.71546795241665,0.130858644739528,614.759502929312,40.9857970706877,655.7453,"N"
1993,"SNOW","EBS","ALL",112.5,0.962262701994146,0.00586666159591689,3.25043936749702,0.159424470093542,603.416946108002,23.6643538919983,627.0813,"N"
1993,"SNOW","EBS","ALL",117.5,0.972715276932935,0.00429728014131223,3.58594587297912,0.160358776292164,505.753386545455,14.1864134545451,519.9398,"N"
1993,"SNOW","EBS","ALL",122.5,0.981174665437505,0.00395992929082698,3.97555089008747,0.21422505871369,280.3708568837,5.37934311629999,285.7502,"N"
1993,"SNOW","EBS","ALL",127.5,0.985348244211816,0.00496175192649356,4.26322271134362,0.336642686725035,100.225090799303,1.49030920069747,101.7154,"N"
1993,"SNOW","EBS","ALL",132.5,0.995795408748881,0.00214519961791777,5.62633455069244,0.549029658526275,42.0092225907255,0.177377409274449,42.1866,"N"
1993,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,10,0,10,"N"
1993,"SNOW","EBS","ALL",142.5,1,0,13.815509557935,0,1,0,1,"N"
1994,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,3,3,"N"
1994,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,659.5651,659.5651,"N"
1994,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,3019.941,3019.941,"N"
1994,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,10204.0243,10204.0243,"N"
1994,"SNOW","EBS","ALL",37.5,0.00773571655346801,0.00260574036331318,-4.9090093394764,0.334640664091867,104.997901894806,13468.1340981052,13573.132,"N"
1994,"SNOW","EBS","ALL",42.5,0.0209991947246929,0.00391716129612928,-3.85928507885529,0.189800216842561,363.997269464124,16969.8707305359,17333.868,"N"
1994,"SNOW","EBS","ALL",47.5,0.0515664469289857,0.00649602154418091,-2.91974495160219,0.131751461316849,789.715021857761,14524.7979781422,15314.513,"N"
1994,"SNOW","EBS","ALL",52.5,0.115344108411799,0.0125586316735821,-2.04298789053886,0.121633800670087,1857.90821365546,14249.6176863445,16107.5259,"N"
1994,"SNOW","EBS","ALL",57.5,0.181878206494521,0.0159552294201975,-1.50729734386736,0.106775106883951,2957.09288343816,13301.5504165618,16258.6433,"N"
1994,"SNOW","EBS","ALL",62.5,0.216586248947852,0.0187563049608546,-1.28910785566185,0.110217585601484,2874.62701934731,10397.8084806527,13272.4355,"N"
1994,"SNOW","EBS","ALL",67.5,0.2511671508821,0.0169850232960409,-1.09441634252045,0.0901868280708527,2261.24763688851,6741.71166311149,9002.9593,"N"
1994,"SNOW","EBS","ALL",72.5,0.283266052195566,0.0167608957490801,-0.929785899449022,0.0824427006971525,1768.0092854428,4473.5056145572,6241.5149,"N"
1994,"SNOW","EBS","ALL",77.5,0.320769943897016,0.01648497454983,-0.751244652173553,0.0753864011574352,1257.94783540767,2663.70336459233,3921.6512,"N"
1994,"SNOW","EBS","ALL",82.5,0.332543460985019,0.0183011116737223,-0.697827573907423,0.082291041423715,743.756329483112,1492.81247051689,2236.5688,"N"
1994,"SNOW","EBS","ALL",87.5,0.359336539172581,0.0202467075354886,-0.579334075191621,0.0880821208431606,315.433232020322,562.387967979678,877.8212,"N"
1994,"SNOW","EBS","ALL",92.5,0.402145414019152,0.0224184144857954,-0.397386709074191,0.0934431916292955,260.33490616105,387.03019383895,647.3651,"N"
1994,"SNOW","EBS","ALL",97.5,0.563586923162606,0.0252371621789194,0.256395039191657,0.102775810686499,210.701705354495,163.156694645505,373.8584,"N"
1994,"SNOW","EBS","ALL",102.5,0.769334660603941,0.0231317115085412,1.20915211191616,0.130760197335548,333.857622777442,100.098677222558,433.9563,"N"
1994,"SNOW","EBS","ALL",107.5,0.882080427085138,0.0173460237354839,2.02275433923486,0.165509016014052,241.255171370775,32.2518286292251,273.507,"N"
1994,"SNOW","EBS","ALL",112.5,0.943134471008198,0.0117405411186476,2.82881610444162,0.213077726678588,266.987504665697,16.0977953343029,283.0853,"N"
1994,"SNOW","EBS","ALL",117.5,0.952071998234518,0.0141479197569464,3.02815734793856,0.290996061427238,228.028098495554,11.4791015044456,239.5072,"N"
1994,"SNOW","EBS","ALL",122.5,0.956679576129975,0.0144834931608497,3.14241441498274,0.315943516665162,163.052448901373,7.38335109862678,170.4358,"N"
1994,"SNOW","EBS","ALL",127.5,0.970822496260339,0.0116874634492576,3.57871212765403,0.393745041956606,73.7810534820414,2.21744651795861,75.9985,"N"
1994,"SNOW","EBS","ALL",132.5,0.975322344840631,0.012590640387433,3.88387693774819,0.663599890845995,8.77790110356568,0.222098896434318,9,"N"
1994,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,2,0,2,"N"
1994,"SNOW","EBS","ALL",142.5,1,0,13.815509557935,0,1.5143,0,1.5143,"N"
1995,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,73.2808,73.2808,"N"
1995,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,573.1311,573.1311,"N"
1995,"SNOW","EBS","ALL",32.5,0,0,-13.8155095579638,0,0,2241.1367,2241.1367,"N"
1995,"SNOW","EBS","ALL",37.5,0.00751430134000607,0.00323701800840072,-4.96964569891152,0.416616998670187,29.3423338049031,3875.5228661951,3904.8652,"N"
1995,"SNOW","EBS","ALL",42.5,0.0175160484385911,0.00382016909499564,-4.04965586208697,0.215476666207908,111.3028992096,6243.0355007904,6354.3384,"N"
1995,"SNOW","EBS","ALL",47.5,0.0474175061309265,0.0052013291566373,-3.00605621869973,0.113475932107983,609.186589851558,12238.1063101484,12847.2929,"N"
1995,"SNOW","EBS","ALL",52.5,0.133007045162866,0.00980185032985532,-1.8772396068812,0.0842396363012383,2226.5108956941,14513.2858043059,16739.7967,"N"
1995,"SNOW","EBS","ALL",57.5,0.223781466545215,0.013567075808649,-1.24543284627527,0.0777941713610823,3933.045922716,13642.341277284,17575.3872,"N"
1995,"SNOW","EBS","ALL",62.5,0.293770564995045,0.0151670528996116,-0.878230124104625,0.0728629214314205,5219.60273782028,12548.0137621797,17767.6165,"N"
1995,"SNOW","EBS","ALL",67.5,0.355639712544077,0.0145948219187148,-0.594924675032967,0.0637171274972274,5135.47016799003,9304.62183200997,14440.092,"N"
1995,"SNOW","EBS","ALL",72.5,0.401091753252507,0.0143543045998971,-0.401273004289898,0.0598201310532301,4657.36970552319,6954.36169447681,11611.7314,"N"
1995,"SNOW","EBS","ALL",77.5,0.422086523165446,0.0156159230647707,-0.314533255809683,0.0640733306085464,2806.13280223001,3842.10789776999,6648.2407,"N"
1995,"SNOW","EBS","ALL",82.5,0.407868456879345,0.0162799623763062,-0.37319892234094,0.067411451941119,1894.95742167728,2751.04397832272,4646.0014,"N"
1995,"SNOW","EBS","ALL",87.5,0.389527371532223,0.0167280979271485,-0.449844383217234,0.0703801776358157,1079.82242112974,1692.31247887026,2772.1349,"N"
1995,"SNOW","EBS","ALL",92.5,0.4848619202445,0.0197827170325321,-0.0606684760573637,0.0793134912631358,1011.98833283907,1075.17976716093,2087.1681,"N"
1995,"SNOW","EBS","ALL",97.5,0.594522461881292,0.0219827026126043,0.383488083293878,0.0914525313912108,770.168891446455,525.272308553545,1295.4412,"N"
1995,"SNOW","EBS","ALL",102.5,0.77854773568752,0.0176619140066438,1.26012722301653,0.102234312391712,647.239743101029,184.102656898971,831.3424,"N"
1995,"SNOW","EBS","ALL",107.5,0.901501620239027,0.0120379754164309,2.22122542298198,0.133656897426891,356.812628437529,38.9854715624714,395.7981,"N"
1995,"SNOW","EBS","ALL",112.5,0.963173255304351,0.00616013117105815,3.27741958508787,0.169095679056332,298.710848014049,11.421151985951,310.132,"N"
1995,"SNOW","EBS","ALL",117.5,0.974557318311671,0.00506311607927849,3.66441614289098,0.198434665741792,194.984068182548,5.09043181745167,200.0745,"N"
1995,"SNOW","EBS","ALL",122.5,0.984062506787111,0.0036211654797232,4.14868194693616,0.231754576918403,132.912796104204,2.15260389579609,135.0654,"N"
1995,"SNOW","EBS","ALL",127.5,0.991914817168061,0.00274993267238294,4.86133263483003,0.321191375695377,48.6501484631967,0.396551536803258,49.0467,"N"
1995,"SNOW","EBS","ALL",132.5,0.992975996802415,0.00358367510080851,5.24598240823044,0.745236744807891,5.74108932071252,0.0406106792874752,5.7817,"N"
1995,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,2,0,2,"N"
1996,"SNOW","EBS","ALL",12.5,0,0,-13.8155095579638,0,0,3.9068,3.9068,"N"
1996,"SNOW","EBS","ALL",17.5,0,0,-13.8155095579638,0,0,8,8,"N"
1996,"SNOW","EBS","ALL",22.5,0,0,-13.8155095579638,0,0,15.8329,15.8329,"N"
1996,"SNOW","EBS","ALL",27.5,0,0,-13.8155095579638,0,0,59.3135,59.3135,"N"
