"mode","peel","Year","ssb","recruit_male"
"drop_survey",6,1998,199.62840002,382466.50433944
"drop_survey",6,1999,166.75626168,253817.46827427
"drop_survey",6,2000,138.35193704,30025.94239652
"drop_survey",6,2001,115.01451762,1169622.33525647
"drop_survey",6,2002,95.39129816,749752.33979987
"drop_survey",6,2003,86.90997935,438738.06216097
"drop_survey",6,2004,79.55364766,1540080.43048356
"drop_survey",6,2005,92.58677132,402114.93397173
"drop_survey",6,2006,115.70747642,393626.25591912
"drop_survey",6,2007,129.13008042,686552.62415223
"drop_survey",6,2008,141.9372184,1929784.21890048
"drop_survey",6,2009,159.98785953,595394.46889683
"drop_survey",6,2010,158.7860383,959383.23466979
"drop_survey",6,2011,165.64613965,1405655.83987617
"drop_survey",6,2012,166.6344876,1643899.36390149
"drop_survey",6,2013,183.59466999,1892188.93317546
"drop_survey",7,1982,214.22742477,1825256.61362652
"drop_survey",7,1983,225.65373057,1808057.10057423
"drop_survey",7,1984,240.93674308,3166581.11387734
"drop_survey",7,1985,251.64032186,3517998.71734714
"drop_survey",7,1986,274.7529034,153660.5276888
"drop_survey",7,1987,311.64040396,1112620.53698984
"drop_survey",7,1988,369.39096815,445346.10905229
"drop_survey",7,1989,429.7801511,606441.00856385
"drop_survey",7,1990,387.43960963,2725052.49330334
"drop_survey",7,1991,354.78247995,3569321.23139353
"drop_survey",7,1992,280.25006667,82647.8863936
"drop_survey",7,1993,253.69810012,79900.75356414
"drop_survey",7,1994,319.07232607,360245.97378742
"drop_survey",7,1995,291.41512613,215065.26889586
"drop_survey",7,1996,303.21757187,234830.10944093
"drop_survey",7,1997,283.92045566,238790.46035656
"drop_survey",7,1998,200.01436901,350160.28696516
"drop_survey",7,1999,166.74444358,276903.14563122
"drop_survey",7,2000,138.35828782,28777.89807672
"drop_survey",7,2001,114.94883242,1169099.72256513
"drop_survey",7,2002,95.22147139,791829.35186167
"drop_survey",7,2003,86.54841512,401632.77034836
"drop_survey",7,2004,78.8802817,1529712.12086882
"drop_survey",7,2005,91.90879011,523430.24220657
"drop_survey",7,2006,115.0631208,457774.06219213
"drop_survey",7,2007,128.31081985,1556875.45055808
"drop_survey",7,2008,140.91623516,2688513.02327062
"drop_survey",7,2009,160.1714655,1149258.32513712
"drop_survey",7,2010,166.3255327,1842372.98175758
"drop_survey",7,2011,195.78647404,2857000.66501598
"drop_survey",7,2012,225.78185586,2157770.68054431
"drop_survey",8,1982,215.90698873,1902554.88188256
"drop_survey",8,1983,227.23081324,1879889.0552131
"drop_survey",8,1984,242.25069896,3268078.01833098
"drop_survey",8,1985,253.19219356,3692294.79640728
"drop_survey",8,1986,276.90771502,167706.90524147
"drop_survey",8,1987,314.43639573,1151590.24548375
"drop_survey",8,1988,372.6319461,472434.2518148
"drop_survey",8,1989,433.32465423,625122.77997249
"drop_survey",8,1990,391.13702864,2801807.99773149
"drop_survey",8,1991,357.89344716,3746203.34911498
"drop_survey",8,1992,282.95147824,90607.34998951
"drop_survey",8,1993,256.55128429,85603.11270601
"drop_survey",8,1994,322.90272355,369827.92801039
"drop_survey",8,1995,294.9952765,227161.53064687
"drop_survey",8,1996,306.70995844,241200.34309624
"drop_survey",8,1997,286.81703432,252523.58073719
"drop_survey",8,1998,202.34747303,355095.10717317
"drop_survey",8,1999,168.58619363,295275.55296152
"drop_survey",8,2000,139.83642414,30657.11107882
"drop_survey",8,2001,116.18743588,1201939.55989233
"drop_survey",8,2002,96.25216588,843622.03266207
"drop_survey",8,2003,87.37472554,406854.52206869
"drop_survey",8,2004,79.53858986,1575278.24215129
"drop_survey",8,2005,92.71680479,617735.31701005
"drop_survey",8,2006,116.20230836,479405.90950584
"drop_survey",8,2007,129.61482902,1773036.9381115
"drop_survey",8,2008,142.55977307,3035594.52575313
"drop_survey",8,2009,162.5753664,1578181.14111367
"drop_survey",8,2010,170.71583227,2440035.88362153
"drop_survey",8,2011,206.49326875,2232905.13080638
"drop_survey",9,1982,213.32922161,1849169.73244384
"drop_survey",9,1983,225.34681229,1847601.13798384
"drop_survey",9,1984,240.73376764,3212507.995457
"drop_survey",9,1985,251.76407108,3667803.31692747
"drop_survey",9,1986,275.26102578,157262.97652605
"drop_survey",9,1987,312.31403656,1141357.01376375
"drop_survey",9,1988,369.88712733,469516.98012648
"drop_survey",9,1989,430.22993466,609487.49355204
"drop_survey",9,1990,388.33227252,2764622.41293474
"drop_survey",9,1991,355.6990256,3699421.85656787
"drop_survey",9,1992,281.21284549,89664.85875589
"drop_survey",9,1993,255.10918739,89650.60036937
"drop_survey",9,1994,320.99914644,354230.04149076
"drop_survey",9,1995,293.22291811,235364.31329631
"drop_survey",9,1996,305.09595263,231286.05638282
"drop_survey",9,1997,285.47571322,251711.80449213
"drop_survey",9,1998,201.42857921,353725.38750931
"drop_survey",9,1999,168.01916311,287715.69490601
"drop_survey",9,2000,139.36350907,28392.01795248
"drop_survey",9,2001,115.77795965,1190735.25858153
"drop_survey",9,2002,95.90683025,790469.04434837
"drop_survey",9,2003,87.13358168,466974.86709647
"drop_survey",9,2004,79.33419454,1189357.96697066
"drop_survey",9,2005,92.21671113,284929.43724379
"drop_survey",9,2006,114.79020351,388398.24992329
"drop_survey",9,2007,126.04015985,1271536.37549862
"drop_survey",9,2008,133.16402303,2398044.90745249
"drop_survey",9,2009,142.18074032,1771603.63587403
"drop_survey",9,2010,137.43280176,1902349.25885656
"drop_survey",10,1982,210.92443577,1653828.88212902
"drop_survey",10,1983,219.85208663,1722423.92528964
"drop_survey",10,1984,233.15968222,3005730.02235917
"drop_survey",10,1985,243.46448425,3426466.58033202
"drop_survey",10,1986,266.55382776,136727.83505785
"drop_survey",10,1987,302.69546489,1062316.7793542
"drop_survey",10,1988,358.5314294,453767.00908916
"drop_survey",10,1989,417.98765006,550671.65747252
"drop_survey",10,1990,377.69533999,2583994.81573709
"drop_survey",10,1991,346.4787024,3454435.80189513
"drop_survey",10,1992,273.79582256,73851.86163903
"drop_survey",10,1993,248.31605919,74800.17463073
"drop_survey",10,1994,311.93583931,333303.13675798
"drop_survey",10,1995,284.95768388,222822.42011802
"drop_survey",10,1996,297.13717856,213959.93923618
"drop_survey",10,1997,278.45612223,228356.53628053
"drop_survey",10,1998,196.18354739,327285.03462501
"drop_survey",10,1999,163.60321159,268834.55207854
"drop_survey",10,2000,135.79269718,22541.10088361
"drop_survey",10,2001,112.81299316,1103960.13180485
"drop_survey",10,2002,93.28499251,722096.35264155
"drop_survey",10,2003,84.57977384,386226.8229144
"drop_survey",10,2004,76.835413,802321.76504366
"drop_survey",10,2005,89.15936607,349765.95846215
"drop_survey",10,2006,109.90111518,280005.59543328
"drop_survey",10,2007,118.63424825,776814.84025012
"drop_survey",10,2008,121.12628192,1418349.77737641
"drop_survey",10,2009,123.42932052,1570140.78286768
