"quantity","mode","n_peels","mohns_rho","ralstons_sigma","min_rel_diff","max_rel_diff"
"mature_male_biomass","standard",10,0.0553777990840174,0.153807571184661,-0.194003084208662,0.285635222225328
"mature_male_biomass","drop_survey",10,0.0678246422829132,0.244709805637222,-0.290644867196551,0.416463261588189
"recruitment_male","standard",10,4.60510102130801,1.61625267150374,-0.457840396384061,25.2036387655245
"recruitment_male","drop_survey",10,3.54649846878439,1.57908009746613,-0.722456593164804,17.4704328305626
