"mode","peel","Year","ssb","recruit_male"
"standard",2,2019,74.86113276,106172.41563346
"standard",2,2020,53.0558676,1505245.97998994
"standard",2,2021,60.02734912,1474748.49073306
"standard",2,2022,69.31914488,4071900.21810894
"standard",2,2023,66.43626952,2328747.37974035
"standard",3,1982,204.64876712,2434988.72159584
"standard",3,1983,268.7246838,2299195.90718625
"standard",3,1984,313.04493022,3970035.63480454
"standard",3,1985,327.99492453,4086339.88601847
"standard",3,1986,343.86534254,157512.96604616
"standard",3,1987,376.01305758,1392445.4990747
"standard",3,1988,435.91826498,583289.10244138
"standard",3,1989,496.26480208,704291.98326445
"standard",3,1990,443.56510114,3790556.06726976
"standard",3,1991,397.73065335,4048152.2268386
"standard",3,1992,312.36834929,180603.92918559
"standard",3,1993,283.05840967,417715.72809561
"standard",3,1994,360.90819071,253760.11695387
"standard",3,1995,329.23680528,189027.25226993
"standard",3,1996,343.6350734,452199.66262296
"standard",3,1997,321.24620011,380213.06042888
"standard",3,1998,226.74845841,598855.9472134
"standard",3,1999,194.0545638,314130.81946952
"standard",3,2000,160.13845817,56096.22167169
"standard",3,2001,133.59952702,1547254.64529763
"standard",3,2002,115.39315629,1158071.40012771
"standard",3,2003,111.14012577,1138968.16212254
"standard",3,2004,105.43977818,1795605.87250947
"standard",3,2005,121.67090382,274654.03686369
"standard",3,2006,152.82709359,373794.39187043
"standard",3,2007,173.68934341,873753.78406557
"standard",3,2008,194.67852872,1401270.8117744
"standard",3,2009,215.52062523,150547.18006123
"standard",3,2010,201.8320089,413005.91778518
"standard",3,2011,186.61485883,171420.09352514
"standard",3,2012,163.96375229,928174.58873751
"standard",3,2013,150.80735261,1138152.80384411
"standard",3,2014,125.69721721,5411089.75424272
"standard",3,2015,111.55002629,3710415.44982226
"standard",3,2016,107.40431978,1881204.0832357
"standard",3,2017,157.90620984,152853.67732949
"standard",3,2018,130.04129242,142733.49798575
"standard",3,2019,73.42839018,71702.04738139
"standard",3,2020,51.7288794,1034868.17291492
"standard",3,2021,58.54784899,1036618.04903205
"standard",3,2022,66.56048322,4589427.55536209
"standard",4,1982,203.84894009,2322332.83895812
"standard",4,1983,267.02557821,2193152.95725616
"standard",4,1984,310.74533971,3823311.63089443
"standard",4,1985,325.13571302,3854372.52623918
"standard",4,1986,340.26647434,148839.2868885
"standard",4,1987,371.44633123,1339160.01337645
"standard",4,1988,430.20927326,552489.70970412
"standard",4,1989,489.68011544,669695.06239666
"standard",4,1990,436.98196501,3639973.94911478
"standard",4,1991,391.6540666,3851905.0490506
"standard",4,1992,307.23150884,167041.19544973
"standard",4,1993,278.08528859,397634.84485696
"standard",4,1994,354.26058082,244146.89352174
"standard",4,1995,323.14770459,181561.48772128
"standard",4,1996,337.71569181,430244.21452329
"standard",4,1997,316.11120852,360443.59888614
"standard",4,1998,222.77958915,575564.11382817
"standard",4,1999,190.85912525,291441.11000674
"standard",4,2000,157.59386913,52068.06591054
"standard",4,2001,131.39450214,1491025.8055025
"standard",4,2002,113.4048227,1101608.452191
"standard",4,2003,109.26241286,1080710.31638069
"standard",4,2004,103.68470348,1739012.2458407
"standard",4,2005,119.59284746,222711.63252501
"standard",4,2006,150.20491193,389622.05896772
"standard",4,2007,170.882295,824947.60388458
"standard",4,2008,191.69094159,1350315.31811498
"standard",4,2009,212.57541923,141624.24365769
"standard",4,2010,199.26261492,396369.734947
"standard",4,2011,184.10580715,163100.3479999
"standard",4,2012,161.79137196,923750.44047218
"standard",4,2013,148.90214305,1143005.48070855
"standard",4,2014,124.17795826,4806914.58248234
"standard",4,2015,110.44036096,4256355.52692851
"standard",4,2016,106.46969633,2316491.90359512
"standard",4,2017,155.56372615,164256.37818634
"standard",4,2018,121.85212085,157991.37944638
"standard",4,2019,72.97359388,74340.84747423
"standard",4,2020,57.38755417,1121917.80415185
"standard",4,2021,68.43422896,1223779.66374409
"standard",5,1982,219.2694599,2837741.17990253
"standard",5,1983,244.85361444,2860772.89896951
"standard",5,1984,270.97470469,4610438.87794886
"standard",5,1985,287.75532204,5798897.42240848
"standard",5,1986,315.73564826,218698.3062901
"standard",5,1987,359.69300034,1754200.97815379
"standard",5,1988,427.09653159,662401.07173216
"standard",5,1989,494.0523081,1065788.48477639
"standard",5,1990,449.40260432,3693660.45719511
"standard",5,1991,409.37128135,5856190.73880502
"standard",5,1992,325.31053135,169650.53955055
"standard",5,1993,296.97834747,167768.10087811
"standard",5,1994,375.12644713,531668.9232272
"standard",5,1995,341.7830509,307453.3678949
"standard",5,1996,351.97348999,438971.58234108
"standard",5,1997,326.9271576,322261.39147003
"standard",5,1998,233.34980536,599424.1917404
"standard",5,1999,194.33197648,432535.23409946
"standard",5,2000,160.74324241,46220.74842972
"standard",5,2001,133.9868183,1747791.90569305
"standard",5,2002,111.80031416,1131082.90377114
"standard",5,2003,101.80501553,942797.63782267
"standard",5,2004,93.18465726,2314593.77902596
"standard",5,2005,107.61821408,695163.54350133
"standard",5,2006,134.66982367,549665.57170446
"standard",5,2007,150.62700904,1097440.46049398
"standard",5,2008,167.22496163,1780772.93122881
"standard",5,2009,187.78877106,213116.80190895
"standard",5,2010,183.62476195,500672.18589354
"standard",5,2011,183.32696004,141344.84128296
"standard",5,2012,169.92241248,1081715.87866667
"standard",5,2013,159.15581413,1623383.37502021
"standard",5,2014,133.18565182,4939073.80201861
"standard",5,2015,117.34019045,9331230.93647042
"standard",5,2016,111.76298414,525463.65985033
"standard",5,2017,163.76363188,137775.34619484
"standard",5,2018,144.59890957,122465.1529621
"standard",5,2019,87.12059038,34964.53601089
"standard",5,2020,76.50941979,128459.88813175
"standard",6,1982,218.22993383,2320288.31881255
"standard",6,1983,237.44180534,2307184.46867006
"standard",6,1984,259.41684773,3885105.67123928
"standard",6,1985,273.74648082,4534435.24900464
"standard",6,1986,299.40608687,170904.54190984
"standard",6,1987,340.08863911,1419680.07591232
"standard",6,1988,403.34660871,526634.39479028
"standard",6,1989,467.41700316,853528.08109219
"standard",6,1990,423.52685769,3164479.67009233
"standard",6,1991,386.66032451,4601459.04780043
"standard",6,1992,306.45403257,107470.46443867
"standard",6,1993,278.37291273,112150.00075477
"standard",6,1994,349.67847832,444049.30630783
"standard",6,1995,318.46966067,255920.90043779
"standard",6,1996,328.97969925,354268.27340131
"standard",6,1997,306.77022786,247931.86247803
"standard",6,1998,218.05081454,486519.64546684
"standard",6,1999,181.69445465,341405.76443117
"standard",6,2000,150.57856842,34513.21591726
"standard",6,2001,125.56871925,1432615.37004183
"standard",6,2002,104.47762736,975131.71464468
"standard",6,2003,94.98313131,543922.74610155
"standard",6,2004,86.8321732,2059437.62378554
"standard",6,2005,100.45448437,478557.45678486
"standard",6,2006,125.17942138,450063.37187427
"standard",6,2007,139.79351996,929887.11048187
"standard",6,2008,154.45057918,1424276.3831489
"standard",6,2009,173.95482138,155323.83632035
"standard",6,2010,171.51767221,405463.20363632
"standard",6,2011,171.75800491,120814.53016494
"standard",6,2012,159.09372835,826129.2077253
"standard",6,2013,149.15133488,1232607.41264001
"standard",6,2014,124.63930628,4392201.16219343
"standard",6,2015,108.910371,7397187.7800367
"standard",6,2016,102.63931889,425559.72558972
"standard",6,2017,148.88856194,1241051.39866124
"standard",6,2018,146.58247758,1756482.30899985
"standard",6,2019,86.904607,2130586.65846947
"standard",7,1982,217.95532079,2407017.59296661
"standard",7,1983,237.66934865,2407030.9211701
"standard",7,1984,260.09800229,4022877.38431613
"standard",7,1985,275.18335481,4754878.07345019
"standard",7,1986,301.79717914,181787.34054782
"standard",7,1987,343.45802029,1474651.18773847
"standard",7,1988,407.57693029,551365.85664438
"standard",7,1989,472.26545776,892905.13199042
"standard",7,1990,428.42122901,3254568.87820545
"standard",7,1991,390.80386453,4821534.8732817
"standard",7,1992,309.83267016,117065.74991452
"standard",7,1993,281.6432682,119318.86160827
"standard",7,1994,354.14021759,459646.73735598
"standard",7,1995,322.56206481,269965.0622343
"standard",7,1996,332.97229042,366148.93237663
"standard",7,1997,310.11576748,260477.93606597
"standard",7,1998,220.51338936,501107.48215767
"standard",7,1999,183.66279173,361513.09760333
"standard",7,2000,152.20169566,37236.60592
"standard",7,2001,126.94735732,1477398.95498079
"standard",7,2002,105.62247183,1023751.60833761
"standard",7,2003,95.96364054,564646.94553585
"standard",7,2004,87.69229811,2126012.8795051
"standard",7,2005,101.48254886,515567.44671811
"standard",7,2006,126.52578584,474582.13286982
"standard",7,2007,141.24570259,956527.05078701
"standard",7,2008,156.00514923,1485970.7583576
"standard",7,2009,175.49096258,165802.99052587
"standard",7,2010,172.96225319,421935.58635648
"standard",7,2011,173.45634294,127074.97659687
"standard",7,2012,160.88146077,853363.07561899
"standard",7,2013,150.8050108,1266336.51982833
"standard",7,2014,126.0233144,4638237.23090896
"standard",7,2015,110.17332143,7424017.54849682
"standard",7,2016,103.91003995,444001.41598385
"standard",7,2017,151.07039919,1229824.26240271
"standard",7,2018,149.22374423,1675909.62148112
"standard",8,1982,217.83641329,2411878.72315443
"standard",8,1983,237.00479266,2428119.28324719
"standard",8,1984,259.22496221,4067998.05678854
"standard",8,1985,274.71913928,4783739.55494963
"standard",8,1986,301.9474254,185208.06238343
"standard",8,1987,344.11258839,1479501.67564852
"standard",8,1988,408.46370247,556055.90368962
"standard",8,1989,473.33615776,899520.15170162
"standard",8,1990,429.60546394,3278242.29305007
"standard",8,1991,391.58009296,4843234.80065876
"standard",8,1992,310.34583549,118838.09526605
"standard",8,1993,282.00743189,119761.07051824
"standard",8,1994,354.57035675,457224.38974339
"standard",8,1995,322.91399766,286632.75954323
"standard",8,1996,333.1576998,357235.69989713
"standard",8,1997,310.02693903,266472.7045296
"standard",8,1998,220.3570024,497567.83884368
"standard",8,1999,183.47577164,369783.34590772
"standard",8,2000,152.12257482,38901.39510434
"standard",8,2001,126.95202078,1482027.40604731
"standard",8,2002,105.55442596,1033120.70948335
"standard",8,2003,95.82846762,557239.4843406
"standard",8,2004,87.54005381,2135690.36148943
"standard",8,2005,101.42487389,516799.17940915
"standard",8,2006,126.47406507,504966.37340509
"standard",8,2007,141.08343107,945156.68021497
"standard",8,2008,155.67071107,1498226.26277407
"standard",8,2009,174.99364085,160663.10698822
"standard",8,2010,172.57248253,427799.82851582
"standard",8,2011,173.43409564,141649.9400366
"standard",8,2012,161.08067052,749631.68199417
"standard",8,2013,150.84775733,1209558.43422243
"standard",8,2014,125.92925106,3872537.42491414
"standard",8,2015,109.49728033,6336715.94861494
"standard",8,2016,101.70456502,1174329.94744618
"standard",8,2017,140.1305946,1382435.91469674
"standard",9,1982,215.75602666,1993848.05397779
"standard",9,1983,233.96672649,1994753.29941699
"standard",9,1984,254.89995953,3474758.3029308
"standard",9,1985,268.23905372,3830073.5442429
"standard",9,1986,292.21851019,151977.14296716
"standard",9,1987,330.46585699,1244448.02588474
"standard",9,1988,390.82799707,444826.26716119
"standard",9,1989,452.8834217,732802.45822754
"standard",9,1990,408.73194274,2897144.40919062
"standard",9,1991,373.51202173,3872521.87464237
"standard",9,1992,295.2399254,96983.49213302
"standard",9,1993,267.20566955,107173.0655726
"standard",9,1994,334.82815417,386158.70646214
"standard",9,1995,304.90319612,202349.22885661
"standard",9,1996,315.96838565,328579.55265609
"standard",9,1997,295.60757176,201838.46279136
"standard",9,1998,209.21800871,445984.74011524
"standard",9,1999,174.979789,277779.95307818
"standard",9,2000,145.01401243,30404.15284437
"standard",9,2001,120.73973757,1302489.00210488
"standard",9,2002,100.52785352,787128.70310489
"standard",9,2003,91.74454205,542255.16440818
"standard",9,2004,84.15229648,1798027.04155952
"standard",9,2005,97.43691984,355350.89018806
"standard",9,2006,121.35648482,408162.54813587
"standard",9,2007,135.50095899,815800.57886701
"standard",9,2008,149.79211902,1227409.42655535
"standard",9,2009,169.33194091,100423.33773657
"standard",9,2010,166.73904213,391891.18146034
"standard",9,2011,165.75470388,531857.92385413
"standard",9,2012,152.63721218,588420.08804269
"standard",9,2013,143.31104968,856424.57154831
"standard",9,2014,121.66202849,2971511.6548445
"standard",9,2015,111.70418514,3229593.82292076
"standard",9,2016,108.8329974,1972201.18644738
"standard",10,1982,215.21268614,1939197.67707802
"standard",10,1983,233.1980842,1936112.35364283
"standard",10,1984,253.72412203,3382767.72052567
"standard",10,1985,266.4127407,3723187.32344764
"standard",10,1986,289.60236601,150830.49485236
"standard",10,1987,326.99915456,1203753.7280704
"standard",10,1988,386.54700045,447114.13562348
"standard",10,1989,448.03486756,694482.98454114
"standard",10,1990,403.78800441,2856162.55341726
"standard",10,1991,369.19526761,3757934.79410798
"standard",10,1992,291.58222725,96462.5936035
"standard",10,1993,263.78573469,106226.73302036
"standard",10,1994,330.89354188,380360.41498912
"standard",10,1995,301.38828644,185090.92348735
"standard",10,1996,312.75910793,327184.92863939
"standard",10,1997,292.86867152,197692.07763692
"standard",10,1998,206.90892889,435365.92027607
"standard",10,1999,173.1499006,270393.95906758
"standard",10,2000,143.45191696,30754.80824042
"standard",10,2001,119.32215642,1267126.0261908
"standard",10,2002,99.40310722,778166.17939468
"standard",10,2003,90.86538255,537098.30138256
"standard",10,2004,83.42731277,1725516.84549798
"standard",10,2005,96.6960199,367560.53579269
"standard",10,2006,120.46174562,366132.51368866
"standard",10,2007,134.56378605,822761.2689865
"standard",10,2008,148.77410814,1180765.96507993
"standard",10,2009,168.10690702,105239.80887543
"standard",10,2010,165.33501748,587028.45999897
"standard",10,2011,164.15515085,522286.46452774
"standard",10,2012,151.13224854,651563.84741191
"standard",10,2013,143.24802102,995980.89356824
"standard",10,2014,124.23721874,3686437.20642502
"standard",10,2015,119.13382379,3701967.54438651
