"mode","peel","Year","ssb","recruit_male"
"drop_survey",3,2011,183.51264962,160203.86948216
"drop_survey",3,2012,161.03522229,898347.89812718
"drop_survey",3,2013,148.19859239,1084616.52283053
"drop_survey",3,2014,123.57811728,4713432.98819958
"drop_survey",3,2015,109.76736711,4054652.41493903
"drop_survey",3,2016,105.53881811,2206982.35562333
"drop_survey",3,2017,153.27436249,156835.97945533
"drop_survey",3,2018,121.83220918,140687.8004937
"drop_survey",3,2019,74.20776201,70735.63618077
"drop_survey",3,2020,57.61323466,961016.10293767
"drop_survey",3,2021,68.04330008,987308.64900632
"drop_survey",3,2022,79.26366276,1852623.03979244
"drop_survey",4,1982,203.26179173,2232626.86666814
"drop_survey",4,1983,265.62035256,2094965.87829729
"drop_survey",4,1984,308.82942951,3691463.29287985
"drop_survey",4,1985,322.78392341,3643898.17907802
"drop_survey",4,1986,337.31982289,143760.45332408
"drop_survey",4,1987,367.68914665,1290599.49489276
"drop_survey",4,1988,425.57074598,518951.06494747
"drop_survey",4,1989,484.41579606,644914.75946461
"drop_survey",4,1990,431.73157318,3513367.6499242
"drop_survey",4,1991,386.86501361,3656217.01571798
"drop_survey",4,1992,303.19646371,158632.04367195
"drop_survey",4,1993,274.13853285,379365.81525867
"drop_survey",4,1994,348.89419105,234952.49331979
"drop_survey",4,1995,318.19378357,170708.62826422
"drop_survey",4,1996,332.87179554,415638.24690484
"drop_survey",4,1997,311.87394648,343925.67061581
"drop_survey",4,1998,219.52475672,553196.92213223
"drop_survey",4,1999,188.26040625,272886.40166627
"drop_survey",4,2000,155.48275683,48928.49266899
"drop_survey",4,2001,129.56728205,1443170.09424087
"drop_survey",4,2002,111.83506433,1037915.4296654
"drop_survey",4,2003,107.8663697,1047783.47132163
"drop_survey",4,2004,102.40751655,1660503.98233374
"drop_survey",4,2005,118.07275896,205130.96386998
"drop_survey",4,2006,148.19369823,376482.02906782
"drop_survey",4,2007,168.6334973,793926.83003905
"drop_survey",4,2008,189.25754907,1290444.50174107
"drop_survey",4,2009,210.21480647,134687.8485924
"drop_survey",4,2010,197.13128925,378909.59985069
"drop_survey",4,2011,181.95158843,156909.5880433
"drop_survey",4,2012,159.70350313,884084.06358534
"drop_survey",4,2013,146.93914245,1101781.47836571
"drop_survey",4,2014,122.50735828,4311116.47523538
"drop_survey",4,2015,108.86818607,4558058.03654929
"drop_survey",4,2016,104.63931648,2448842.73711713
"drop_survey",4,2017,151.29229325,139851.55592313
"drop_survey",4,2018,118.42319828,123764.93658671
"drop_survey",4,2019,75.32688555,57330.27937999
"drop_survey",4,2020,62.93634334,931559.41213636
"drop_survey",4,2021,76.52548823,1800679.60574861
"drop_survey",5,1982,218.18323906,2559740.06200716
"drop_survey",5,1983,239.28192108,2501651.92229021
"drop_survey",5,1984,261.82614729,4152402.45712353
"drop_survey",5,1985,276.95287513,4997698.89826299
"drop_survey",5,1986,303.97962301,194073.69395388
"drop_survey",5,1987,346.34185446,1529247.53076219
"drop_survey",5,1988,411.42699453,582945.09016213
"drop_survey",5,1989,476.79616608,924351.68151734
"drop_survey",5,1990,432.80320718,3346083.83821839
"drop_survey",5,1991,394.68454715,5062536.02300861
"drop_survey",5,1992,313.10150262,128259.78916585
"drop_survey",5,1993,284.93665548,140300.74465548
"drop_survey",5,1994,358.60172777,422946.5164935
"drop_survey",5,1995,326.69181602,385779.46830796
"drop_survey",5,1996,337.00304286,265989.31346837
"drop_survey",5,1997,313.54709982,341540.2658188
"drop_survey",5,1998,223.18142767,485696.43250171
"drop_survey",5,1999,185.81598043,388391.16731649
"drop_survey",5,2000,154.00832296,37372.67284115
"drop_survey",5,2001,128.38168457,1524561.42178517
"drop_survey",5,2002,106.49231401,1091026.44500179
"drop_survey",5,2003,96.73829996,567040.74271428
"drop_survey",5,2004,88.32461049,2182364.54796727
"drop_survey",5,2005,102.24357791,574649.97997522
"drop_survey",5,2006,127.71923492,477610.59260891
"drop_survey",5,2007,142.58612602,998093.8065672
"drop_survey",5,2008,157.29226542,1558934.99644498
"drop_survey",5,2009,176.53472172,168196.94479255
"drop_survey",5,2010,173.92592267,444607.84531566
"drop_survey",5,2011,174.8260909,125877.37851783
"drop_survey",5,2012,162.44869019,901413.81856674
"drop_survey",5,2013,152.48355643,1409916.05981286
"drop_survey",5,2014,127.54328864,4725189.58454995
"drop_survey",5,2015,111.73705215,8671044.3430412
"drop_survey",5,2016,105.87030017,523342.18320596
"drop_survey",5,2017,156.01219025,1545480.5920406
"drop_survey",5,2018,150.41269733,1914656.88230056
"drop_survey",5,2019,91.6505371,1846174.1096867
"drop_survey",5,2020,79.76056876,2505221.45060332
"drop_survey",6,1982,218.22991081,2320287.87773341
"drop_survey",6,1983,237.44178373,2307184.08403119
"drop_survey",6,1984,259.41682607,3885105.11785121
"drop_survey",6,1985,273.74645923,4534434.36468241
"drop_survey",6,1986,299.40606534,170904.58041106
"drop_survey",6,1987,340.08861655,1419679.77549295
"drop_survey",6,1988,403.34658278,526634.30272523
"drop_survey",6,1989,467.41697458,853528.00134924
"drop_survey",6,1990,423.5268302,3164479.23657894
"drop_survey",6,1991,386.66030027,4601458.09529472
"drop_survey",6,1992,306.45401206,107470.46935037
"drop_survey",6,1993,278.37289388,112150.03070292
"drop_survey",6,1994,349.67845502,444049.08681301
"drop_survey",6,1995,318.46963907,255921.11904931
"drop_survey",6,1996,328.97967677,354267.97708298
"drop_survey",6,1997,306.77020772,247931.98545722
"drop_survey",6,1998,218.05079933,486519.47166627
"drop_survey",6,1999,181.69444261,341405.72375355
"drop_survey",6,2000,150.57855908,34513.22839326
"drop_survey",6,2001,125.56871196,1432615.15213712
"drop_survey",6,2002,104.47762045,975131.50845271
"drop_survey",6,2003,94.98312509,543922.74203139
"drop_survey",6,2004,86.83216726,2059437.13807193
"drop_survey",6,2005,100.45447803,478557.39629713
"drop_survey",6,2006,125.17941365,450063.3691185
"drop_survey",6,2007,139.79351099,929886.9580594
"drop_survey",6,2008,154.45056874,1424276.12349855
"drop_survey",6,2009,173.95480968,155323.87954824
"drop_survey",6,2010,171.51766081,405463.04533984
"drop_survey",6,2011,171.75799448,120814.60642788
"drop_survey",6,2012,159.09371928,826129.12133072
"drop_survey",6,2013,149.15132664,1232607.62828944
"drop_survey",6,2014,124.63929962,4392201.08160132
"drop_survey",6,2015,108.91036612,7397188.11283659
"drop_survey",6,2016,102.63931692,425559.79184283
"drop_survey",6,2017,148.8885684,1241051.24958801
"drop_survey",6,2018,146.58246583,1756482.1814831
"drop_survey",6,2019,86.90459454,2130586.24280268
"drop_survey",7,1982,216.3473129,3042054.83356247
"drop_survey",7,1983,235.88771926,2067682.93745431
"drop_survey",7,1984,258.37884192,3932047.35558228
"drop_survey",7,1985,272.45186312,4461251.82897411
"drop_survey",7,1986,297.89194951,168138.0225038
"drop_survey",7,1987,336.77690343,1424871.19081069
"drop_survey",7,1988,400.65453121,505694.0469816
"drop_survey",7,1989,465.4993896,853230.65394359
"drop_survey",7,1990,421.98699432,3145379.70005108
"drop_survey",7,1991,385.20361198,4536354.83373934
"drop_survey",7,1992,305.27000191,108268.00863677
"drop_survey",7,1993,277.28842394,111183.47112141
"drop_survey",7,1994,348.20971245,434884.68299913
"drop_survey",7,1995,317.07938079,264933.6696675
"drop_survey",7,1996,327.46480283,343167.19213226
"drop_survey",7,1997,305.21696228,247943.52097719
"drop_survey",7,1998,216.79068157,477014.88429878
"drop_survey",7,1999,180.63870849,341033.62095669
"drop_survey",7,2000,149.77510589,35897.91906033
"drop_survey",7,2001,124.95526122,1417948.91065333
"drop_survey",7,2002,103.90051234,962173.12576632
"drop_survey",7,2003,94.40163014,539137.7474897
"drop_survey",7,2004,86.27063373,2016733.04887401
"drop_survey",7,2005,99.90927352,488232.20677096
"drop_survey",7,2006,124.49775372,452718.84193225
"drop_survey",7,2007,138.90542398,917708.13444538
"drop_survey",7,2008,153.29079782,1406447.85162845
"drop_survey",7,2009,172.53823466,151401.56378166
"drop_survey",7,2010,170.17866331,401527.76942615
"drop_survey",7,2011,170.74692791,129678.55945652
"drop_survey",7,2012,158.30886006,741907.93583942
"drop_survey",7,2013,148.33447204,1121187.85585089
"drop_survey",7,2014,123.85340364,4104151.09948352
"drop_survey",7,2015,107.69640354,6790965.14750472
"drop_survey",7,2016,100.34134674,792257.22544365
"drop_survey",7,2017,141.48530806,1367607.46852199
"drop_survey",7,2018,152.49549166,1998907.38024664
"drop_survey",8,1982,216.84910014,2215102.73185237
"drop_survey",8,1983,236.22687809,2223349.45767121
"drop_survey",8,1984,258.27202583,3792484.10871492
"drop_survey",8,1985,272.85813944,4332017.27014195
"drop_survey",8,1986,298.47654196,172958.40983561
"drop_survey",8,1987,338.73110127,1371184.53484414
"drop_survey",8,1988,401.25833301,499438.6194881
"drop_survey",8,1989,464.86983278,820652.88393692
"drop_survey",8,1990,420.9002245,3111933.91088388
"drop_survey",8,1991,384.2349081,4361497.13991519
"drop_survey",8,1992,304.23352193,112201.58480717
"drop_survey",8,1993,275.89888753,119156.75537119
"drop_survey",8,1994,346.05294146,417104.37796408
"drop_survey",8,1995,315.01129899,249800.63171422
"drop_survey",8,1996,325.50618841,348290.83430379
"drop_survey",8,1997,303.64546344,227864.34336797
"drop_survey",8,1998,215.51480622,486139.51635954
"drop_survey",8,1999,179.89001525,316484.09879878
"drop_survey",8,2000,149.1123589,34331.25224514
"drop_survey",8,2001,124.3601304,1424459.26377649
"drop_survey",8,2002,103.48905071,882408.46894921
"drop_survey",8,2003,94.21592784,583153.56897001
"drop_survey",8,2004,86.29708366,1982244.88523197
"drop_survey",8,2005,99.94005001,431459.04534439
"drop_survey",8,2006,124.68160373,452181.36559691
"drop_survey",8,2007,139.12929296,892983.58719
"drop_survey",8,2008,153.71413253,1345888.67541213
"drop_survey",8,2009,173.38550056,147770.78644889
"drop_survey",8,2010,170.77743966,391249.80146925
"drop_survey",8,2011,170.37402343,153832.04597249
"drop_survey",8,2012,157.29716833,530817.81866772
"drop_survey",8,2013,146.99902477,764080.03801323
"drop_survey",8,2014,122.5244465,2542520.26787437
"drop_survey",8,2015,105.23039686,2664409.12597426
"drop_survey",8,2016,94.22045717,1535222.36864472
"drop_survey",8,2017,112.88000899,2064152.42531528
"drop_survey",9,1982,215.60436194,2015525.5378459
"drop_survey",9,1983,234.67135562,2011948.92256529
"drop_survey",9,1984,256.11937202,3495193.04620703
"drop_survey",9,1985,269.59476395,3872155.26789045
"drop_survey",9,1986,293.53752586,157928.55290466
"drop_survey",9,1987,331.78652549,1244981.00731058
"drop_survey",9,1988,392.27213003,467326.21912198
"drop_survey",9,1989,454.3932167,715472.39627569
"drop_survey",9,1990,410.09894969,2938366.97896165
"drop_survey",9,1991,374.78402404,3905974.85838255
"drop_survey",9,1992,296.30951914,101938.68318176
"drop_survey",9,1993,268.22880844,112303.15234033
"drop_survey",9,1994,336.14853154,392237.4671246
"drop_survey",9,1995,306.13251115,191758.63391815
"drop_survey",9,1996,317.34114825,340233.73895737
"drop_survey",9,1997,296.95708536,202360.58375959
"drop_survey",9,1998,210.28832048,452190.76331236
"drop_survey",9,1999,175.98056771,280826.70387427
"drop_survey",9,2000,145.77675123,31544.31362293
"drop_survey",9,2001,121.2905785,1309620.52615979
"drop_survey",9,2002,101.07150552,804297.40648116
"drop_survey",9,2003,92.32228121,556786.3766399
"drop_survey",9,2004,84.73747288,1788308.26342523
"drop_survey",9,2005,98.08340683,394239.42383406
"drop_survey",9,2006,122.13274069,371488.92781326
"drop_survey",9,2007,136.39497014,848205.47360257
"drop_survey",9,2008,150.81900137,1228962.62645016
"drop_survey",9,2009,170.34686587,108161.99684573
"drop_survey",9,2010,167.5700504,388659.24586931
"drop_survey",9,2011,166.48616252,568284.03425696
"drop_survey",9,2012,153.15102243,566768.5150526
"drop_survey",9,2013,143.89866074,875043.05037275
"drop_survey",9,2014,122.29068439,2937345.61610112
"drop_survey",9,2015,112.52461504,2182528.54646348
"drop_survey",9,2016,109.76968967,1975193.03679661
"drop_survey",10,1982,215.28902753,1982177.27470715
"drop_survey",10,1983,233.64713685,1982310.88064957
"drop_survey",10,1984,254.46770965,3445345.67399023
"drop_survey",10,1985,267.3938734,3826443.52048969
"drop_survey",10,1986,290.87029407,152486.63427474
"drop_survey",10,1987,328.6223185,1229197.72754367
"drop_survey",10,1988,388.52756133,467816.29706533
"drop_survey",10,1989,450.22449544,695636.45873154
"drop_survey",10,1990,405.99786363,2909071.5291
"drop_survey",10,1991,371.12219393,3868053.29403889
"drop_survey",10,1992,293.25044367,98580.63759175
"drop_survey",10,1993,265.44499606,107132.13927891
"drop_survey",10,1994,333.0622387,392465.73014558
"drop_survey",10,1995,303.41855487,188474.58743602
"drop_survey",10,1996,314.8491111,331098.69881426
"drop_survey",10,1997,294.7413033,206615.10156861
"drop_survey",10,1998,208.39354857,442091.60166461
"drop_survey",10,1999,174.34548798,279173.66582926
"drop_survey",10,2000,144.44995989,30860.27396993
"drop_survey",10,2001,120.14003332,1294237.67794597
"drop_survey",10,2002,100.08961553,801263.47275256
"drop_survey",10,2003,91.47716579,554120.29760711
"drop_survey",10,2004,83.9671937,1736961.13628115
"drop_survey",10,2005,97.31851475,406498.79457271
"drop_survey",10,2006,121.33103347,360520.58044526
"drop_survey",10,2007,135.52529363,849595.57315745
"drop_survey",10,2008,149.72899245,1217335.19083019
"drop_survey",10,2009,168.92569333,109974.67290209
"drop_survey",10,2010,166.07138683,645077.33660148
"drop_survey",10,2011,165.23275919,656552.61420717
"drop_survey",10,2012,152.46239336,749731.43361466
"drop_survey",10,2013,145.16176665,1174419.52148063
"drop_survey",10,2014,127.217973,3139421.68810115
"drop_survey",10,2015,125.43340775,2048660.90806453
