"mode","peel","Year","ssb","recruit_male"
"standard",1,2020,185.43249348,2132932.94730788
"standard",1,2021,148.74104051,2073349.23633619
"standard",1,2022,118.315717,5429086.44756987
"standard",1,2023,106.50594135,3488662.41787172
"standard",2,1982,214.24547316,4691772.2303601
"standard",2,1983,310.14855635,2604740.51885047
"standard",2,1984,365.74949571,4069976.71407479
"standard",2,1985,375.63274981,6780201.79198264
"standard",2,1986,379.06488381,248966.23297413
"standard",2,1987,394.79813563,2031415.36641055
"standard",2,1988,451.61744535,1498167.61276073
"standard",2,1989,496.45586562,957855.85651539
"standard",2,1990,440.71262735,3313446.40586132
"standard",2,1991,417.09519375,5569599.93861308
"standard",2,1992,369.07988768,634922.57124781
"standard",2,1993,362.46185337,914446.74244076
"standard",2,1994,317.23640847,261996.39008402
"standard",2,1995,339.2509485,319901.65001536
"standard",2,1996,357.99777815,210590.8293817
"standard",2,1997,322.75829507,1036508.85322099
"standard",2,1998,245.27830997,486342.13734331
"standard",2,1999,209.90626493,855911.51495566
"standard",2,2000,174.25734595,162395.89998313
"standard",2,2001,139.57013559,2106365.2254838
"standard",2,2002,124.0817408,1646297.47178195
"standard",2,2003,120.24401157,1653326.80403489
"standard",2,2004,136.26973897,2168511.50810847
"standard",2,2005,163.554478,684280.62385749
"standard",2,2006,178.06489975,460653.27850475
"standard",2,2007,198.10082245,993387.97010646
"standard",2,2008,219.59268375,1624413.51680305
"standard",2,2009,224.08775804,356612.83184704
"standard",2,2010,233.20196424,486399.47630322
"standard",2,2011,199.4519397,217177.98336008
"standard",2,2012,167.18967701,1280145.81691853
"standard",2,2013,149.14535157,672453.4503299
"standard",2,2014,127.43075698,10119764.9652663
"standard",2,2015,108.05847904,6231457.9942078
"standard",2,2016,113.29754221,1290292.54245621
"standard",2,2017,178.48997643,210940.27248387
"standard",2,2018,173.73960258,760253.60313864
"standard",2,2019,268.4799365,29431.54259451
"standard",2,2020,177.1610382,883096.30247487
"standard",2,2021,143.31052339,1059217.54546812
"standard",2,2022,113.46041287,4386504.63218141
"standard",3,1982,211.67789276,4638395.56016357
"standard",3,1983,302.75896836,2546867.34306596
"standard",3,1984,356.88537248,3988615.38633397
"standard",3,1985,367.51036926,6682399.51870157
"standard",3,1986,372.35880314,246615.90246261
"standard",3,1987,388.96524974,2025071.75732684
"standard",3,1988,445.81358983,1497555.18740306
"standard",3,1989,490.40963408,911568.33151285
"standard",3,1990,434.93282478,3205907.94154258
"standard",3,1991,411.89052348,5507672.67352895
"standard",3,1992,365.06153956,633120.57938011
"standard",3,1993,358.93152614,884165.68606009
"standard",3,1994,314.10721038,262730.90123987
"standard",3,1995,335.32455259,318030.6805027
"standard",3,1996,353.57365536,207237.17940829
"standard",3,1997,318.85943122,977652.68199794
"standard",3,1998,242.21565027,475019.72047144
"standard",3,1999,207.34748884,832195.26520659
"standard",3,2000,172.09531024,164760.14383243
"standard",3,2001,137.57911881,2020027.70575593
"standard",3,2002,121.68744346,1583059.86394057
"standard",3,2003,117.29164476,1606719.92117697
"standard",3,2004,132.52311977,2123566.91887691
"standard",3,2005,158.94913853,723664.04371817
"standard",3,2006,172.65186911,453681.70882846
"standard",3,2007,191.77586927,993938.87245839
"standard",3,2008,212.94449978,1595796.90957442
"standard",3,2009,218.3492788,360593.48247579
"standard",3,2010,228.92611767,473134.24441006
"standard",3,2011,196.88376158,190096.52072939
"standard",3,2012,165.66072601,1240465.67940305
"standard",3,2013,148.11343853,414786.26903408
"standard",3,2014,126.51044031,9004106.10000942
"standard",3,2015,106.79468806,6601778.75613584
"standard",3,2016,109.32322073,705754.5338997
"standard",3,2017,165.89730397,279546.17710875
"standard",3,2018,169.8103671,1034815.52644139
"standard",3,2019,313.42918273,54735.60618454
"standard",3,2020,231.24645039,1771667.51267267
"standard",3,2021,182.81625333,2081359.31568968
"standard",4,1982,206.14996922,4977799.7436312
"standard",4,1983,258.43300922,2535121.02683752
"standard",4,1984,297.66770236,4019996.53599433
"standard",4,1985,313.31182574,7125286.96342285
"standard",4,1986,331.77285697,286344.08995582
"standard",4,1987,359.41337998,2239034.80495656
"standard",4,1988,420.20788646,1919884.59575623
"standard",4,1989,464.71530102,832980.4768369
"standard",4,1990,411.49115001,2628688.21924614
"standard",4,1991,389.09251017,6313855.36589185
"standard",4,1992,350.03282637,692455.47316903
"standard",4,1993,352.05552571,696169.61748951
"standard",4,1994,309.48258719,390235.9868406
"standard",4,1995,327.38860893,365145.71699389
"standard",4,1996,342.12824655,203106.57887439
"standard",4,1997,307.56938244,761622.82664036
"standard",4,1998,233.44957621,382346.26187274
"standard",4,1999,197.85029819,892065.02166772
"standard",4,2000,163.86107097,101131.90363283
"standard",4,2001,129.86686993,1961026.12848898
"standard",4,2002,110.65049588,1275708.96123396
"standard",4,2003,101.72062507,1387294.71725434
"standard",4,2004,111.74811049,2166934.53515053
"standard",4,2005,135.0261573,1191054.50453031
"standard",4,2006,145.050452,524568.14369479
"standard",4,2007,158.99328749,1081864.70300792
"standard",4,2008,175.88662298,1660676.93865073
"standard",4,2009,185.58732564,439667.30321544
"standard",4,2010,205.68361428,471785.80570232
"standard",4,2011,185.66787014,137872.31530163
"standard",4,2012,161.42970336,942967.36128847
"standard",4,2013,146.35088149,1604149.31848065
"standard",4,2014,124.89635243,6378021.25104206
"standard",4,2015,104.45182244,8926641.32634801
"standard",4,2016,105.56631014,1274560.48760945
"standard",4,2017,154.98385775,156786.66234425
"standard",4,2018,177.91836113,496180.57482877
"standard",4,2019,86.83141112,41677.19668028
"standard",4,2020,77.33547317,1209124.18680442
"standard",5,1982,204.74025656,4168925.41263177
"standard",5,1983,249.09929943,2021720.02777149
"standard",5,1984,283.95613441,3441175.18456774
"standard",5,1985,297.78195196,5712130.94123126
"standard",5,1986,314.77101178,228045.71386917
"standard",5,1987,339.57519612,1878623.35619843
"standard",5,1988,396.45254128,1581519.13839651
"standard",5,1989,438.34823046,648683.79349947
"standard",5,1990,386.26640718,2230900.00481261
"standard",5,1991,365.94574912,5207139.37875354
"standard",5,1992,328.87014902,481732.10137082
"standard",5,1993,329.73198495,552782.78487627
"standard",5,1994,288.95617471,336197.05795372
"standard",5,1995,305.14327333,297990.81397872
"standard",5,1996,319.61425614,230274.06561271
"standard",5,1997,288.39819509,475717.92215725
"standard",5,1998,217.8329624,406287.35715951
"standard",5,1999,184.92568613,693987.3696138
"standard",5,2000,153.46022452,73131.36421066
"standard",5,2001,121.21844102,1662045.5704122
"standard",5,2002,102.26148088,991709.19128061
"standard",5,2003,93.24632359,1103424.04848903
"standard",5,2004,103.20446115,1771861.88174348
"standard",5,2005,125.08742282,1010060.60849715
"standard",5,2006,133.93468564,449758.18287457
"standard",5,2007,146.25104611,899344.03976679
"standard",5,2008,161.57685678,1379804.5070875
"standard",5,2009,171.40877637,334256.12204563
"standard",5,2010,192.54432751,391666.14097162
"standard",5,2011,174.7014761,108069.01062774
"standard",5,2012,151.82332192,751598.29975923
"standard",5,2013,137.57552841,1212493.38586144
"standard",5,2014,117.19602409,4908239.91334311
"standard",5,2015,97.35733048,7776792.58748979
"standard",5,2016,96.33711394,537580.83085319
"standard",5,2017,137.0126232,1322836.51226664
"standard",5,2018,171.27446659,1979986.28285647
"standard",5,2019,92.2822388,2628013.14113258
"standard",6,1982,205.81530885,4553145.52110128
"standard",6,1983,255.17238934,2267962.76719875
"standard",6,1984,292.73807822,3696125.18531508
"standard",6,1985,307.60451114,6368935.03373951
"standard",6,1986,325.12772172,260837.46358646
"standard",6,1987,350.95831404,1985005.69888053
"standard",6,1988,409.43926923,1851463.11654756
"standard",6,1989,452.26786793,649067.81700304
"standard",6,1990,399.16978771,2485613.20384349
"standard",6,1991,377.69025573,5679296.6067918
"standard",6,1992,339.43917574,586432.38578447
"standard",6,1993,341.18268099,630612.11718382
"standard",6,1994,299.58127687,357687.55673925
"standard",6,1995,316.41917522,328425.26103195
"standard",6,1996,331.06705818,179733.72061173
"standard",6,1997,298.14054483,695638.07840583
"standard",6,1998,225.74497519,334517.05693933
"standard",6,1999,191.54939688,826264.84985378
"standard",6,2000,158.68358055,54131.17991665
"standard",6,2001,125.48183662,1829160.56735415
"standard",6,2002,106.75327423,1104886.89854611
"standard",6,2003,98.22515211,1255328.09342289
"standard",6,2004,108.10225018,1997061.66456026
"standard",6,2005,130.53845491,1057226.56986661
"standard",6,2006,139.90881719,480954.97403488
"standard",6,2007,153.25593597,987249.06188945
"standard",6,2008,169.69863661,1503804.4530552
"standard",6,2009,179.6526662,383121.14859447
"standard",6,2010,200.22057778,429456.12716642
"standard",6,2011,180.56244205,126974.82689314
"standard",6,2012,156.56554361,819814.5415424
"standard",6,2013,141.75221855,1352454.81721813
"standard",6,2014,120.77193461,4990469.89742293
"standard",6,2015,100.57082244,8253619.94511574
"standard",6,2016,99.71366829,453621.6319097
"standard",6,2017,140.58886081,479467.01851772
"standard",6,2018,169.31075099,1957141.38560086
"standard",7,1982,206.02982135,4566229.63038574
"standard",7,1983,253.19205707,2256322.22376515
"standard",7,1984,289.75058649,3715478.96080215
"standard",7,1985,304.8593592,6359547.91283395
"standard",7,1986,323.20665799,260301.47860806
"standard",7,1987,349.73618442,2013400.40331277
"standard",7,1988,408.46203737,1814712.05792482
"standard",7,1989,451.3625216,662203.88949298
"standard",7,1990,398.43538187,2467134.19236588
"standard",7,1991,376.75675117,5697760.63524239
"standard",7,1992,338.69268513,578229.94225254
"standard",7,1993,340.35795041,616122.96050798
"standard",7,1994,298.75066,362374.96919491
"standard",7,1995,315.61937723,333599.25936929
"standard",7,1996,330.16583717,184144.13334505
"standard",7,1997,297.13431895,673810.46283248
"standard",7,1998,224.8629864,329974.79331463
"standard",7,1999,190.63200972,834115.66167244
"standard",7,2000,157.9697221,56919.91402702
"standard",7,2001,124.92289388,1819605.12868289
"standard",7,2002,106.03774069,1097672.79775699
"standard",7,2003,97.28110413,1245489.88029229
"standard",7,2004,107.06161131,1938385.89703486
"standard",7,2005,129.65228925,1117481.17388163
"standard",7,2006,138.9221269,482657.12632765
"standard",7,2007,151.85903246,984643.55991993
"standard",7,2008,167.81622894,1508758.81873925
"standard",7,2009,177.68959954,368719.46855638
"standard",7,2010,198.48463722,434345.09045086
"standard",7,2011,179.84481869,135027.60969377
"standard",7,2012,156.3256913,718993.44984828
"standard",7,2013,141.51149616,1330928.53608591
"standard",7,2014,120.40985982,4037063.9192766
"standard",7,2015,99.85380026,6788857.51816477
"standard",7,2016,97.17022527,1361341.28063155
"standard",7,2017,129.6181748,1465140.21270021
"standard",8,1982,205.78006283,4210691.15909741
"standard",8,1983,253.97425883,2069730.97261714
"standard",8,1984,290.65147642,3452116.89883926
"standard",8,1985,304.53030639,5799719.25594772
"standard",8,1986,320.64034944,249473.81005944
"standard",8,1987,344.64175005,1806942.68683725
"standard",8,1988,401.42237621,1754850.27017355
"standard",8,1989,443.4517692,547269.9844723
"standard",8,1990,390.44432241,2368781.98944527
"standard",8,1991,370.01229493,5193698.15517973
"standard",8,1992,332.38397595,520719.9208819
"standard",8,1993,333.5562291,589797.9344835
"standard",8,1994,292.63519541,326618.42531888
"standard",8,1995,308.80076271,293321.24489769
"standard",8,1996,323.66755528,196310.17171473
"standard",8,1997,292.16072474,575126.23523193
"standard",8,1998,220.85573429,392445.59100433
"standard",8,1999,187.8933892,694711.9326185
"standard",8,2000,155.74337101,118097.71357079
"standard",8,2001,122.95595082,1649176.71952034
"standard",8,2002,104.44685915,1039967.96669363
"standard",8,2003,96.24339,1156464.14476645
"standard",8,2004,106.70683229,1895564.2884063
"standard",8,2005,128.75922398,912331.77940733
"standard",8,2006,137.84424768,433095.67065182
"standard",8,2007,150.76829808,908390.77260437
"standard",8,2008,167.29700239,1419923.30024424
"standard",8,2009,177.32557508,288047.30649667
"standard",8,2010,197.70068807,455425.50281582
"standard",8,2011,177.32101029,713080.45968077
"standard",8,2012,152.99280904,513601.29120587
"standard",8,2013,138.94952474,1072447.91273788
"standard",8,2014,121.20310635,3464140.9144194
"standard",8,2015,106.33720612,4001814.26014681
"standard",8,2016,109.96798929,2654519.92336316
"standard",9,1982,205.12536602,4083393.90207376
"standard",9,1983,250.72600655,1990472.84344123
"standard",9,1984,285.93423646,3359231.1728874
"standard",9,1985,299.26312465,5613807.11177499
"standard",9,1986,315.21958062,237210.39315638
"standard",9,1987,338.92882129,1775580.37333219
"standard",9,1988,395.09172614,1679634.70335681
"standard",9,1989,436.79874655,548943.30307776
"standard",9,1990,384.27768499,2268803.54312357
"standard",9,1991,364.25936718,5071796.82413154
"standard",9,1992,327.28165687,489076.08558833
"standard",9,1993,328.42385227,561397.40487562
"standard",9,1994,287.96404743,319760.54394241
"standard",9,1995,304.04432726,290416.37341341
"standard",9,1996,318.9493617,205775.53130238
"standard",9,1997,287.99771204,515220.16969896
"standard",9,1998,217.24647845,406671.74783241
"standard",9,1999,184.76196465,660222.31426463
"standard",9,2000,153.24849328,118763.78941234
"standard",9,2001,120.95116987,1600474.28699051
"standard",9,2002,102.47665329,1008584.36537466
"standard",9,2003,94.18289807,1109065.89716672
"standard",9,2004,104.66848844,1810180.48622673
"standard",9,2005,126.59505119,899918.53494019
"standard",9,2006,135.54631765,423010.4427178
"standard",9,2007,148.10001511,883220.06413751
"standard",9,2008,164.1239089,1385153.74162014
"standard",9,2009,173.91078106,268950.40988085
"standard",9,2010,194.19827789,649205.18086763
"standard",9,2011,174.45650641,734886.51687628
"standard",9,2012,150.88080162,560173.78066459
"standard",9,2013,138.19021159,1213511.02878475
"standard",9,2014,122.98216354,4234305.49268451
"standard",9,2015,111.94151294,4524680.31044307
"standard",10,1982,205.23095251,3193070.14746745
"standard",10,1983,242.76200154,2187398.14697687
"standard",10,1984,273.27828996,3109463.12755702
"standard",10,1985,286.79350289,5301404.06585812
"standard",10,1986,305.89889684,209059.71063615
"standard",10,1987,334.40814747,1778760.40972932
"standard",10,1988,386.69373986,1470028.10462344
"standard",10,1989,426.79749748,592460.90130573
"standard",10,1990,374.96862434,2112002.15212531
"standard",10,1991,355.08584817,4872904.93809084
"standard",10,1992,319.40714475,437066.46975238
"standard",10,1993,320.34344066,498048.94417027
"standard",10,1994,280.56264878,319114.7460425
"standard",10,1995,296.7746085,282404.38321767
"standard",10,1996,311.66623322,222742.44625913
"standard",10,1997,281.49600853,411161.18434388
"standard",10,1998,211.80050176,413871.29502938
"standard",10,1999,179.84767347,618931.73221023
"standard",10,2000,149.39237918,113041.22494933
"standard",10,2001,117.90635734,1521985.87346328
"standard",10,2002,99.25085914,952155.65390174
"standard",10,2003,90.51510117,1030321.7685243
"standard",10,2004,100.75359062,1609994.25363426
"standard",10,2005,122.60535851,962312.44757369
"standard",10,2006,131.31508574,420994.31346522
"standard",10,2007,143.04151119,832001.01942445
"standard",10,2008,157.86995478,1390906.88686233
"standard",10,2009,167.37204841,710055.92613634
"standard",10,2010,188.21697925,774707.07282346
"standard",10,2011,171.70902055,998943.46187986
"standard",10,2012,152.49645893,932281.29895936
"standard",10,2013,146.98076612,1921778.35891235
"standard",10,2014,142.3590816,6726248.72502447
