"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
47,-23535.3676641706,0.00348587861737251,20260868,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/047",411,NA,NA,87.33454819,87.12488724,0.20966095,70.70917018,70.70917018,FALSE,149.36388797,1125262.34045199,2025,20260868,134,46.9,TRUE,"",TRUE,FALSE,"I"
48,-23540.6142390117,0.00146432038867318,20260869,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/048",411,NA,NA,86.83975225,86.62865392,0.21109833,67.68779888,67.68779888,FALSE,148.80574905,1073147.81369768,2025,20260869,134,48.5,TRUE,"",TRUE,FALSE,"minor"
49,-23539.0212934127,0.00357346631170393,20260870,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/049",411,NA,NA,84.32052629,84.11430513,0.20622116,72.07748234,72.07748234,FALSE,145.49950219,1108242.87651691,2025,20260870,134,49.3,TRUE,"",TRUE,FALSE,"minor"
50,-23535.3513533412,0.00869297242555368,20260871,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/050",411,NA,NA,87.38916516,87.18054219,0.20862297,71.58919533,71.58919533,FALSE,149.66469956,1133212.87165171,2025,20260871,134,49.3,TRUE,"",TRUE,FALSE,"minor"
51,-23535.2863035642,0.00224316853174765,20260872,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/051",411,NA,NA,87.59730849,87.38975196,0.20755653,72.56520526,72.56520526,FALSE,150.21465856,1147306.69578815,2025,20260872,134,47,TRUE,"",TRUE,FALSE,"J"
52,-23540.1880292082,0.0121585093452702,20260873,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/052",411,NA,NA,85.12562477,84.91311682,0.21250795,67.06091231,67.06091231,FALSE,145.15602954,1069581.82630388,2025,20260873,134,47.2,TRUE,"",FALSE,FALSE,NA
53,-23542.1218456992,0.00600207513402892,20260874,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/053",411,NA,NA,85.32186512,85.11355352,0.2083116,69.92949704,69.92949704,FALSE,146.17680371,1073600.27811268,2025,20260874,134,45.1,TRUE,"",TRUE,FALSE,"A"
54,-23540.2318875906,0.0136106420280696,20260875,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/054",411,NA,NA,85.05075704,84.83723084,0.2135262,66.25945633,66.25945633,FALSE,144.84452668,1061993.3658702,2025,20260875,134,46.4,TRUE,"",FALSE,FALSE,NA
55,-23540.7471763971,0.00293791146490601,20260876,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/055",411,NA,NA,83.6652358,83.44626359,0.21897221,62.69699125,62.69699125,FALSE,141.83890299,1006148.23082717,2025,20260876,134,47.1,TRUE,"",TRUE,FALSE,"minor"
56,-23535.977271664,0.00341876038827542,20260877,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/056",411,NA,NA,87.10677013,86.88543035,0.22133978,62.61782432,62.61782432,FALSE,146.6047918,1035153.67542392,2025,20260877,134,48.6,TRUE,"",TRUE,FALSE,"H"
57,-23535.4701961333,0.00707603179897666,20260878,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/057",411,NA,NA,86.89577508,86.67307977,0.22269531,61.82985911,61.82985911,FALSE,146.09238723,1025298.47920464,2025,20260878,134,44.2,TRUE,"",TRUE,FALSE,"minor"
58,-23535.1797461857,0.0152692438428341,20260879,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/058",411,NA,NA,86.73223945,86.52073293,0.21150652,69.70188397,69.70188397,FALSE,148.18114784,1108819.2341808,2025,20260879,134,45.5,TRUE,"",FALSE,FALSE,NA
59,-23537.4710033142,0.00555631676338685,20260880,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/059",411,NA,NA,85.40118714,85.19100344,0.2101837,69.0205586,69.0205586,FALSE,146.06376523,1093333.39379937,2025,20260880,134,51.2,TRUE,"",TRUE,FALSE,"F"
60,-23539.0212934127,0.0029174069408431,20260881,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/060",411,NA,NA,84.32053069,84.11430958,0.20622111,72.07755902,72.07755902,FALSE,145.49952151,1108242.99515306,2025,20260881,134,45.9,TRUE,"",TRUE,FALSE,"minor"
61,-23538.7532290284,0.00569718349241422,20260882,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/061",411,NA,NA,85.49613854,85.29323369,0.20290485,74.38187407,74.38187407,FALSE,147.82973123,1149324.25158212,2025,20260882,134,46.2,TRUE,"",TRUE,FALSE,"C"
62,-23539.0528474687,0.0104071074734657,20260883,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_stability/jitter/062",411,NA,NA,84.07310625,83.86507928,0.20802697,70.45286678,70.45286678,FALSE,144.74228863,1089200.62441094,2025,20260883,134,46.8,TRUE,"",FALSE,FALSE,NA
