#========================================================================================================																													
#	Gmacs	Main	Data	File	Version	1.1:	BBRKC	Example																					
#	GEAR_INDEX	DESCRIPTION																											
#	1	:	Pot	fishery	retained	catch.																							
#	1	:	Pot	fishery	with	discarded	catch.																						
#	2	:	Trawl	bycatch																									
#	3	:	Trawl	survey																									
#	Fisheries:	1	Pot	"Fishery,"	2	Pot	"Discard,"	3	Trawl	"by-catch,"	4	Tanner bycatch 5 fixed gear																	
#	Surveys:	6	NMFS	Trawl	"Survey,"	7	BSFRF	Survey																					
#========================================================================================================																													
1982	# Start	year																											
2019	# End	year																											
3	# Number of seasons																												
4	# Number of fleets (fishing fleets and surveys)																												
2	# Number of sexes																												
1	# Number of shell condition types																												
2	# Number of maturity types																												
22	# Number of size-classes in the	model																											
3	# Season recruitment occurs																												
3	# Season molting and growth occurs																												
3	# Season to calculate SSB																												
1	# Season for N output																												
# maximum size-class (males then females)																													
22 22																													
#	size_breaks (a	vector	giving	the	break	points	between	size	"intervals,"	dim=nclass+1)																			
25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135							
#	Natural	mortality	per	season	input	type	(1	=	vector	by	"season,"	2	=	matrix	by	season/year)													
1																													
#	Proportion of the total	natural	mortality to be	applied	each	season																							
#0.625 0.00 0.375																													
0.62 0.01 0.37																													
# Fishing fleet	names (delimited with spaces; no spaces in names)																												
Pot_Fishery Trawl_Bycatch																													
# Survey names (delimited with spaces; no spaces in names)																													
NMFS_Trawl_1982 NMFS_Trawl_1989																													
# Are the seasons instantaneous (0) or continuous (1)																													
1 1 1																													
# Input catch data format (0: old; 1:new)																													
0																													
# Number of catch data frames																													
4																													
# Number of rows in each data frame																													
38	38	38	38
##		##																											
##	CATCH	DATA																											
##	Type of	"catch: 1 = retained, 2"	"= discard, 0 ="	total																									
##	Units of catch:	"1 = biomass, 2 = numbers"																											
##	for snow Units	are in 1000 mt	for landed & discards.																										
##		##																											
##	Male	retained	pot	fishery	(tonnes)																								
#year	seas	fleet	sex	obs	cv	type	units	mult	effort	discard_mortality																			
2002	2	1	2	2	0	0	100	0	0	0	0	0	0.0317460317460317	0.19047619047619	0.285714285714286	0.349206349206349	0.111111111111111	0.0317460317460317	0	0	0	0	0	0	0	0	0	0	0
2003	2	1	2	2	0	0	100	0	0	0	0	0	0	0	0.272727272727273	0.272727272727273	0.0909090909090909	0.181818181818182	0.136363636363636	0.0454545454545455	0	0	0	0	0	0	0	0	0
2004	2	1	2	2	0	0	100	0	0	0	0	0	0.222222222222222	0.222222222222222	0.111111111111111	0.222222222222222	0	0.111111111111111	0	0	0.111111111111111	0	0	0	0	0	0	0	0
2005	2	1	2	2	0	0	100	0.00757575757575758	0	0	0	0	0.0681818181818182	0.227272727272727	0.295454545454545	0.196969696969697	0.106060606060606	0.0757575757575758	0.0227272727272727	0	0	0	0	0	0	0	0	0	0
2006	2	1	2	2	0	0	100	0	0	0	0	0	0	0.0350877192982456	0.140350877192982	0.333333333333333	0.263157894736842	0.157894736842105	0.0175438596491228	0.0526315789473684	0	0	0	0	0	0	0	0	0
2007	2	1	2	2	0	0	100	0	0	0	0	0	0	0.010958904109589	0.205479452054795	0.257534246575342	0.304109589041096	0.134246575342466	0.0383561643835616	0.0328767123287671	0.010958904109589	0.00273972602739726	0.00273972602739726	0	0	0	0	0	0
2008	2	1	2	2	0	0	100	0	0	0	0	0	0	0.0216919739696312	0.164859002169197	0.264642082429501	0.368763557483731	0.160520607375271	0.0130151843817787	0.00433839479392625	0.00216919739696312	0	0	0	0	0	0	0	0
2009	2	1	2	2	0	0	100	0	0	0	0	0	0.0040650406504065	0.0040650406504065	0.0934959349593496	0.321138211382114	0.386178861788618	0.150406504065041	0.0284552845528455	0.0040650406504065	0.00813008130081301	0	0	0	0	0	0	0	0
2010	2	1	2	2	0	0	100	0	0	0	0	0	0.0172413793103448	0.0905172413793103	0.237068965517241	0.28448275862069	0.273706896551724	0.0668103448275862	0.0150862068965517	0.0107758620689655	0	0.00431034482758621	0	0	0	0	0	0	0
2011	2	1	2	2	0	0	100	0	0	0.000356696985910469	0.00481540930979133	0.0304975922953451	0.264847512038523	0.299268771178884	0.19047619047619	0.15230961298377	0.0458355626894953	0.00784733369003032	0.00178348492955235	0.000535045478865704	0.000535045478865704	0.000891742464776173	0	0	0	0	0	0	0
2012	2	1	2	2	0	0	100	0	0	0	0.00186683260734287	0.00808960796515246	0.030491599253267	0.0584940883634101	0.0920970752955818	0.146857498444306	0.338518979464841	0.242688238954574	0.0653391412570006	0.0136901057871811	0.000622277535780958	0.00124455507156192	0	0	0	0	0	0	0
2013	2	1	2	2	0	0	100	0	0	0	0	0.000340715502555366	0.00988074957410562	0.0442930153321976	0.0984667802385008	0.182964224872232	0.379897785349233	0.232708688245315	0.0405451448040886	0.00749574105621806	0.0020442930153322	0.000340715502555366	0	0	0	0	0	0	0
2014	2	1	2	2	0	0	100	0	0	0	0	0.000173400381480839	0.0109242240332929	0.0352002774406104	0.0788971735737819	0.228021501647304	0.394832668631871	0.215363273799202	0.028090861799896	0.0057222125888677	0.00208080457777007	0.000520201144442518	0.000173400381480839	0	0	0	0	0	0
2015	2	1	2	2	0	0	100	0	0	0	0	0.000433651344319167	0.0186470078057242	0.0503035559410234	0.116652211621856	0.256287944492628	0.365134431916739	0.163486556808326	0.0212489158716392	0.00520381613183001	0.000433651344319167	0.000433651344319167	0.000433651344319167	0.000433651344319167	0	0	0	0	0
2016	2	1	2	2	0	0	100	0	0	0	0	0	0.00639386189258312	0.0230179028132992	0.0690537084398977	0.219948849104859	0.398976982097187	0.223785166240409	0.040920716112532	0.00895140664961637	0.0051150895140665	0.00255754475703325	0	0.00127877237851662	0	0	0	0	0
2017	2	1	2	2	0	0	100	0	0	0	0.00190839694656489	0.00190839694656489	0.0114503816793893	0.0477099236641221	0.16030534351145	0.387404580152672	0.282442748091603	0.0687022900763359	0.0152671755725191	0.0190839694656489	0.00381679389312977	0	0	0	0	0	0	0	0
2018	2	1	2	2	0	0	100	0	0	0	0.00390625	0.04296875	0.12890625	0.25	0.255859375	0.23046875	0.064453125	0.01171875	0.009765625	0.001953125	0	0	0	0	0	0	0	0	0
2019	2	1	2	2	0	0	100	0	0	0	0	0.00184331797235023	0.0175115207373272	0.133640552995392	0.371428571428571	0.382488479262673	0.0700460829493088	0.0147465437788018	0.00460829493087558	0.00184331797235023	0.00184331797235023	0	0	0	0	0	0	0	0
# Trawl bycatch female				
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1991	2	2	2	2	0	0	100	0.054	0.051	0.037	0.052	0.081	0.133	0.142	0.152	0.134	0.087	0.029	0.011	0.005	0.004	0.003	0.004	0.003	0.005	0.003	0.001	0.003	0.005
1992	2	2	2	2	0	0	100	0.028	0.161	0.177	0.174	0.142	0.087	0.1	0.055	0.035	0.017	0.007	0.001	0.002	0.002	0.003	0.002	0.001	0.003	0.001	0.001	0	0.001
1993	2	2	2	2	0	0	100	0	0.002	0.01	0.112	0.327	0.26	0.199	0.067	0.019	0.003	0	0.001	0.001	0	0	0	0	0	0	0	0	0
1994	2	2	2	2	0	0	100	0	0	0	0.009	0.009	0.161	0.136	0.243	0.159	0.102	0.048	0.039	0.023	0.011	0.02	0.005	0.005	0	0.011	0.005	0.009	0.007
1995	2	2	2	2	0	0	100	0.02	0.014	0.003	0.017	0.043	0.128	0.134	0.21	0.207	0.105	0.026	0.037	0.011	0.017	0.017	0.009	0.003	0	0	0	0	0
1996	2	2	2	2	0	0	100	0.001	0.002	0.004	0.014	0.07	0.125	0.183	0.187	0.206	0.1	0.033	0.027	0.011	0.011	0.007	0.009	0.002	0.002	0.002	0.001	0.001	0.001
1997	2	2	2	2	0	0	100	0.008	0.067	0.059	0.168	0.158	0.144	0.197	0.098	0.047	0.019	0.009	0.009	0.008	0.004	0.003	0.002	0.001	0.001	0	0	0	0
1998	2	2	2	2	0	0	100	0.02	0.028	0.046	0.17	0.223	0.148	0.121	0.08	0.048	0.026	0.019	0.013	0.011	0.011	0.01	0.01	0.004	0.005	0.005	0.002	0.001	0.001
1999	2	2	2	2	0	0	100	0.003	0.006	0.027	0.072	0.072	0.134	0.237	0.211	0.112	0.044	0.014	0.007	0.007	0.004	0.006	0.006	0.008	0.011	0.008	0.005	0.004	0.001
2000	2	2	2	2	0	0	100	0.006	0.014	0.016	0.029	0.05	0.133	0.218	0.186	0.127	0.099	0.033	0.025	0.018	0.007	0.006	0.003	0.006	0.008	0.005	0.004	0.001	0.006
2001	2	2	2	2	0	0	100	0.01	0.027	0.06	0.078	0.055	0.144	0.163	0.131	0.126	0.09	0.038	0.023	0.012	0.009	0.011	0.004	0.005	0.006	0.003	0.004	0	0.001
2002	2	2	2	2	0	0	100	0.004	0.007	0.015	0.033	0.08	0.19	0.247	0.174	0.104	0.041	0.027	0.025	0.012	0.013	0.006	0.007	0.002	0.005	0.005	0.002	0.002	0.001
2003	2	2	2	2	0	0	100	0.023	0.324	0.16	0.058	0.046	0.069	0.083	0.079	0.06	0.035	0.018	0.01	0.004	0.005	0.004	0.003	0.005	0.005	0.006	0.003	0.002	0.001
2004	2	2	2	2	0	0	100	0.016	0.031	0.04	0.104	0.238	0.308	0.134	0.05	0.038	0.017	0.008	0.006	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0	0	0
2005	2	2	2	2	0	0	100	0.005	0.006	0.01	0.026	0.125	0.257	0.242	0.129	0.091	0.045	0.022	0.012	0.006	0.006	0.003	0.005	0.004	0.002	0.002	0.002	0.002	0.001
2006	2	2	2	2	0	0	100	0	0.001	0.001	0.009	0.027	0.12	0.254	0.281	0.178	0.076	0.026	0.009	0.004	0.004	0.001	0.003	0.002	0	0.001	0	0.001	0.001
2007	2	2	2	2	0	0	100	0	0.002	0.002	0.009	0.038	0.122	0.242	0.229	0.174	0.079	0.033	0.017	0.015	0.011	0.01	0.007	0.006	0.003	0.001	0.001	0	0
2008	2	2	2	2	0	0	100	0.005	0.007	0.006	0.012	0.047	0.12	0.173	0.203	0.191	0.117	0.042	0.021	0.017	0.012	0.01	0.005	0.004	0.002	0.003	0	0.002	0
2009	2	2	2	2	0	0	100	0.001	0.002	0.003	0.007	0.039	0.184	0.279	0.217	0.16	0.062	0.018	0.006	0.005	0.004	0.004	0.002	0.003	0.002	0.001	0.001	0	0.001
2010	2	2	2	2	0	0	100	0.002	0.025	0.011	0.041	0.146	0.173	0.214	0.141	0.095	0.048	0.028	0.016	0.008	0.006	0.008	0.005	0.007	0.006	0.004	0.009	0.003	0.003
2011	2	2	2	2	0	0	100	0.001	0.003	0.006	0.041	0.114	0.124	0.121	0.174	0.194	0.099	0.041	0.013	0.006	0.004	0.005	0.005	0.013	0.013	0.008	0.004	0.004	0.005
2012	2	2	2	2	0	0	100	0.002	0.001	0.004	0.011	0.036	0.099	0.153	0.209	0.209	0.142	0.066	0.028	0.011	0.006	0.006	0.004	0.001	0.002	0.002	0.003	0.003	0.001
2013	2	2	2	2	0	0	100	0.004	0.029	0.023	0.022	0.066	0.141	0.127	0.098	0.112	0.13	0.13	0.06	0.025	0.009	0.008	0.005	0.005	0.004	0.002	0.001	0.001	0.001
2014	2	2	2	2	0	0	100	0.002	0.023	0.023	0.102	0.164	0.141	0.169	0.116	0.115	0.08	0.025	0.009	0.009	0.005	0.002	0.003	0.002	0.001	0.003	0.003	0.001	0.002
2015	2	2	2	2	0	0	100	0.008	0.015	0.023	0.076	0.124	0.137	0.213	0.221	0.089	0.053	0.017	0.008	0.003	0.004	0.004	0.001	0.002	0.002	0.001	0	0	0.001
2016	2	2	2	2	0	0	100	0.002	0.006	0.032	0.064	0.115	0.194	0.16	0.115	0.087	0.07	0.046	0.038	0.02	0.012	0.014	0.006	0.011	0.004	0.004	0.002	0	0
2017	2	2	2	2	0	0	100	0.003	0.007	0.045	0.169	0.159	0.202	0.129	0.099	0.053	0.041	0.027	0.01	0.013	0.008	0.008	0.01	0.003	0.001	0.005	0	0.003	0.004
2018	2	2	2	2	0	0	100	0.004	0.006	0.008	0.053	0.134	0.293	0.24	0.138	0.069	0.02	0.007	0.008	0.004	0.005	0.003	0.001	0.002	0.001	0	0.001	0	0.001
2019	2	2	2	2	0	0	100	0.002	0.004	0.009	0.027	0.127	0.298	0.226	0.155	0.076	0.026	0.017	0.014	0.008	0.006	0.002	0.001	0.001	0.001	0	0	0.001	0
# Trawl bycatch male				
#Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1991	2	2	1	2	0	0	100	0.015	0.018	0.012	0.021	0.023	0.021	0.021	0.022	0.02	0.022	0.035	0.044	0.066	0.092	0.09	0.077	0.072	0.079	0.09	0.069	0.051	0.041
1992	2	2	1	2	0	0	100	0.011	0.055	0.075	0.097	0.12	0.068	0.067	0.052	0.042	0.029	0.036	0.027	0.028	0.026	0.035	0.033	0.039	0.056	0.043	0.033	0.019	0.009
1993	2	2	1	2	0	0	100	0	0.001	0.002	0.023	0.047	0.073	0.12	0.104	0.064	0.053	0.044	0.031	0.028	0.036	0.049	0.069	0.076	0.07	0.058	0.03	0.013	0.01
1994	2	2	1	2	0	0	100	0	0	0	0.002	0.002	0.018	0.024	0.039	0.056	0.073	0.071	0.057	0.054	0.065	0.068	0.082	0.101	0.106	0.075	0.051	0.031	0.025
1995	2	2	1	2	0	0	100	0.001	0.003	0.001	0.005	0.015	0.03	0.053	0.073	0.095	0.094	0.112	0.1	0.098	0.079	0.065	0.05	0.037	0.035	0.026	0.015	0.009	0.006
1996	2	2	1	2	0	0	100	0	0.001	0.001	0.002	0.002	0.008	0.028	0.059	0.088	0.093	0.083	0.067	0.072	0.088	0.095	0.087	0.072	0.061	0.044	0.026	0.013	0.01
1997	2	2	1	2	0	0	100	0.002	0.006	0.006	0.011	0.008	0.012	0.03	0.052	0.073	0.081	0.072	0.055	0.051	0.054	0.065	0.073	0.082	0.094	0.082	0.054	0.026	0.011
1998	2	2	1	2	0	0	100	0.002	0.002	0.004	0.008	0.007	0.007	0.015	0.026	0.041	0.052	0.056	0.057	0.063	0.085	0.105	0.101	0.101	0.092	0.079	0.055	0.027	0.016
1999	2	2	1	2	0	0	100	0	0.001	0.005	0.008	0.009	0.016	0.032	0.049	0.055	0.057	0.053	0.048	0.053	0.066	0.08	0.085	0.102	0.107	0.09	0.053	0.021	0.009
2000	2	2	1	2	0	0	100	0.001	0.001	0.002	0.004	0.008	0.019	0.032	0.041	0.049	0.063	0.057	0.048	0.046	0.053	0.064	0.082	0.102	0.117	0.104	0.061	0.027	0.017
2001	2	2	1	2	0	0	100	0.001	0.001	0.003	0.002	0.002	0.004	0.016	0.035	0.055	0.07	0.069	0.054	0.049	0.056	0.077	0.09	0.106	0.111	0.097	0.061	0.025	0.016
2002	2	2	1	2	0	0	100	0	0	0.001	0.002	0.004	0.01	0.017	0.022	0.031	0.037	0.045	0.052	0.063	0.086	0.121	0.132	0.125	0.106	0.077	0.043	0.016	0.011
2003	2	2	1	2	0	0	100	0.001	0.043	0.022	0.009	0.004	0.006	0.015	0.029	0.044	0.05	0.051	0.05	0.059	0.069	0.088	0.104	0.107	0.102	0.075	0.046	0.018	0.008
2004	2	2	1	2	0	0	100	0.003	0.004	0.005	0.011	0.023	0.031	0.034	0.05	0.052	0.05	0.05	0.049	0.053	0.061	0.072	0.082	0.082	0.09	0.089	0.06	0.033	0.014
2005	2	2	1	2	0	0	100	0	0.001	0.001	0.002	0.008	0.012	0.016	0.034	0.05	0.054	0.067	0.077	0.08	0.064	0.067	0.069	0.075	0.084	0.088	0.079	0.043	0.029
2006	2	2	1	2	0	0	100	0	0	0	0	0.001	0.003	0.007	0.018	0.028	0.031	0.035	0.047	0.061	0.071	0.088	0.119	0.137	0.137	0.099	0.063	0.033	0.021
2007	2	2	1	2	0	0	100	0	0	0	0.001	0.002	0.005	0.012	0.026	0.036	0.045	0.048	0.064	0.082	0.079	0.095	0.118	0.128	0.105	0.071	0.042	0.021	0.018
2008	2	2	1	2	0	0	100	0	0.001	0	0.001	0.001	0.002	0.007	0.02	0.03	0.034	0.034	0.039	0.046	0.06	0.091	0.141	0.167	0.144	0.094	0.053	0.022	0.012
2009	2	2	1	2	0	0	100	0	0.001	0	0.001	0.001	0.002	0.007	0.017	0.024	0.03	0.039	0.051	0.07	0.092	0.114	0.122	0.125	0.11	0.092	0.061	0.028	0.014
2010	2	2	1	2	0	0	100	0.001	0.003	0.001	0.003	0.006	0.009	0.019	0.032	0.03	0.024	0.029	0.033	0.042	0.06	0.076	0.09	0.1	0.115	0.126	0.108	0.062	0.032
2011	2	2	1	2	0	0	100	0	0.001	0.001	0.006	0.012	0.007	0.013	0.024	0.028	0.027	0.034	0.038	0.038	0.044	0.06	0.079	0.092	0.12	0.129	0.121	0.075	0.049
2012	2	2	1	2	0	0	100	0	0.001	0.001	0.002	0.004	0.014	0.04	0.057	0.044	0.033	0.043	0.052	0.05	0.045	0.059	0.079	0.093	0.098	0.106	0.088	0.053	0.037
2013	2	2	1	2	0	0	100	0.001	0.004	0.002	0.002	0.002	0.004	0.009	0.02	0.024	0.032	0.05	0.064	0.064	0.067	0.092	0.111	0.116	0.106	0.093	0.073	0.041	0.024
2014	2	2	1	2	0	0	100	0.002	0.003	0.002	0.008	0.013	0.01	0.016	0.024	0.032	0.043	0.046	0.048	0.051	0.062	0.089	0.125	0.128	0.106	0.085	0.06	0.032	0.016
2015	2	2	1	2	0	0	100	0.002	0.001	0.005	0.016	0.017	0.019	0.045	0.065	0.051	0.051	0.054	0.067	0.059	0.05	0.054	0.058	0.063	0.057	0.063	0.082	0.072	0.051
2016	2	2	1	2	0	0	100	0.001	0.001	0.003	0.007	0.012	0.021	0.034	0.044	0.043	0.048	0.065	0.073	0.078	0.085	0.089	0.089	0.078	0.064	0.05	0.048	0.038	0.028
2017	2	2	1	2	0	0	100	0.001	0.001	0.006	0.013	0.026	0.032	0.04	0.043	0.041	0.044	0.046	0.051	0.058	0.083	0.1	0.092	0.084	0.077	0.061	0.048	0.034	0.018
2018	2	2	1	2	0	0	100	0	0	0.001	0.003	0.016	0.076	0.15	0.166	0.13	0.105	0.089	0.071	0.053	0.039	0.035	0.024	0.016	0.01	0.006	0.005	0.002	0.002
2019	2	2	1	2	0	0	100	0.003	0.008	0.01	0.014	0.018	0.024	0.044	0.068	0.094	0.115	0.117	0.1	0.093	0.083	0.067	0.055	0.034	0.023	0.014	0.008	0.004	0.004
# Survey immature females																													
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																					
1982	1	3	2	2	0	2	100	0.0173191872406262	0.0459024438382681	0.00639463066124461	0.0398637494725489	0.15563749543215	0.477933164237735	0.19598294054287	0.0471979917021218	0.0114441608261785	0.00190633321532197	0	0.000417902830935376	0	0	0	0	0	0	0	0	0	0
1983	1	3	2	2	0	2	100	0.330811624487805	0.243400865334163	0.0310048733166137	0.02590334823156	0.180423855328044	0.154574257329815	0.0275005529000273	0.00595049900621628	0.000430124065755905	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	1	3	2	2	0	2	100	0.0685352456200707	0.11871482794858	0.0882312482851323	0.245327649637124	0.37196849790546	0.0916481633558689	0.0135064934774967	0.00182937484747226	5.92784599401427e-05	0.000179220462855579	0	0	0	0	0	0	0	0	0	0	0	0
1985	1	3	2	2	0	2	100	0.0567330819424627	0.162645171758722	0.15519939100145	0.34290816732942	0.170237114500992	0.0833270455290945	0.0244568213146484	0.00408917472255515	0.000404031900655496	0	0	0	0	0	0	0	0	0	0	0	0	0
1986	1	3	2	2	0	2	100	0.017133013012613	0.101898940149792	0.136252746201738	0.307883832205121	0.230728780397262	0.112328975327048	0.0773734184389076	0.0137933978191765	0.00175001616462594	0.000856880283716218	0	0	0	0	0	0	0	0	0	0	0	0
1987	1	3	2	2	0	2	100	0.00485465590629539	0.00785907030751923	0.0936223113241079	0.277556292033591	0.311179783506618	0.162126379652997	0.106287592726758	0.0314154111916295	0.00471136090426053	0.000332090576090605	5.50518701321411e-05	0	0	0	0	0	0	0	0	0	0	0
1988	1	3	2	2	0	2	100	0.00869528087829305	0.0650018700129275	0.114937495292253	0.239829636013143	0.272593175674389	0.164080559072737	0.0967549502575152	0.0327965589164317	0.00487962400666982	0.000384088974840971	4.67609007997525e-05	0	0	0	0	0	0	0	0	0	0	0
1989	1	4	2	2	0	2	100	0.00181008905407867	0.0132032237381352	0.0451769541999069	0.237027348239353	0.274703776858976	0.192781276175077	0.161401604469805	0.0596833756637112	0.0113698526853892	0.00165989530109523	0.000944042011296649	0.000238561603176505	0	0	0	0	0	0	0	0	0	0
1990	1	4	2	2	0	2	100	0.00262966982930265	0.0523641405113003	0.235301338087732	0.115255841647143	0.226122033045122	0.162893956693226	0.133331303756086	0.0557352378318777	0.00553884462369277	0.00735029826128659	0.00347733571323137	0	0	0	0	0	0	0	0	0	0	0
1991	1	4	2	2	0	2	100	0.0823680223586344	0.0903315883254415	0.0786090564712613	0.190637092325479	0.284483212860357	0.153466404719199	0.079799305881404	0.0358026826276335	0.00402168286706437	0.000480951563526308	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	4	2	2	0	2	100	0.0511284893604805	0.112620826819005	0.172922926966955	0.303613207626196	0.23594677081516	0.0586458322583761	0.0448926358894872	0.0176830830526403	0.00235560017237824	0.000112861279224959	7.77657600960889e-05	0	0	0	0	0	0	0	0	0	0	0
1993	1	4	2	2	0	2	100	0.0596896743255969	0.121355423892717	0.181588663766068	0.310149990763951	0.243882287199526	0.0652495875496293	0.0147702075397614	0.00302447365834328	0.000212442464880561	7.72488395273699e-05	0	0	0	0	0	0	0	0	0	0	0	0
1994	1	4	2	2	0	2	100	0.0620977233439046	0.107070449697061	0.224425600717608	0.333474355656538	0.187269930945278	0.0560686430581169	0.021650011885111	0.00666604848231789	0.00112686044921064	0.000150375764853504	0	0	0	0	0	0	0	0	0	0	0	0
1995	1	4	2	2	0	2	100	0.00813263872433173	0.0692898817146184	0.179671560109675	0.243331380749558	0.334563062336693	0.142758343297367	0.0189391962014507	0.00228437490839465	0.000665739138161285	0.000231212637921386	0.000132610181829622	0	0	0	0	0	0	0	0	0	0	0
1996	1	4	2	2	0	2	100	0.00325064452952934	0.0163228829590549	0.0473679174714069	0.224421613741045	0.421568299102697	0.230567474265407	0.0513984735160638	0.00398038312926359	0.00104618830071062	7.61229848217434e-05	0	0	0	0	0	0	0	0	0	0	0	0
1997	1	4	2	2	0	2	100	0.00675763191321033	0.0157353920222141	0.03226448744979	0.127331120701494	0.487566942689121	0.25750970865716	0.0679881322463701	0.00376213897419902	0.0010844453464417	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	1	4	2	2	0	2	100	0.0298829853683216	0.0215574069103316	0.0240612399835878	0.145468486285122	0.32449060192593	0.233747649196154	0.16586747658475	0.0543579413919052	0.000392584120905541	0.000173628232990918	0	0	0	0	0	0	0	0	0	0	0	0
1999	1	4	2	2	0	2	100	0.0559206811520335	0.195937284026477	0.116013811571504	0.153544935398497	0.200534953902191	0.114616872516387	0.0697949218183684	0.0614827855126405	0.0249530848091142	0.00660776037920666	0.000592908913580903	0	0	0	0	0	0	0	0	0	0	0
2000	1	4	2	2	0	2	100	0.0337601391172177	0.0834282161235881	0.121808498276981	0.267452620307104	0.240659061515682	0.171922318741323	0.0635155972972563	0.0145627553872893	0.00193220108509254	0.00079625981527381	0.00016233233319208	0	0	0	0	0	0	0	0	0	0	0
2001	1	4	2	2	0	2	100	0.00903406712935836	0.0262393591349521	0.100114011979768	0.3487196055482	0.120038927526835	0.193718614875372	0.168680206489578	0.0271261468419102	0.00613279473850685	0.000196265735519661	0	0	0	0	0	0	0	0	0	0	0	0
2002	1	4	2	2	0	2	100	0.0138884026930127	0.0746972412742952	0.0622622377792718	0.218056011987375	0.208970123943053	0.258556722175849	0.152369408206721	0.0105102176573137	0.000689634283109309	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	4	2	2	0	2	100	0.0573586667743219	0.107322896239254	0.128776417494365	0.19540554700397	0.287464031070708	0.139697299244641	0.0714819019280182	0.0107873791589082	0.00146961683876404	0.000236244247050738	0	0	0	0	0	0	0	0	0	0	0	0
2004	1	4	2	2	0	2	100	0.0199941134562633	0.175518865426566	0.446392977670321	0.171085650468456	0.137315582824073	0.0388886173936525	0.00894416858689919	0.0012346497580648	0.000435791106054179	0.000189583309649962	0	0	0	0	0	0	0	0	0	0	0	0
2005	1	4	2	2	0	2	100	0.00728561533481798	0.0451666105111725	0.0555860968597798	0.222990832330899	0.306175446674582	0.271715626042939	0.065173084146688	0.0232275033010238	0.00261020575175902	6.89790463393829e-05	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	4	2	2	0	2	100	0.0171860335687493	0.0628235335639035	0.114471366391766	0.286770687864342	0.196145839450012	0.102692216550159	0.124824334879187	0.0842922926907015	0.00707551844512585	0.00247489763338158	0.00121019510671074	3.30838559613384e-05	0	0	0	0	0	0	0	0	0	0
2007	1	4	2	2	0	2	100	0.00343068883436846	0.0110668962160337	0.0358839500974965	0.063633054283658	0.253114071832663	0.378617605324416	0.201909834918391	0.0452778603801523	0.00521866434391138	0.00137106275809574	0.000340305742853162	0	0.000136005267960347	0	0	0	0	0	0	0	0	0
2008	1	4	2	2	0	2	100	0.0772670079135526	0.14680541848895	0.0740544510026862	0.146096294074485	0.162886471405571	0.197155713109393	0.145446037302331	0.0377446534059608	0.0112751987482052	0.000901434042754888	0.000241911970816815	0	0.000125408535292976	0	0	0	0	0	0	0	0	0
2009	1	4	2	2	0	2	100	0.0562004233072716	0.140614248456211	0.174662661728876	0.157152460022663	0.302148730878753	0.132152552375268	0.028513145253181	0.00735454485026212	0.000684552407167798	0.000378433999879888	0.000112947662863772	0	0	2.52990576018441e-05	0	0	0	0	0	0	0	0
2010	1	4	2	2	0	2	100	0.0308451645892779	0.0498995403836543	0.0670364767381902	0.346126496058697	0.426911751726252	0.0535014919579128	0.0202820389626355	0.00503469028273484	0.000278287315384159	5.97114069917919e-05	8.69144398545265e-06	1.56591342842638e-05	0	0	0	0	0	0	0	0	0	0
2011	1	4	2	2	0	2	100	0.0492450344962359	0.0886075661614353	0.0995253983707727	0.234765940330327	0.207272742844011	0.145827920646635	0.0809177829214195	0.0752506408541361	0.0164646732248371	0.00200624068526573	0.000101573719608201	1.44857453158364e-05	0	0	0	0	0	0	0	0	0	0
2012	1	4	2	2	0	2	100	0.0306860497586305	0.077823177912365	0.16876548489307	0.258312388768784	0.172790156844007	0.0737999002472586	0.081914788358258	0.0987835572326051	0.0325697730431852	0.00376740174205231	0.000271241124744521	0	0.000516080075039987	0	0	0	0	0	0	0	0	0
2013	1	4	2	2	0	2	100	0.0321228670990295	0.180335137807129	0.181723044338577	0.158389307132384	0.179756377438819	0.130805147511903	0.0964854595721556	0.0355040958052264	0.00385071268976155	0.000279128680611661	0.000580677847595938	2.74239151086235e-05	0.000140620161699511	0	0	0	0	0	0	0	0	0
2014	1	4	2	2	0	2	100	0.0337036216613277	0.0643021943357582	0.0431482103551065	0.191056545727071	0.322177520867112	0.204035773436382	0.0890711498997721	0.0518338239569318	0.000515246865563788	4.72202336630867e-05	9.71833631076907e-05	1.15092982043476e-05	0	0	0	0	0	0	0	0	0	0
2015	1	4	2	2	0	2	100	0.0370695409027766	0.172045260778456	0.287841969639995	0.251846428478317	0.156225802635541	0.059861098058741	0.0301030249867453	0.00348887337549998	1.72603602918642e-05	0.00146630742939784	1.14777847458077e-05	2.29555694916154e-05	0	0	0	0	0	0	0	0	0	0
