"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
39,-14010.3631618207,0.000755954076817799,20260860,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/039",234,NA,NA,73.99839729,73.67496233,0.32343496,20.50083563,20.50083563,FALSE,113.52166987,372497.1518379,2025,20260860,NA,NA,TRUE,"",TRUE,TRUE,"B"
40,-14007.3304226712,0.00473285528955349,20260861,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/040",234,NA,NA,74.70003844,74.37413201,0.32590643,20.27755228,20.27755228,FALSE,114.2562855,377473.72925869,2025,20260861,NA,NA,TRUE,"",TRUE,FALSE,"minor"
41,-14005.0344487356,0.00377777529147178,20260862,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/041",234,NA,NA,75.2554729,74.92778572,0.32768718,19.98021169,19.98021169,FALSE,114.80355793,378956.05342429,2025,20260862,NA,NA,TRUE,"",TRUE,FALSE,"F"
42,-14005.3015538186,0.00486819280340705,20260863,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/042",234,NA,NA,78.18894391,77.85300595,0.33593796,20.03676308,20.03676308,FALSE,117.11496408,369696.56897479,2025,20260863,NA,NA,TRUE,"",TRUE,FALSE,"D"
43,-14010.6635839272,0.00266484121266841,20260864,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/043",234,NA,NA,76.99559969,76.6637097,0.33188999,20.54474473,20.54474473,FALSE,115.90186746,363549.82696615,2025,20260864,NA,NA,TRUE,"",TRUE,FALSE,"A"
44,-14005.0344487356,0.00248398260729941,20260865,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/044",234,NA,NA,75.25547744,74.92779024,0.3276872,19.98021013,19.98021013,FALSE,114.80356105,378956.05450866,2025,20260865,NA,NA,TRUE,"",TRUE,FALSE,"F"
45,-14007.3304226713,0.00246090158844342,20260866,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/045",234,NA,NA,74.70004278,74.3741363,0.32590648,20.27755485,20.27755485,FALSE,114.25629381,377473.79331272,2025,20260866,NA,NA,TRUE,"",TRUE,FALSE,"minor"
46,-14010.3631618215,0.00509864063295514,20260867,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/046",234,NA,NA,73.99839827,73.67496332,0.32343495,20.50083772,20.50083772,FALSE,113.5216706,372497.15050131,2025,20260867,NA,NA,TRUE,"",TRUE,FALSE,"B"
47,-14010.3631618197,0.00928665921102451,20260868,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/047",234,NA,NA,73.9984106,73.67497564,0.32343496,20.50083607,20.50083607,FALSE,113.52169011,372497.1884923,2025,20260868,NA,NA,TRUE,"",TRUE,FALSE,"B"
48,-14005.3015538196,0.00360026103214529,20260869,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/048",234,NA,NA,78.18895113,77.85301319,0.33593794,20.03676301,20.03676301,FALSE,117.11497343,369696.5727112,2025,20260869,NA,NA,TRUE,"",TRUE,FALSE,"D"
