"mode","peel","Year","ssb","recruit_male"
"standard",5,2008,123.61720203,634064.04378787
"standard",5,2009,140.68702003,153951.90457956
"standard",5,2010,139.64154348,146046.40479498
"standard",5,2011,140.25233587,131402.8028232
"standard",5,2012,129.17341983,411785.79369989
"standard",5,2013,121.26817628,748225.32024985
"standard",5,2014,101.43362252,2523396.5275334
"standard",5,2015,88.31914563,4060149.67959881
"standard",5,2016,83.03939637,383215.77646104
"standard",5,2017,118.79253552,188421.82160414
"standard",5,2018,113.84640384,165458.33377201
"standard",5,2019,70.05137559,217315.93225268
"standard",5,2020,64.03503891,214374.1337468
"standard",6,1982,213.3688237,782568.26559007
"standard",6,1983,220.7934696,1200905.26669591
"standard",6,1984,233.0530962,2407514.492061
"standard",6,1985,241.33833749,1875258.55843213
"standard",6,1986,259.77780663,291589.59382962
"standard",6,1987,290.67556883,617624.52751165
"standard",6,1988,339.4029444,346427.32572977
"standard",6,1989,392.86527002,353748.01751738
"standard",6,1990,351.09202857,2118038.71695329
"standard",6,1991,322.27860223,1878901.68171832
"standard",6,1992,253.82242221,131384.02964481
"standard",6,1993,227.87316047,100509.53390611
"standard",6,1994,282.68916143,167118.33924488
"standard",6,1995,256.6114523,199577.8072249
"standard",6,1996,265.77839437,137033.89062322
"standard",6,1997,249.87259623,148921.32647099
"standard",6,1998,175.67511036,253562.06991644
"standard",6,1999,148.21115442,144275.29633749
"standard",6,2000,123.32898659,76967.57819494
"standard",6,2001,102.81670161,736776.52762165
"standard",6,2002,84.98124356,478693.78946918
"standard",6,2003,77.51241804,321075.15764666
"standard",6,2004,70.96083029,997721.63133668
"standard",6,2005,82.74654906,291448.67364855
"standard",6,2006,101.68403017,183441.9232946
"standard",6,2007,112.46411359,599212.6440586
"standard",6,2008,123.69708922,626352.98141988
"standard",6,2009,140.70370874,153232.058806
"standard",6,2010,139.8598265,148134.14073327
"standard",6,2011,140.85657177,134459.0279338
"standard",6,2012,129.90801524,356420.03667191
"standard",6,2013,121.75881952,608782.24203752
"standard",6,2014,101.67101726,2376065.05111185
"standard",6,2015,87.92709065,3063995.32158739
"standard",6,2016,81.16429788,418387.51074147
"standard",6,2017,110.03323469,294569.50707136
"standard",6,2018,119.73376336,290419.49509642
"standard",6,2019,74.72760928,386694.92128545
"standard",7,1982,213.20082808,771608.49802855
"standard",7,1983,217.59384926,1211848.03166539
"standard",7,1984,228.00152476,2416274.99141918
"standard",7,1985,236.32442634,1883606.22376133
"standard",7,1986,255.76778939,294807.34987113
"standard",7,1987,287.53622426,613878.0192422
"standard",7,1988,336.57384378,344072.74493189
"standard",7,1989,390.71267281,357891.59208523
"standard",7,1990,350.43989968,2104697.68034359
"standard",7,1991,321.68974785,1878007.95624676
"standard",7,1992,253.51630686,126668.22343844
"standard",7,1993,227.46089843,96257.88078011
"standard",7,1994,281.77884068,169862.57620242
"standard",7,1995,255.74532315,204212.06626817
"standard",7,1996,264.42410782,134435.07794248
"standard",7,1997,248.15362171,145228.55356815
"standard",7,1998,174.43246469,247348.06633677
"standard",7,1999,146.68729508,147386.6376702
"standard",7,2000,122.21661762,76206.23109897
"standard",7,2001,102.10595539,736113.93949779
"standard",7,2002,84.25917216,469139.8073187
"standard",7,2003,76.52416389,301486.86429748
"standard",7,2004,69.78158597,986857.06354156
"standard",7,2005,81.50347301,311825.70321267
"standard",7,2006,100.29698575,187076.59798337
"standard",7,2007,110.73173884,596425.50566481
"standard",7,2008,121.3036555,627111.94571202
"standard",7,2009,137.59036301,152831.81809073
"standard",7,2010,137.14874733,148458.01131236
"standard",7,2011,139.2707302,134048.68928336
"standard",7,2012,129.27267041,350075.17898934
"standard",7,2013,121.29461885,615249.90193945
"standard",7,2014,101.29955959,2527141.62795578
"standard",7,2015,87.55020656,2835178.40862188
"standard",7,2016,80.91052971,409181.91310958
"standard",7,2017,110.67653202,283158.40177429
"standard",7,2018,122.58852869,273328.44193191
"standard",8,1982,215.05737296,770867.9646029
"standard",8,1983,218.58862367,1214244.63364261
"standard",8,1984,228.11241944,2429879.22397373
"standard",8,1985,236.41781694,1881595.91386695
"standard",8,1986,256.16792734,296634.03042975
"standard",8,1987,288.15898012,612354.02787715
"standard",8,1988,337.11801337,342367.89909204
"standard",8,1989,391.33977309,360509.90060981
"standard",8,1990,351.37542214,2098505.10692644
"standard",8,1991,322.28181247,1874809.59487817
"standard",8,1992,253.91014401,126075.93110935
"standard",8,1993,227.61160983,95593.63857488
"standard",8,1994,281.59570067,170419.13384121
"standard",8,1995,255.48868597,205162.15866415
"standard",8,1996,263.96886399,134738.47575866
"standard",8,1997,247.5136168,142916.20890163
"standard",8,1998,173.89183718,245679.55262895
"standard",8,1999,146.15244387,149270.62108667
"standard",8,2000,121.84132266,75994.73613332
"standard",8,2001,101.85965003,735023.05192826
"standard",8,2002,84.01164557,466290.14862997
"standard",8,2003,76.20268963,296047.18942892
"standard",8,2004,69.42061526,979626.88581914
"standard",8,2005,81.14191168,320398.015813
"standard",8,2006,99.8709034,187635.32084077
"standard",8,2007,110.13174625,596627.56340609
"standard",8,2008,120.46613328,623328.21026779
"standard",8,2009,136.46959417,151302.27719661
"standard",8,2010,136.12082148,150914.48550045
"standard",8,2011,138.60383874,135988.71203413
"standard",8,2012,128.89435265,303715.55412857
"standard",8,2013,120.89541995,580616.38378399
"standard",8,2014,100.8877555,2001640.16202325
"standard",8,2015,86.83820198,2461298.11752663
"standard",8,2016,79.14689847,551361.38753526
"standard",8,2017,102.20798845,341788.1611282
"standard",9,1982,215.60890556,788824.97125168
"standard",9,1983,222.86341041,1198341.07132952
"standard",9,1984,234.56211575,2412748.06255851
"standard",9,1985,242.77241365,1884556.63106878
"standard",9,1986,261.36348326,293236.53556703
"standard",9,1987,292.31217391,621354.05419309
"standard",9,1988,340.95422822,339688.21612027
"standard",9,1989,394.4977382,357653.60999119
"standard",9,1990,352.63422029,2115785.40422421
"standard",9,1991,323.52897529,1878659.13709663
"standard",9,1992,254.63963033,134793.57374845
"standard",9,1993,228.29503404,103171.62748193
"standard",9,1994,282.9408706,166590.89570668
"standard",9,1995,256.85062898,194325.70305229
"standard",9,1996,266.16090548,145137.70744954
"standard",9,1997,250.16198527,141303.39424406
"standard",9,1998,175.60605203,258837.11332402
"standard",9,1999,148.32710986,142172.44313453
"standard",9,2000,123.44587129,73373.50736501
"standard",9,2001,102.88148689,753752.25277788
"standard",9,2002,85.04415952,459276.58047382
"standard",9,2003,77.57354528,337862.40093114
"standard",9,2004,71.05693546,993027.06929299
"standard",9,2005,82.89665786,288782.40096553
"standard",9,2006,102.0642424,177927.02543117
"standard",9,2007,112.82818555,612006.21013132
"standard",9,2008,124.01316909,607780.57743259
"standard",9,2009,141.06742929,138917.64457016
"standard",9,2010,140.08241092,194524.20548328
"standard",9,2011,140.77008941,324167.40476561
"standard",9,2012,129.61961583,272852.06731204
"standard",9,2013,121.58964995,464773.6391229
"standard",9,2014,102.75764723,1665136.1984123
"standard",9,2015,92.6586553,1546105.11406854
"standard",9,2016,88.22275212,639245.16660261
"standard",10,1982,216.13626168,783746.44966731
"standard",10,1983,221.77420793,1198121.23986272
"standard",10,1984,232.39646926,2404801.74888674
"standard",10,1985,240.21640186,1895164.21586306
"standard",10,1986,258.83777915,293396.92969034
"standard",10,1987,289.82932588,619127.51320414
"standard",10,1988,338.36925718,340465.52917621
"standard",10,1989,392.0377279,354289.59732355
"standard",10,1990,350.79587238,2115580.99270275
"standard",10,1991,322.05118482,1881116.27187522
"standard",10,1992,253.5518421,132861.36183792
"standard",10,1993,227.29763638,101274.41788907
"standard",10,1994,281.87100431,168796.14674255
"standard",10,1995,255.9906942,195190.17995649
"standard",10,1996,265.25673748,142004.92180301
"standard",10,1997,249.20726907,142863.30507069
"standard",10,1998,174.79370055,254347.00476527
"standard",10,1999,147.41914617,144233.47234436
"standard",10,2000,122.74839081,73461.64463226
"standard",10,2001,102.3419767,752163.96803367
"standard",10,2002,84.53881094,460256.47323003
"standard",10,2003,77.01496367,331418.37382241
"standard",10,2004,70.44804332,980906.46717531
"standard",10,2005,82.31204289,299144.05681158
"standard",10,2006,101.5014673,179535.45312126
"standard",10,2007,112.19149651,612718.04769281
"standard",10,2008,123.10590088,604795.16254823
"standard",10,2009,139.78130296,156919.32300362
"standard",10,2010,138.86442913,292827.59825557
"standard",10,2011,140.02845384,330082.57943498
"standard",10,2012,129.50131007,278995.42148367
"standard",10,2013,122.52340346,480116.54417932
"standard",10,2014,105.53532731,1875142.19660161
"standard",10,2015,98.69211002,1036970.02343296
"drop_survey",0,1982,207.8426637,841592.56674333
"drop_survey",0,1983,258.31600116,1209405.26394505
"drop_survey",0,1984,295.10969446,2572883.41709947
"drop_survey",0,1985,306.84940088,1598033.98065841
"drop_survey",0,1986,316.91685015,285952.9482679
"drop_survey",0,1987,339.94857903,659613.39907789
"drop_survey",0,1988,385.38526696,335944.85746992
"drop_survey",0,1989,434.07307887,314493.50246495
"drop_survey",0,1990,382.23778473,2616603.88175093
