"mode","peel","Year","recruit_male"
"drop_survey",9,1985,1881277.33026349
"drop_survey",9,1986,289057.05331058
"drop_survey",9,1987,623998.82192636
"drop_survey",9,1988,341345.26167804
"drop_survey",9,1989,351117.77846322
"drop_survey",9,1990,2123552.38277241
"drop_survey",9,1991,1879641.90212858
"drop_survey",9,1992,135829.90110057
"drop_survey",9,1993,104380.68401296
"drop_survey",9,1994,166277.52981454
"drop_survey",9,1995,191363.97105129
"drop_survey",9,1996,145313.81686708
"drop_survey",9,1997,144096.80581699
"drop_survey",9,1998,259165.28866282
"drop_survey",9,1999,142045.13813033
"drop_survey",9,2000,73473.24644503
"drop_survey",9,2001,752367.98391026
"drop_survey",9,2002,465296.81269023
"drop_survey",9,2003,344020.9813373
"drop_survey",9,2004,987991.25102922
"drop_survey",9,2005,286438.16412272
"drop_survey",9,2006,175896.96847231
"drop_survey",9,2007,612683.23999969
"drop_survey",9,2008,607561.3286086
"drop_survey",9,2009,138835.76286383
"drop_survey",9,2010,194792.38489649
"drop_survey",9,2011,321564.34347756
"drop_survey",9,2012,271072.20485459
"drop_survey",9,2013,453086.99666328
"drop_survey",9,2014,1660742.08369045
"drop_survey",9,2015,833823.78029993
"drop_survey",9,2016,448431.84054581
"drop_survey",10,1982,774296.91550998
"drop_survey",10,1983,1196601.62687809
"drop_survey",10,1984,2403169.1951736
"drop_survey",10,1985,1887658.43196283
"drop_survey",10,1986,290616.86205798
"drop_survey",10,1987,620309.38268398
"drop_survey",10,1988,342157.93417926
"drop_survey",10,1989,347827.70920231
"drop_survey",10,1990,2118017.67938325
"drop_survey",10,1991,1882222.08151866
"drop_survey",10,1992,132318.51083345
"drop_survey",10,1993,100980.65103544
"drop_survey",10,1994,169312.30588368
"drop_survey",10,1995,194830.19402145
"drop_survey",10,1996,138568.96912316
"drop_survey",10,1997,146820.75442273
"drop_survey",10,1998,252376.21746142
"drop_survey",10,1999,144532.10305031
"drop_survey",10,2000,73748.52897039
"drop_survey",10,2001,751001.2832378
"drop_survey",10,2002,463967.10070282
"drop_survey",10,2003,331874.98843059
"drop_survey",10,2004,972749.76822715
"drop_survey",10,2005,302296.66919893
"drop_survey",10,2006,178473.17297791
"drop_survey",10,2007,613349.05012892
"drop_survey",10,2008,607969.09804305
"drop_survey",10,2009,157760.04598665
"drop_survey",10,2010,304929.19039947
"drop_survey",10,2011,372506.16215412
"drop_survey",10,2012,325163.73243161
"drop_survey",10,2013,551074.6981055
"drop_survey",10,2014,1402020.17283654
"drop_survey",10,2015,487741.38789637
