"","27.5","32.5","37.5","42.5","47.5","52.5","57.5","62.5","67.5","72.5","77.5","82.5","87.5","92.5","97.5","102.5","107.5","112.5","117.5","122.5","127.5","132.5","NA"
"1990",8.87316695159392e-05,0.000112393448053523,0.000266195008547818,0.000573798129536407,0.00246674041254311,0.00896781406574425,0.0130021473064023,0.0174091535590273,0.015492549497483,0.0146643872486675,0.0165869067548462,0.0247502203503126,0.0506598678489669,0.106418848972783,0.159634188903809,0.180326414234926,0.147838792302823,0.117486645883738,0.0746174186182704,0.0341735236529054,0.0112156830268147,0.00223603807180167,0.00101154103248171
"1991",1.62788236922e-05,0,2.44182355383e-05,3.25576473844e-05,0.0001709276487681,0.0004802252989199,0.0012778876598377,0.0020267135496789,0.0047045800470458,0.0067231541848786,0.0087661465582497,0.0150172148560545,0.0260705361430583,0.0551770729047119,0.0951008880098324,0.142903653781978,0.181630975345722,0.191878494859961,0.146688480290414,0.0782441660765593,0.030766976778258,0.0089207953833256,0.0033778559161315
"1992",0,0,0,7.25089548559247e-06,0.000152268805197442,0.000819351189871949,0.00150818626100323,0.00257406789738533,0.00459706773786563,0.00795423234769494,0.013486665603202,0.0235364067462332,0.036776541902925,0.0564482213553374,0.0860826312049538,0.135432225879896,0.182751569818873,0.204243224038169,0.150260307147933,0.0702249227779631,0.0188885827399684,0.00361094595182505,0.00064532969821773
"1993",5.9428299756344e-06,0,0,5.9428299756344e-06,5.9428299756344e-05,0.000451655078148214,0.00118262316515124,0.00266238782908421,0.0044571224817258,0.0113983478932668,0.0287157544422654,0.044131455399061,0.0519759909668984,0.0758542818089974,0.104409579841921,0.141475010399952,0.167480834373329,0.163481309799727,0.120490877755987,0.056599512687942,0.0198609377785702,0.00443335116182326,0.000867653176442622
"1994",0,0,0,0,2.5693400650043e-05,0.000179853804550301,0.00122043653087704,0.00454773191505762,0.0172402718361789,0.0528898652381136,0.0869464677997456,0.0922264616333295,0.0860215053763441,0.0891432535553243,0.101347618864095,0.120874603358127,0.120823216556827,0.100140029033543,0.0702200639765676,0.0379234593594635,0.0143626109633741,0.00321167508125538,0.000655181716576097
"1995",0,0,0,0,1.31297349106522e-05,7.87784094639129e-05,0.000709005685175216,0.00269159565668369,0.00870501424576238,0.0283339679371873,0.0571931252708008,0.0903457059201975,0.113795412470622,0.124509276157714,0.118955398290509,0.124955687144677,0.11777372214855,0.100245526042829,0.0678544700182503,0.0316557908695823,0.00996546879718498,0.00193007103186587,0.000288854168034347
"1996",0,0,0,7.73903958518748e-06,7.73903958518748e-06,0.000100607514607437,0.00098285802731881,0.00229849475680068,0.00437255736563092,0.0088379832062841,0.0194249893588206,0.0414270788995086,0.074635297759548,0.129528305537283,0.184282010602484,0.2,0.158627094377588,0.0994776148279998,0.0498394149286074,0.0195875091901095,0.00557210850133498,0.00085903339395581,0.000131563672948187
"1997",0,3.66525920713113e-06,0,3.66525920713113e-05,0.000157606145906639,0.000597437250762374,0.0011655524278677,0.00203788411916491,0.00305682617874736,0.0072645437485339,0.014869956603331,0.0278596352334037,0.0493307236687779,0.0934018003753225,0.148956134177809,0.17558057705841,0.178179245836266,0.145367845414028,0.0902789995308468,0.041816942294159,0.0153427750410509,0.00407210297912268,0.000623094065212292
"1998",0,0,8.86320528956092e-06,0,3.54528211582437e-05,0.000106358463474731,0.000327938595713754,0.000974952581851701,0.00195876836899296,0.00543314484250084,0.0115310300817188,0.0241167815928953,0.0422243099994682,0.0863276195203233,0.142963501320618,0.182200911137504,0.187784730469927,0.163180472586106,0.09850566358818,0.0402832680410544,0.00991792671901867,0.00185240990551823,0.000265896158686828
