"","27.5","32.5","37.5","42.5","47.5","52.5","57.5","62.5","67.5","72.5","77.5","82.5","87.5","92.5","97.5","102.5","107.5","112.5","117.5","122.5","127.5","132.5","NA"
"1990",4.39091707439468e-05,1.88182160331201e-05,2.50909547108267e-05,5.64546480993602e-05,8.15456028101869e-05,0.000232091331075147,0.000627273867770669,0.00233345878810689,0.00430309873290679,0.0108330196963994,0.016616484757245,0.0259879563417388,0.0536005520010036,0.112777568686489,0.169232216785849,0.191205620373855,0.156762012294568,0.124582862877933,0.0791243256805921,0.0362376113411115,0.0118931125329319,0.00237109522017313,0.00105382009785472
"1991",1.6461989266783e-05,0,1.6461989266783e-05,8.2309946333915e-06,0,3.2923978533566e-05,0.000139926908767655,0.000353932769235834,0.00139103809304316,0.00436242715569749,0.00805814374609028,0.0148487143186383,0.0261910249234517,0.0555592137753926,0.0960639383663122,0.144338721891153,0.183625259276331,0.193979850525137,0.148338985282982,0.0791245514107925,0.0311131597142199,0.00902117011819708,0.00341586277285747
"1992",0,0,0,7.35326558524641e-06,0,5.88261246819713e-05,0.000154418577290175,0.000272070826654117,0.00141182699236731,0.00507375325382002,0.011846110857832,0.022978954953895,0.0370678118152271,0.0570245746135859,0.0872538494345339,0.137322234804477,0.18533170581055,0.207126785005221,0.152381722723061,0.0712163771931115,0.0191552568495669,0.00366192626145271,0.00065444063708693
"1993",5.98813152332078e-06,0,0,0,0,5.98813152332078e-06,5.3893183709887e-05,0.000485038653388983,0.00236531195171171,0.0104792301658114,0.0287550075749864,0.0443061851410504,0.0522464475409738,0.0763486769223399,0.10512763702342,0.142541482781128,0.168757522590226,0.164727510075031,0.121409366635329,0.0570309646281071,0.020012335550938,0.0044671461163973,0.000874267202404834
"1994",0,0,0,0,0,1.29362759048925e-05,0.000556259863910378,0.0034410493907014,0.0153682957750123,0.0512405888592792,0.0871128819435461,0.0927401619621743,0.0864660681483015,0.0896613282968099,0.102002535510077,0.121665674885514,0.121639802333704,0.100838270678637,0.0707096840961424,0.0381878864712427,0.0144627564616698,0.00323406897622313,0.000659750071149517
"1995",0,0,0,0,0,0,0.000512975653386297,0.00220974127612559,0.00812869112289055,0.0281610480487195,0.0571902087416313,0.0904415536585687,0.113985820826812,0.12473200310416,0.11915503702632,0.125179212648138,0.117984400278848,0.100424849066779,0.0679758506846252,0.0317124179567785,0.00998329540821024,0.00193352361660989,0.000289370881397398
"1996",0,0,0,7.78646401096334e-06,0,0,0.000101224032142523,0.000654062976920921,0.00235929859532189,0.00773974522689756,0.0193493630672439,0.0416497959946429,0.0750615130656866,0.130306475223472,0.185411281029059,0.201225589435326,0.159599152832716,0.100079421932912,0.0501448282306039,0.0197075404117482,0.00560625408789361,0.000864297505216931,0.000132369888186377
"1997",0,0,0,3.67963615757674e-06,1.10389084727302e-05,9.93501762545719e-05,0.000239176350242488,0.000776403229248692,0.00233288932390365,0.00707226069486249,0.0148730893489252,0.0279541958891105,0.0495205434086678,0.093768168203528,0.149536733807761,0.176269290492556,0.178878152528278,0.145934370009493,0.0906331181972727,0.041980968921793,0.0154029569556162,0.00408807577106776,0.000625538146788046
"1998",0,0,0,0,0,8.87193363793639e-06,0.000133079004569046,0.000585547620103802,0.00174777092667347,0.00542962338641707,0.0115423856629552,0.024131659495187,0.042257019917491,0.0864037616998625,0.143095417646276,0.182380339795058,0.187969657986958,0.163341170208047,0.098602670452025,0.0403229383844209,0.00992769374085082,0.00185423413032871,0.000266158009138092
