"year","sex","maturity","m27.5","m32.5","m37.5","m42.5","m47.5","m52.5","m57.5","m62.5","m67.5","m72.5","m77.5","m82.5","m87.5","m92.5","m97.5","m102.5","m107.5","m112.5","m117.5","m122.5","m127.5","m132.5"
2007,"male","immature",0.00188777574698041,0.0107492784341408,0.050722797693195,0.0827113955391441,0.143257229933156,0.197075212939243,0.140505999405542,0.0952048636784453,0.0491726703068555,0.0444798299097644,0.0388492216356776,0.0426882477959493,0.0377725387900351,0.0328414380367339,0.0171045318602933,0.00876050391877932,0.00400572726973419,0.00142942692097471,0.000595535824946515,0.000159440975304759,2.48891022647185e-05,1.4442828401096e-06
2008,"male","immature",0.0389441576122675,0.0676527330763702,0.0372151791063887,0.0474740719012458,0.0492469116466703,0.0900680328307539,0.112672360977759,0.124730478794624,0.129251273475969,0.112971010604143,0.0636245065057761,0.0419046844305203,0.0300573276891746,0.0239005821709536,0.0147928039499019,0.00847251626714826,0.00355993551026091,0.00214715210397806,0.000842391772686002,0.000334875993664218,9.99645912291693e-05,3.70489885166726e-05
2009,"male","immature",0.0489160370950067,0.0846578678474741,0.148989093713808,0.117813619813656,0.148179029924204,0.0915984229420382,0.0647926373085133,0.0527999313488639,0.0365686866833982,0.0387945522528374,0.0350944551161674,0.0310828295294571,0.031738793266097,0.0299118683159834,0.0213154701165485,0.00924192228707959,0.00375590727253239,0.00202025844409369,0.00145000177660825,0.000961445709324326,0.000243113614315926,7.40556219923952e-05
2010,"male","immature",0.0407028622927729,0.0696076911119176,0.0747540280155397,0.194578560281721,0.301243650189374,0.159645175531044,0.0667085851882468,0.0388386392864806,0.0165517308375358,0.00710096454371301,0.00540154167149603,0.00420390552703099,0.00437900975058471,0.00543534656892003,0.00461219145652671,0.00254132841724992,0.00120657108752176,0.00103720407982803,0.000841906519004363,0.000445787870018685,0.000128843708190553,3.44760652829407e-05
2011,"male","immature",0.0547137036096118,0.0594269055321128,0.0739367262505,0.12155059115033,0.130741261056182,0.139244873025257,0.141543459377065,0.116097711488254,0.0617364282485269,0.0312427303342974,0.0276518737248318,0.0167256963354115,0.00898839468534077,0.00557991123007449,0.00421074958373988,0.00215111539685904,0.00148670591931456,0.00105663835804323,0.00101837405720445,0.000648767507332086,0.000178323170660817,6.90599590499826e-05
2012,"male","immature",0.0207589817621519,0.0730075997243137,0.161064492597195,0.133173910888905,0.0862971345042121,0.0888818484888951,0.110803261896876,0.1121984589366,0.0746603805578799,0.0458171640119562,0.0313331219819732,0.0268981830379898,0.015630847477495,0.00760168869044759,0.00652660611563616,0.00324540662311786,0.00115399596728175,0.00051440244078301,0.000250588224494751,0.000111721178304534,5.12110535015063e-05,1.89938399905554e-05
2013,"male","immature",0.0198342420620777,0.086600662417339,0.112123984053499,0.101471654227356,0.143006093200653,0.122324689711335,0.103649684083588,0.069744778335986,0.0449861051328388,0.0436763720048517,0.0445707586580193,0.0425940907912284,0.0289949104980051,0.0130529269529318,0.0108370552763416,0.00638480428366883,0.00312594913744977,0.00160254557011849,0.000899496813305993,0.000397391348784072,9.75063696510502e-05,2.42990709730926e-05
2014,"male","immature",0.0194805414521371,0.0921557645704507,0.038231688076382,0.1051030336241,0.210749233329969,0.105395706530892,0.100711751744676,0.109301135670372,0.070262104613158,0.0439677816030978,0.0294198952040428,0.0202689447263217,0.0149403115064413,0.0131473299573389,0.0123012733096055,0.00802237836183509,0.00395738789044522,0.0014183814342842,0.000787198283966917,0.000285762568884696,7.48987986357025e-05,1.74967429625951e-05
2015,"male","immature",0.0619039693908008,0.187151596344493,0.24716114528913,0.168310076996775,0.0869003974972637,0.0630978768077548,0.0563592015008362,0.0438667874135382,0.0287261340171668,0.0168621225926701,0.0120756413071292,0.0113700745108701,0.00614897481355268,0.00433474046829231,0.00282712472321037,0.00119322413793284,0.000564240524711696,0.00028744108432341,0.000367312129338731,0.000305550845141954,0.000136381859481689,4.99857455858586e-05
2016,"male","immature",0.0168876485843322,0.17129244731749,0.231534142718717,0.229221688650252,0.176947149401606,0.0839950136245675,0.0360188413940913,0.0215898586437149,0.00957099830377658,0.00585382049003233,0.0058848994580901,0.00472263582651198,0.00321064936952765,0.00162112591655425,0.000821982419433356,0.000464407999803282,0.000192749116898271,8.95145538749093e-05,4.68770107967131e-05,1.69645204791266e-05,9.48682977778718e-06,7.09784967287933e-06
2017,"male","immature",0.0183517282820891,0.0764700625901575,0.127039520847014,0.2935834837172,0.193485035894701,0.103121255103169,0.0801594675551778,0.0505339554695961,0.0230434372995332,0.014383725842314,0.0102231389269369,0.00509440914454524,0.00235927323079817,0.000843446543451486,0.000762398649601941,0.000358040209531477,0.000125164544478821,4.4415505847099e-05,1.27626965796778e-05,4.31133019929862e-06,8.47734351530737e-07,1.18882725936473e-07
2018,"male","immature",0.00390441294672794,0.00340696279019266,0.0401583199925729,0.14346450780938,0.193023962078812,0.237076179195205,0.164829714247149,0.0935954088426476,0.0489024183385007,0.0258956997196153,0.0170097988145407,0.0123552983996193,0.00736596170436252,0.0053962743115439,0.00242217129868609,0.000910758013400996,0.000211721044967052,5.34299232620009e-05,1.23405631441224e-05,3.11698472640117e-06,1.24504448635944e-06,2.97936456890051e-07
2019,"male","immature",0.000609418292320767,0.000472830995168649,0.000556012624559624,0.00992979373413196,0.0644548320832385,0.114142922035141,0.118737421739887,0.154418578120692,0.151324988648375,0.135785843983294,0.106010378334312,0.0661623925574195,0.0380837518892471,0.0246196850964934,0.00973304200775195,0.0030279157429462,0.0011652112691989,0.000478899917511003,0.000206684801031981,4.14112441559839e-05,3.77906085248937e-05,1.94274598245992e-07
2021,"male","immature",0.027077539743062,0.0252020339315031,0.0261511585028816,0.0155372823305222,0.024302044122125,0.0209235950192871,0.0258315022105827,0.0353265906204455,0.0450458345158379,0.0876969533479297,0.145101087559945,0.190377899358982,0.170142877818948,0.106716788330734,0.0401492474457601,0.0113508777713956,0.00224244516316036,0.000597817517414966,0.000203013337504914,2.11550218706505e-05,1.80647891967827e-06,4.49851187446888e-07
2022,"male","immature",0.0635050047371485,0.118769722299862,0.097601220292751,0.221885720461953,0.215773586714025,0.117631665182481,0.0597536844001751,0.0350198971862148,0.0170221184744824,0.0142355643036542,0.0112909154581149,0.0087305641728505,0.00761883798901743,0.00498878524930701,0.00336083058989605,0.00156351925621182,0.000791875132963739,0.000312843409257624,0.000114056131963795,2.52688127982887e-05,4.06505244007624e-06,2.54692433021356e-07
2023,"male","immature",0.0693575564109982,0.175074116475178,0.310554455190377,0.130652968268464,0.0887955313335246,0.0867224776201644,0.06360938386164,0.0407522948802551,0.0141556696451094,0.00672959601587364,0.003578068532777,0.00257307892522136,0.00205465447799703,0.00238331579408142,0.00162464486423954,0.000724953136159942,0.000353437881794874,0.000187965218191848,8.32896662384645e-05,2.61196750576958e-05,5.54796570383604e-06,8.74160952152613e-07
2024,"male","immature",0.0191753116591737,0.105238119490822,0.135661282896219,0.150780826893085,0.185480405708126,0.155654188585324,0.0843061384003789,0.0676102597062229,0.039028030110653,0.021881780045116,0.0160388663455318,0.00945084540559857,0.00497843358727819,0.00258130597119406,0.00120666743063677,0.000443924501762329,0.000203439959419292,0.000140459035310636,0.000106510594724835,2.77443991196264e-05,5.36882217360187e-06,9.04521308191026e-08
2025,"male","immature",0.00924645094831228,0.0205040269604334,0.0481844206422579,0.132897132807278,0.187404145773355,0.146723648816732,0.132616111150129,0.116893408057987,0.0989931333829465,0.0415344852350647,0.0224699158744647,0.0222022209891692,0.0111155231377891,0.00504812898925282,0.00240814443414436,0.00116969870200888,0.000352213932497179,0.000161482429780948,4.59858761338798e-05,1.87997615914958e-05,2.319240774823e-06,8.60285789721549e-06
2026,"male","immature",0.00337463509814903,0.0158982914989152,0.0513842075082859,0.0613147780214338,0.0769819381316357,0.156551839491937,0.196571455404638,0.169588127458314,0.0978585386718221,0.0614073911841206,0.0431098994834953,0.0334918096847512,0.0193105196528857,0.00828856016206443,0.0029338537497879,0.00124247969527237,0.000419766683322114,0.00021489686109288,3.19632427898979e-05,1.88252080097456e-05,6.14297541801667e-06,8.01318599706777e-08
1982,"female","mature",0,0,0.00116291318419819,0.012860966668421,0.131686932922605,0.393267640373164,0.266256871006817,0.123635084393457,0.0577852724544935,0.0114852620824418,0.00173893856381014,9.28691235912887e-05,2.72492270016404e-05,0,0,0,0,0,0,0,0,0
1983,"female","mature",0,0,0.000682847642516629,0.0206935338326935,0.205637299323064,0.427395681525676,0.227199220519099,0.0841919551204413,0.0270783706212201,0.00669716102023776,0.000364693607183982,5.92367878681401e-05,0,0,0,0,0,0,0,0,0,0
1984,"female","mature",0,0,0.00124253631353352,0.0237519904390688,0.189063685135719,0.359248628789527,0.251559862568739,0.117863832431748,0.0497838680838925,0.00490625694711842,0.00127763341263841,0.00121496748540861,8.67383926069051e-05,0,0,0,0,0,0,0,0,0
1985,"female","mature",0,0,0.00135080074859585,0.0175149102661476,0.141355072011232,0.458273652674089,0.284933801934324,0.0722999868832019,0.0200496946556187,0.00245872217848897,0.000667925454248611,0.0010954331940535,0,0,0,0,0,0,0,0,0,0
1986,"female","mature",0,0,0.000625198320968957,0.010214240359298,0.132911787779667,0.47519247000804,0.292513381089831,0.0669042309438457,0.020153120996321,0.000410848227574596,0.00107472227445398,0,0,0,0,0,0,0,0,0,0,0
1987,"female","mature",0,0,0.00113240750553577,0.0340658125382058,0.173311041909388,0.378923734889463,0.247832080957724,0.105029448173351,0.0514583673980913,0.00769324807269367,0.000363800531891331,0.000176060567758969,1.39974558972879e-05,0,0,0,0,0,0,0,0,0
1988,"female","mature",0,1.08121874747549e-05,0.00193594993054207,0.035983381592679,0.172358248623877,0.396960640502403,0.210770710747382,0.103940411570229,0.0519760346085744,0.0231857472254575,0.00235315413094071,0.000471428461155663,3.74462378447256e-05,9.70723922778756e-06,6.32694221266601e-06,0,0,0,0,0,0,0
1989,"female","mature",0,8.00866688216461e-05,0.000574438653984058,0.0547934971991959,0.248569572166239,0.371313825648588,0.177928298250569,0.0849481988521451,0.0454043283898766,0.0144443171560292,0.00168317683765729,0.000188373272636266,7.1886904258196e-05,0,0,0,0,0,0,0,0,0
1990,"female","mature",0,0,0.00156841203814671,0.0359996482712757,0.197227907390904,0.381332059803248,0.204663137397389,0.101613388164062,0.0580746177084446,0.0154239664365267,0.00347711739788595,0.000532513795147979,7.10870864396053e-05,1.61445105294443e-05,0,0,0,0,0,0,0,0
1991,"female","mature",0,0,0.00198694324312545,0.0288235840107283,0.236591900623843,0.397685926071845,0.191043745454249,0.0809978234387605,0.0470102474949111,0.0132912847835095,0.00228122847280587,0.000248667304173267,3.86491020487141e-05,0,0,0,0,0,0,0,0,0
1992,"female","mature",0,6.69174312068681e-05,0.0041665458237253,0.0590441357338745,0.197557266481291,0.304588781563904,0.221431542492367,0.115484656257824,0.0667487987156909,0.0242747456557627,0.00602165636792002,0.00050182278682038,9.05663312798869e-05,2.25643583331872e-05,0,0,0,0,0,0,0,0
1993,"female","mature",0,0.000145545174688859,0.00528276421104545,0.0804304618652822,0.299538454044647,0.355747649981737,0.142111493595937,0.0517339945466128,0.0418761289775071,0.0185175087061778,0.00432244327790687,0.000201082539632312,6.20458476666473e-05,3.04272311593511e-05,0,0,0,0,0,0,0,0
1994,"female","mature",0,0,0.00263299247691281,0.0924497496920511,0.257911058781882,0.274874033032105,0.20084032461921,0.117800274808358,0.0415431026056606,0.0100036995464631,0.00157891389393785,0.000243914115194683,7.81758902118714e-05,3.65404317020691e-05,7.22010631069533e-06,0,0,0,0,0,0,0
1995,"female","mature",0,0,0.00233399098464411,0.0648873076373007,0.281764064182078,0.368830598509777,0.186628290166426,0.0549269407641125,0.031527122511263,0.0085287084286995,0.000439335605148088,9.0546466243607e-05,3.43914738023341e-05,8.70327050515239e-06,0,0,0,0,0,0,0,0
1996,"female","mature",0,0,0.00474229711405402,0.107523189085689,0.332051377943871,0.330587831539414,0.152441001052562,0.05107114590928,0.0167967636324763,0.00412182197879673,0.000395503909065797,0.000228851943380029,4.02158914117498e-05,0,0,0,0,0,0,0,0,0
1997,"female","mature",0,0,0.00906436802205539,0.0802932856616561,0.29244286541747,0.356261212736929,0.199262851357197,0.0465324019451652,0.0139583544300876,0.00133101481804094,0.00023127903663679,0.000609015962024903,1.33506127373763e-05,0,0,0,0,0,0,0,0,0
1998,"female","mature",0,0,0.00462729087734866,0.0803933460717937,0.293075198880727,0.364671269695139,0.187359546814674,0.0559799088914075,0.0102558164767521,0.00323123737337716,0.000336284815152497,7.0100103628724e-05,0,0,0,0,0,0,0,0,0,0
1999,"female","mature",0,0,0.00053739375355546,0.039821187180503,0.250507526315537,0.382940304802296,0.215444018349234,0.0765377934133413,0.0222944644948576,0.0104025900494786,0.00123774337515183,0.000276978266045633,0,0,0,0,0,0,0,0,0,0
2000,"female","mature",0,0,0.00141800425388002,0.0335433689698327,0.17383764977181,0.383561493449666,0.298764670278769,0.0752995984266528,0.0214259442377484,0.0116469182922443,0.00036787053938298,0.000117432000333427,1.70497796806579e-05,0,0,0,0,0,0,0,0,0
2001,"female","mature",0,0,0.0013020520976813,0.0133206752748608,0.108030790121928,0.38417175263424,0.34285977158368,0.104029755866026,0.036714430032551,0.00899168811524852,0.000500342120037138,7.87421537476673e-05,0,0,0,0,0,0,0,0,0,0
2002,"female","mature",0,0,6.56360604373538e-05,0.0106654754122857,0.168847892527978,0.42656915554318,0.233325834071205,0.107329228870948,0.0451579396596363,0.00674432602743231,0.000583033947248125,0.000404294274786217,0.00010027954079587,0,5.17260160168001e-05,5.17260160168001e-05,0.0001034520320336,0,0,0,0,0
2003,"female","mature",0,8.77402954166095e-05,2.50808983336641e-05,0.0131282640174966,0.214580136128139,0.370636805946261,0.278015669547374,0.0801118853541346,0.0392191445782216,0.00343434025299172,0.000540366980306853,0.000180661419058616,3.99045822661901e-05,0,0,0,0,0,0,0,0,0
2004,"female","mature",0,0.00116691538918378,0.0408671634597869,0.0828070840179948,0.219135512589865,0.358686377996396,0.202941549223543,0.0675877794503095,0.0227905054666629,0.00272848926252938,0.000979904096910806,0.000234872000347776,5.61044345319477e-05,0,1.77426119388758e-05,0,0,0,0,0,0,0
2005,"female","mature",0,0,0.00197836644717506,0.0444536372179513,0.162448046047935,0.401983350431416,0.276423620699747,0.0794671645752745,0.0195570196895617,0.0114535471794366,0.00198174771052652,0.000213045652802053,4.04543481740349e-05,0,0,0,0,0,0,0,0,0
2006,"female","mature",0,0,0.000249789396311007,0.00602502990159047,0.0811675008620295,0.27064673487079,0.311338504492015,0.218773850306611,0.0835184000317664,0.0233725941680174,0.00342424582444312,0.0014833501464265,0,0,0,0,0,0,0,0,0,0
2007,"female","mature",0,0,0.000444779670975038,0.0396439944569438,0.137404231133322,0.320777197667344,0.240403315880011,0.111144180137402,0.0858599924943678,0.0545129923074303,0.00853274155635056,0.000973365449378512,0.000303209246474223,0,0,0,0,0,0,0,0,0
2008,"female","mature",0,0,0.000207653940969982,0.0529422527457547,0.110360481541705,0.282417934061639,0.209603187454733,0.183200999836051,0.120264141424059,0.0369646639705088,0.00348670892191359,0.000410203469052678,7.71410200234991e-05,0,4.06369476982422e-05,0,2.39946658919034e-05,0,0,0,0,0
2009,"female","mature",0,0,0.000214423357876979,0.0155568020412133,0.107695193807355,0.319233835910759,0.249832109647117,0.159214059603433,0.103083881732436,0.0371397408806063,0.007093290611544,0.000475320119083255,0.000388307645490943,3.60864367513748e-05,3.69482063350002e-05,0,0,0,0,0,0,0
2010,"female","mature",0,0,0.00492012662145627,0.143108997149853,0.177947004607589,0.354639745777485,0.206765178174192,0.07183259390391,0.0335739518776386,0.00655944873775996,0.000522253510726689,0.000105352246109523,2.53473932797915e-05,0,0,0,0,0,0,0,0,0
2011,"female","mature",0,2.97951358388991e-05,4.37665772518292e-05,0.0565983813435798,0.222951605933185,0.416020987517975,0.208040439502631,0.0653478843929853,0.0244744097986101,0.00593535722818753,0.000488564976889505,3.55233112509117e-05,1.86970144852195e-05,8.48072614544755e-06,6.1065409851202e-06,0,0,0,0,0,0,0
2012,"female","mature",0,9.09044988019071e-05,0.00478760152528346,0.0560997485039326,0.271413180267678,0.375718433981621,0.191343941841414,0.0525990354218733,0.0258586190577386,0.0153218113035704,0.0059972827077219,0.000607988749823841,6.09783313042017e-05,9.03922366201683e-05,0,1.00815726160236e-05,0,0,0,0,0,0
2013,"female","mature",1.21471574233202e-05,0.00353174207061453,0.00144354046610292,0.0641145313519635,0.227702664850093,0.378199827151813,0.171548194175463,0.0722650154904703,0.0435046582240906,0.029261994935782,0.00700023113561283,0.0011351780360954,0.000255786875750819,2.44880787245265e-05,0,0,0,0,0,0,0,0
2014,"female","mature",0,0,0.00126330660546751,0.0678866490596413,0.189616439112758,0.327382370724053,0.202637702009964,0.0720682204029212,0.0682120779909201,0.0545294820295419,0.0141048994899527,0.00135109718644628,0.000809000732466224,0.000107221543193764,0,3.15331126740069e-05,0,0,0,0,0,0
2015,"female","mature",0,0,0.000864940185747691,0.0342120377533174,0.154162804789915,0.318311641997973,0.223860472344266,0.0994917349519438,0.0780994893989944,0.0677455483961266,0.019725531589938,0.0032566880047289,0.000269110587049447,0,0,0,0,0,0,0,0,0
2016,"female","mature",0,0,0.000217215857286679,0.0642432508339797,0.139540262088752,0.335904822815162,0.212312644462236,0.102351689050121,0.0810254185693522,0.0495193644450965,0.0123240072469187,0.00202020282573358,0.000541121805362125,0,0,0,0,0,0,0,0,0
2017,"female","mature",0,0,0.0212411132361765,0.167362047644879,0.252785159820636,0.31249184519693,0.165704726250092,0.0498042037721989,0.0229638249776282,0.00531832707806738,0.00129068866423653,0.000114691958316252,1.33129730929281e-05,0.000910058427746359,0,0,0,0,0,0,0,0
2018,"female","mature",5.06362000495977e-05,8.18588062234e-06,0.00301848475515792,0.105738076364176,0.339761258392584,0.358508502774872,0.128451141114114,0.0434253427581932,0.0186004757745285,0.00191381587840041,0.000419979718188204,3.61950053946076e-05,0,6.79053837189061e-05,0,0,0,0,0,0,0,0
2019,"female","mature",0,0.000332929341533035,0.00261977359804219,0.0491360921252193,0.260424974175659,0.433793590860845,0.175932986951227,0.0520446434858498,0.0202684447404368,0.00522998045805521,0.00021658426313333,0,0,0,0,0,0,0,0,0,0,0
2021,"female","mature",0,0.00286242719771546,0.00241617506272162,0.0528870919068766,0.307795553848609,0.457761113842071,0.132358988838018,0.0387541836955023,0.00278772234623621,0.00205207263393708,4.99584183017394e-05,0.000137048668908055,4.52033890286422e-05,0,9.2460152074185e-05,0,0,0,0,0,0,0
2022,"female","mature",0,0,0.0044381063998507,0.0789654294678916,0.243403258032755,0.405349954665988,0.198040702857488,0.0456108442786888,0.0238939554661496,0,0.000239402567670976,0,0,5.8346263517803e-05,0,0,0,0,0,0,0,0
2023,"female","mature",0,0,0.00508233349238098,0.0519115592737279,0.25219574972592,0.487098132573688,0.137763272435626,0.0452518052465676,0.0138497294132743,0.00380543973192819,0.000228274747087559,0.0027231530044414,0,0,0,9.05503553572267e-05,0,0,0,0,0,0
2024,"female","mature",0,0,0.00131946823346362,0.067453372826395,0.296273165400841,0.355473627384984,0.171021320042783,0.0753272570803632,0.0187828060710287,0.00727038736682386,0.0054038492568826,0.00104413223059746,0.000630614105837514,0,0,0,0,0,0,0,0,0
2025,"female","mature",0,0,0.00388515417294795,0.0417194936304035,0.136525475349461,0.285777552414904,0.241089642580925,0.0920844563413855,0.0996868469352004,0.0773477625752641,0.0189500285378493,0.00221908118950175,0.000595568309950575,3.86054238520695e-05,8.03325383559169e-05,0,0,0,0,0,0,0
2026,"female","mature",0,2.10057023687916e-05,0.00240635996151179,0.0286581414488716,0.122741579300714,0.296425476507929,0.286149265272296,0.129291926123746,0.0646242526769698,0.0614563694332007,0.00749933327551016,0.000720212126066028,6.07817081609774e-06,0,0,0,0,0,0,0,0,0
1982,"female","immature",0.0173191872406262,0.0459024438382681,0.00639463066124461,0.0398637494725489,0.15563749543215,0.477933164237735,0.19598294054287,0.0471979917021218,0.0114441608261785,0.00190633321532197,0,0.000417902830935376,0,0,0,0,0,0,0,0,0,0
1983,"female","immature",0.330811624487805,0.243400865334163,0.0310048733166137,0.02590334823156,0.180423855328044,0.154574257329815,0.0275005529000273,0.00595049900621628,0.000430124065755905,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"female","immature",0.0685352456200707,0.11871482794858,0.0882312482851323,0.245327649637124,0.37196849790546,0.0916481633558689,0.0135064934774967,0.00182937484747226,5.92784599401427e-05,0.000179220462855579,0,0,0,0,0,0,0,0,0,0,0,0
1985,"female","immature",0.0567330819424627,0.162645171758722,0.15519939100145,0.34290816732942,0.170237114500992,0.0833270455290945,0.0244568213146484,0.00408917472255515,0.000404031900655496,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"female","immature",0.017133013012613,0.101898940149792,0.136252746201738,0.307883832205121,0.230728780397262,0.112328975327048,0.0773734184389076,0.0137933978191765,0.00175001616462594,0.000856880283716218,0,0,0,0,0,0,0,0,0,0,0,0
1987,"female","immature",0.00485465590629539,0.00785907030751923,0.0936223113241079,0.277556292033591,0.311179783506618,0.162126379652997,0.106287592726758,0.0314154111916295,0.00471136090426053,0.000332090576090605,5.50518701321411e-05,0,0,0,0,0,0,0,0,0,0,0
1988,"female","immature",0.00869528087829305,0.0650018700129275,0.114937495292253,0.239829636013143,0.272593175674389,0.164080559072737,0.0967549502575152,0.0327965589164317,0.00487962400666982,0.000384088974840971,4.67609007997525e-05,0,0,0,0,0,0,0,0,0,0,0
1989,"female","immature",0.00181008905407867,0.0132032237381352,0.0451769541999069,0.237027348239353,0.274703776858976,0.192781276175077,0.161401604469805,0.0596833756637112,0.0113698526853892,0.00165989530109523,0.000944042011296649,0.000238561603176505,0,0,0,0,0,0,0,0,0,0
1990,"female","immature",0.00262966982930265,0.0523641405113003,0.235301338087732,0.115255841647143,0.226122033045122,0.162893956693226,0.133331303756086,0.0557352378318777,0.00553884462369277,0.00735029826128659,0.00347733571323137,0,0,0,0,0,0,0,0,0,0,0
1991,"female","immature",0.0823680223586344,0.0903315883254415,0.0786090564712613,0.190637092325479,0.284483212860357,0.153466404719199,0.079799305881404,0.0358026826276335,0.00402168286706437,0.000480951563526308,0,0,0,0,0,0,0,0,0,0,0,0
1992,"female","immature",0.0511284893604805,0.112620826819005,0.172922926966955,0.303613207626196,0.23594677081516,0.0586458322583761,0.0448926358894872,0.0176830830526403,0.00235560017237824,0.000112861279224959,7.77657600960889e-05,0,0,0,0,0,0,0,0,0,0,0
1993,"female","immature",0.0596896743255969,0.121355423892717,0.181588663766068,0.310149990763951,0.243882287199526,0.0652495875496293,0.0147702075397614,0.00302447365834328,0.000212442464880561,7.72488395273699e-05,0,0,0,0,0,0,0,0,0,0,0,0
1994,"female","immature",0.0620977233439046,0.107070449697061,0.224425600717608,0.333474355656538,0.187269930945278,0.0560686430581169,0.021650011885111,0.00666604848231789,0.00112686044921064,0.000150375764853504,0,0,0,0,0,0,0,0,0,0,0,0
1995,"female","immature",0.00813263872433173,0.0692898817146184,0.179671560109675,0.243331380749558,0.334563062336693,0.142758343297367,0.0189391962014507,0.00228437490839465,0.000665739138161285,0.000231212637921386,0.000132610181829622,0,0,0,0,0,0,0,0,0,0,0
1996,"female","immature",0.00325064452952934,0.0163228829590549,0.0473679174714069,0.224421613741045,0.421568299102697,0.230567474265407,0.0513984735160638,0.00398038312926359,0.00104618830071062,7.61229848217434e-05,0,0,0,0,0,0,0,0,0,0,0,0
1997,"female","immature",0.00675763191321033,0.0157353920222141,0.03226448744979,0.127331120701494,0.487566942689121,0.25750970865716,0.0679881322463701,0.00376213897419902,0.0010844453464417,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"female","immature",0.0298829853683216,0.0215574069103316,0.0240612399835878,0.145468486285122,0.32449060192593,0.233747649196154,0.16586747658475,0.0543579413919052,0.000392584120905541,0.000173628232990918,0,0,0,0,0,0,0,0,0,0,0,0
1999,"female","immature",0.0559206811520335,0.195937284026477,0.116013811571504,0.153544935398497,0.200534953902191,0.114616872516387,0.0697949218183684,0.0614827855126405,0.0249530848091142,0.00660776037920666,0.000592908913580903,0,0,0,0,0,0,0,0,0,0,0
2000,"female","immature",0.0337601391172177,0.0834282161235881,0.121808498276981,0.267452620307104,0.240659061515682,0.171922318741323,0.0635155972972563,0.0145627553872893,0.00193220108509254,0.00079625981527381,0.00016233233319208,0,0,0,0,0,0,0,0,0,0,0
2001,"female","immature",0.00903406712935836,0.0262393591349521,0.100114011979768,0.3487196055482,0.120038927526835,0.193718614875372,0.168680206489578,0.0271261468419102,0.00613279473850685,0.000196265735519661,0,0,0,0,0,0,0,0,0,0,0,0
2002,"female","immature",0.0138884026930127,0.0746972412742952,0.0622622377792718,0.218056011987375,0.208970123943053,0.258556722175849,0.152369408206721,0.0105102176573137,0.000689634283109309,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"female","immature",0.0573586667743219,0.107322896239254,0.128776417494365,0.19540554700397,0.287464031070708,0.139697299244641,0.0714819019280182,0.0107873791589082,0.00146961683876404,0.000236244247050738,0,0,0,0,0,0,0,0,0,0,0,0
2004,"female","immature",0.0199941134562633,0.175518865426566,0.446392977670321,0.171085650468456,0.137315582824073,0.0388886173936525,0.00894416858689919,0.0012346497580648,0.000435791106054179,0.000189583309649962,0,0,0,0,0,0,0,0,0,0,0,0
2005,"female","immature",0.00728561533481798,0.0451666105111725,0.0555860968597798,0.222990832330899,0.306175446674582,0.271715626042939,0.065173084146688,0.0232275033010238,0.00261020575175902,6.89790463393829e-05,0,0,0,0,0,0,0,0,0,0,0,0
2006,"female","immature",0.0171860335687493,0.0628235335639035,0.114471366391766,0.286770687864342,0.196145839450012,0.102692216550159,0.124824334879187,0.0842922926907015,0.00707551844512585,0.00247489763338158,0.00121019510671074,3.30838559613384e-05,0,0,0,0,0,0,0,0,0,0
2007,"female","immature",0.00343068883436846,0.0110668962160337,0.0358839500974965,0.063633054283658,0.253114071832663,0.378617605324416,0.201909834918391,0.0452778603801523,0.00521866434391138,0.00137106275809574,0.000340305742853162,0,0.000136005267960347,0,0,0,0,0,0,0,0,0
2008,"female","immature",0.0772670079135526,0.14680541848895,0.0740544510026862,0.146096294074485,0.162886471405571,0.197155713109393,0.145446037302331,0.0377446534059608,0.0112751987482052,0.000901434042754888,0.000241911970816815,0,0.000125408535292976,0,0,0,0,0,0,0,0,0
2009,"female","immature",0.0562004233072716,0.140614248456211,0.174662661728876,0.157152460022663,0.302148730878753,0.132152552375268,0.028513145253181,0.00735454485026212,0.000684552407167798,0.000378433999879888,0.000112947662863772,0,0,2.52990576018441e-05,0,0,0,0,0,0,0,0
2010,"female","immature",0.0308451645892779,0.0498995403836543,0.0670364767381902,0.346126496058697,0.426911751726252,0.0535014919579128,0.0202820389626355,0.00503469028273484,0.000278287315384159,5.97114069917919e-05,8.69144398545265e-06,1.56591342842638e-05,0,0,0,0,0,0,0,0,0,0
2011,"female","immature",0.0492450344962359,0.0886075661614353,0.0995253983707727,0.234765940330327,0.207272742844011,0.145827920646635,0.0809177829214195,0.0752506408541361,0.0164646732248371,0.00200624068526573,0.000101573719608201,1.44857453158364e-05,0,0,0,0,0,0,0,0,0,0
2012,"female","immature",0.0306860497586305,0.077823177912365,0.16876548489307,0.258312388768784,0.172790156844007,0.0737999002472586,0.081914788358258,0.0987835572326051,0.0325697730431852,0.00376740174205231,0.000271241124744521,0,0.000516080075039987,0,0,0,0,0,0,0,0,0
2013,"female","immature",0.0321228670990295,0.180335137807129,0.181723044338577,0.158389307132384,0.179756377438819,0.130805147511903,0.0964854595721556,0.0355040958052264,0.00385071268976155,0.000279128680611661,0.000580677847595938,2.74239151086235e-05,0.000140620161699511,0,0,0,0,0,0,0,0,0
