"","27.5","32.5","37.5","42.5","47.5","52.5","57.5","62.5","67.5","72.5","77.5","82.5","87.5","92.5","97.5","102.5","107.5","112.5","117.5","NA"
"1990",0.000830823553847752,0.00103852944230969,0.00446567660193167,0.00820438259424655,0.0314674421019836,0.121611797694465,0.215598712223492,0.252466507425485,0.230865095025444,0.0998026794059612,0.0229515006750441,0.00571191193270329,0.00197320594038841,0.00145394121923357,0.000934676498078721,0.000207705888461938,0.000103852944230969,0,0,0.000311558832692907
"1991",0,0,0.000731528895391368,0.00146305779078274,0.0131675201170446,0.0351133869787857,0.0819312362838332,0.141185076810534,0.264813460131675,0.264081931236284,0.0885149963423555,0.0343818580833943,0.013899049012436,0.0204828090709583,0.013899049012436,0.013899049012436,0.00658376005852231,0.00585223116313094,0,0
"1992",0,0,0,0,0.00364583333333333,0.0458333333333333,0.0833333333333333,0.159375,0.219270833333333,0.231770833333333,0.1359375,0.075,0.0208333333333333,0.01875,0.00416666666666667,0.00208333333333333,0,0,0,0
"1993",0,0,0,0.000785545954438335,0.00549882168106834,0.0416339355852317,0.126472898664572,0.257659073055774,0.300078554595444,0.170463472113119,0.0353495679497251,0.0180675569520817,0.0204241948153967,0.00785545954438335,0.011783189316575,0.00392772977219167,0,0,0,0
"1994",0,0,0,0,0.00185528756957328,0.0185528756957328,0.0760667903525046,0.148423005565863,0.239332096474954,0.350649350649351,0.0871985157699443,0.0185528756957328,0.0222634508348794,0.0148423005565863,0.0111317254174397,0.00371057513914657,0.00742115027829314,0,0,0
"1995",0,0,0,0,0.00735294117647059,0.0220588235294118,0.117647058823529,0.183823529411765,0.360294117647059,0.176470588235294,0.0735294117647059,0.0367647058823529,0.0147058823529412,0,0.00735294117647059,0,0,0,0,0
"1996",0,0,0,0,0.00127064803049555,0.00508259212198221,0.108005082592122,0.269377382465057,0.306226175349428,0.254129606099111,0.0419313850063532,0.00381194409148666,0.00635324015247776,0.00254129606099111,0,0,0,0.00127064803049555,0,0
"1997",0,0,0.000938086303939962,0.00187617260787992,0.024390243902439,0.109756097560976,0.215759849906191,0.304878048780488,0.236397748592871,0.0769230769230769,0.0206378986866792,0.00562851782363977,0.000938086303939962,0,0.000938086303939962,0,0,0.000938086303939962,0,0
"1998",0,0,0,0.00900900900900901,0.027027027027027,0.0720720720720721,0.18018018018018,0.369369369369369,0.288288288288288,0.018018018018018,0,0.00900900900900901,0,0.018018018018018,0.00900900900900901,0,0,0,0,0
"1999",0,0,0,0,0,0.01,0.03,0.11,0.38,0.34,0.07,0.04,0.02,0,0,0,0,0,0,0
"2000",0,0,0,0,0,0.0666666666666667,0,0.266666666666667,0,0.333333333333333,0.133333333333333,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0
"2001",0,0,0,0.0017921146953405,0.0376344086021505,0.247311827956989,0.403225806451613,0.175627240143369,0.0878136200716846,0.028673835125448,0.0017921146953405,0,0.0017921146953405,0.003584229390681,0.0017921146953405,0.0017921146953405,0.00537634408602151,0,0.0017921146953405,0
"2002",0,0,0,0,0,0.0317460317460317,0.19047619047619,0.285714285714286,0.349206349206349,0.111111111111111,0.0317460317460317,0,0,0,0,0,0,0,0,0
"2003",0,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0.0909090909090909,0.181818181818182,0.136363636363636,0.0454545454545455,0,0,0,0,0,0,0
"2004",0,0,0,0,0,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0,0.111111111111111,0,0,0.111111111111111,0,0,0,0,0,0
"2005",0.00757575757575758,0,0,0,0,0.0681818181818182,0.227272727272727,0.295454545454545,0.196969696969697,0.106060606060606,0.0757575757575758,0.0227272727272727,0,0,0,0,0,0,0,0
"2006",0,0,0,0,0,0,0.0350877192982456,0.140350877192982,0.333333333333333,0.263157894736842,0.157894736842105,0.0175438596491228,0.0526315789473684,0,0,0,0,0,0,0
"2007",0,0,0,0,0,0,0.010958904109589,0.205479452054795,0.257534246575342,0.304109589041096,0.134246575342466,0.0383561643835616,0.0328767123287671,0.010958904109589,0.00273972602739726,0.00273972602739726,0,0,0,0
"2008",0,0,0,0,0,0,0.0216919739696312,0.164859002169197,0.264642082429501,0.368763557483731,0.160520607375271,0.0130151843817787,0.00433839479392625,0.00216919739696312,0,0,0,0,0,0
"2009",0,0,0,0,0,0.0040650406504065,0.0040650406504065,0.0934959349593496,0.321138211382114,0.386178861788618,0.150406504065041,0.0284552845528455,0.0040650406504065,0.00813008130081301,0,0,0,0,0,0
"2010",0,0,0,0,0,0.0172413793103448,0.0905172413793103,0.237068965517241,0.28448275862069,0.273706896551724,0.0668103448275862,0.0150862068965517,0.0107758620689655,0,0.00431034482758621,0,0,0,0,0
"2011",0,0,0.000356696985910469,0.00481540930979133,0.0304975922953451,0.264847512038523,0.299268771178884,0.19047619047619,0.15230961298377,0.0458355626894953,0.00784733369003032,0.00178348492955235,0.000535045478865704,0.000535045478865704,0.000891742464776173,0,0,0,0,0
"2012",0,0,0,0.00186683260734287,0.00808960796515246,0.030491599253267,0.0584940883634101,0.0920970752955818,0.146857498444306,0.338518979464841,0.242688238954574,0.0653391412570006,0.0136901057871811,0.000622277535780958,0.00124455507156192,0,0,0,0,0
"2013",0,0,0,0,0.000340715502555366,0.00988074957410562,0.0442930153321976,0.0984667802385008,0.182964224872232,0.379897785349233,0.232708688245315,0.0405451448040886,0.00749574105621806,0.0020442930153322,0.000340715502555366,0,0,0,0,0.0010221465076661
"2014",0,0,0,0,0.000173400381480839,0.0109242240332929,0.0352002774406104,0.0788971735737819,0.228021501647304,0.394832668631871,0.215363273799202,0.028090861799896,0.0057222125888677,0.00208080457777007,0.000520201144442518,0.000173400381480839,0,0,0,0
"2015",0,0,0,0,0.000433651344319167,0.0186470078057242,0.0503035559410234,0.116652211621856,0.256287944492628,0.365134431916739,0.163486556808326,0.0212489158716392,0.00520381613183001,0.000433651344319167,0.000433651344319167,0.000433651344319167,0.000433651344319167,0,0,0.000867302688638335
