"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_18","male",40,-0.18557435,-0.17951378,0.00606056999999999,0.00946364198610373
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_1996_season_2","shared (fishing mortality)",40,0.56220627,0.56806923,0.00586295999999997,0.0091550719517878
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1996_season_2","shared (fishing mortality)",40,1.40766053,1.41346964,0.00580910999999995,0.00907098462651115
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_2005_season_2","shared (fishing mortality)",40,-0.0112025,-0.00546705,0.00573545,0.0089559637838023
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_2006_season_2","shared (fishing mortality)",40,-0.22017132,-0.21467643,0.00549489,0.00858032688559354
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_2004_season_2","shared (fishing mortality)",40,-0.4533411,-0.44807499,0.00526610999999999,0.00822308457776096
"26_gmacs_update_newmat_plus_group","Sel_Pot_Fishery_male_base_Logistic_cv","male",40,1.69819235,1.70343966,0.00524730999999989,0.00819372818564938
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_2002_season_2","shared (fishing mortality)",40,0.11490635,0.12005786,0.00515151,0.00804413550669876
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1998_season_2","shared (fishing mortality)",40,0.8824577,0.88759185,0.00513414999999995,0.00801702768930217
"26_gmacs_update_newmat_plus_group","Sel_Pot_Fishery_female_base_Logistic_cv","female",40,1.01594456,1.02103207,0.00508750999999985,0.00794419885270218
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_12","female",40,-17.81535547,-17.81035516,0.00500030999999979,0.00780803516163206
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_2006_season_2","shared (fishing mortality)",40,0.68423018,0.68902503,0.00479485000000002,0.00748720727209977
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_male_base_class_14","male",40,-0.805039,-0.80066925,0.00436974999999995,0.00682340927813331
"26_gmacs_update_newmat_plus_group","Alpha_male","male",40,0.03795036,0.04209168,0.00414132,0.00646671349887736
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_2016_season_2","shared (fishing mortality)",40,-0.63020269,-0.62642135,0.00378133999999997,0.00590460105035223
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_13","female",40,-18.09425353,-18.09071428,0.00353924999999933,0.00552657504150787
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_21","male",40,-0.06740228,-0.06391218,0.0034901,0.00544982681426015
"26_gmacs_update_newmat_plus_group","Sel_Pot_Fishery_male_base_Logistic_mean","male",40,4.68709451,4.69046402,0.00336951000000063,0.00526152429698896
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_19","male",40,-0.15197655,-0.14862688,0.00334967,0.00523054393424911
