"model","n_optima","grad_screen","nll_window","class","total_range","n_parameters","mean_range","share_pct","total_range_all_classes"
"26_gmacs_eqmdevs",32,0.01,2,"female",12.43473247,91,0.136645411758242,38.8077845230748,32.04185094
"26_gmacs_eqmdevs",32,0.01,2,"sex allocation",10.14805857,44,0.230637694772727,31.671262028535,32.04185094
"26_gmacs_eqmdevs",32,0.01,2,"shared (recruitment devs)",4.34160386,44,0.098672815,13.5497910783303,32.04185094
"26_gmacs_eqmdevs",32,0.01,2,"female (F offsets)",2.47911566,43,0.0576538525581395,7.73711751122702,32.04185094
"26_gmacs_eqmdevs",32,0.01,2,"male",2.21635243,101,0.0219440834653465,6.91705492966132,32.04185094
"26_gmacs_eqmdevs",32,0.01,2,"shared (fishing mortality)",0.371008519999998,88,0.00421600590909089,1.15788729151362,32.04185094
"26_gmacs_eqmdevs",32,0.01,2,"shared (other)",0.0509794299999999,2,0.025489715,0.159102637658048,32.04185094
