"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_male_only_eqmdevs","Log(Rbar)","shared (other)",62,13.01900936,13.0253158,0.00630643999999947,0.169292410719335
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1986_season_2","shared (fishing mortality)",62,-9.38402273,-9.37792428,0.00609844999999964,0.163709050137852
"26_gmacs_male_only_eqmdevs","Rec_dev_est_2014","shared (recruitment devs)",62,1.96006608,1.96590984,0.00584375999999986,0.156872057462733
"26_gmacs_male_only_eqmdevs","Rec_dev_est_1986","shared (recruitment devs)",62,-0.46052721,-0.45477038,0.00575683000000005,0.154538476351393
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_8","male",62,-0.9519531,-0.94622448,0.00572861999999996,0.153781196664849
"26_gmacs_male_only_eqmdevs","Rec_dev_est_2016","shared (recruitment devs)",62,-0.56627433,-0.56057568,0.00569865000000003,0.152976670886558
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2003_season_2","shared (fishing mortality)",62,0.16969595,0.1753702,0.00567424999999999,0.152321668250909
"26_gmacs_male_only_eqmdevs","Rec_dev_est_2008","shared (recruitment devs)",62,0.31930622,0.3247365,0.00543028000000001,0.145772447225545
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2021_season_2","shared (fishing mortality)",62,-0.50492435,-0.4996432,0.00528115000000001,0.141769146280705
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_17","male",62,-0.24303914,-0.23785291,0.00518622999999999,0.139221078650555
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2004_season_2","shared (fishing mortality)",62,0.19319163,0.198206,0.00501436999999999,0.134607605168491
"26_gmacs_male_only_eqmdevs","Rec_dev_est_2017","shared (recruitment devs)",62,-1.15512778,-1.15017519,0.00495259000000003,0.13294915997053
"26_gmacs_male_only_eqmdevs","Rec_dev_est_2015","shared (recruitment devs)",62,0.43695575,0.44187415,0.00491840000000004,0.132031350949514
"26_gmacs_male_only_eqmdevs","M_male_mature_block_group_1_block_2","male",62,1.13004591,1.13481483,0.00476892000000007,0.128018654475065
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2009_season_2","shared (fishing mortality)",62,-0.59656453,-0.59180037,0.00476416000000002,0.127890875272372
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2003_season_2","shared (fishing mortality)",62,-0.26642042,-0.26172421,0.00469620999999998,0.126066800309574
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2009_season_2","shared (fishing mortality)",62,0.25796208,0.26238598,0.00442390000000004,0.118756809829529
"26_gmacs_male_only_eqmdevs","Rec_dev_est_1997","shared (recruitment devs)",62,-0.6825742,-0.67815851,0.00441568999999997,0.118536417549254
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1986_season_2","shared (fishing mortality)",62,-0.73071547,-0.72631637,0.00439909999999999,0.118091069445755
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_4","male",62,-0.49695365,-0.49255671,0.00439694000000002,0.118033085605879
"26_gmacs_male_only_eqmdevs","Rec_dev_est_2010","shared (recruitment devs)",62,-1.0510328,-1.04669572,0.00433707999999999,0.116426181598917
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2002_season_2","shared (fishing mortality)",62,0.15161437,0.15589079,0.00427642,0.114797802095705
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2004_season_2","shared (fishing mortality)",62,-0.42529141,-0.42113856,0.00415284999999999,0.111480643256076
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_5","male",62,-1.12827043,-1.12416354,0.00410688999999986,0.110246875996468
"26_gmacs_male_only_eqmdevs","Rec_dev_est_1988","shared (recruitment devs)",62,-0.30472556,-0.30076121,0.00396435000000001,0.106420479451997
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1984_season_2","shared (fishing mortality)",62,-0.23896769,-0.23504345,0.00392424000000002,0.105343751758726
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_4","male",62,-1.22730362,-1.22338465,0.00391896999999997,0.105202281927173
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2024_season_2","shared (fishing mortality)",62,0.44774014,0.45161931,0.00387916999999999,0.1041338759887
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1984_season_2","shared (fishing mortality)",62,-1.21423905,-1.21064652,0.00359252999999993,0.09643920568206
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_2","male",62,-2.19253809,-2.18896814,0.00356995000000015,0.0958330598003892
"26_gmacs_male_only_eqmdevs","Rec_dev_est_1990","shared (recruitment devs)",62,1.76262097,1.7661584,0.00353742999999995,0.0949600808777914
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1996_season_2","shared (fishing mortality)",62,1.38658426,1.38997496,0.00339069999999997,0.0910212064217041
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2017_season_2","shared (fishing mortality)",62,0.62315658,0.6263752,0.00321862000000006,0.0864018271781737
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_18","male",62,-0.16633994,-0.16312659,0.00321335,0.0862603573466204
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_3","male",62,-1.80445545,-1.80126935,0.00318609999999997,0.0855288482555789
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2002_season_2","shared (fishing mortality)",62,0.34086122,0.34403616,0.00317493999999996,0.0852292650828809
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1995_season_2","shared (fishing mortality)",62,1.65890372,1.6620701,0.00316637999999991,0.0849994772729968
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_17","male",62,-0.83843545,-0.83537242,0.00306302999999997,0.0822251116011065
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1985_season_2","shared (fishing mortality)",62,-0.83953902,-0.83653315,0.00300587000000008,0.0806906873939945
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_5","male",62,-0.38854056,-0.38558112,0.00295943999999998,0.0794443032803399
"26_gmacs_male_only_eqmdevs","Log_fbar_Trawl_Bycatch","shared (fishing mortality)",62,-4.64823705,-4.64536543,0.00287161999999963,0.0770868306794062
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2024_season_2","shared (fishing mortality)",62,-0.91847223,-0.91578089,0.00269134000000004,0.0722473275993143
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1989_season_2","shared (fishing mortality)",62,-1.92521099,-1.92252618,0.00268481000000009,0.0720720338611691
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1989_season_2","shared (fishing mortality)",62,-0.426147,-0.42351266,0.00263434000000001,0.0707171984914488
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_7","male",62,-0.07986237,-0.07732246,0.00253991000000001,0.0681822846027526
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1993_season_2","shared (fishing mortality)",62,0.90448777,0.90701155,0.00252377999999998,0.0677492849095963
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1996_season_2","shared (fishing mortality)",62,0.53570548,0.53820378,0.00249830000000006,0.0670652903540128
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1995_season_2","shared (fishing mortality)",62,0.58674405,0.58922905,0.00248500000000007,0.0667082602288445
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_7","male",62,-0.96685755,-0.9643822,0.00247534999999999,0.0664492120553178
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1998_season_2","shared (fishing mortality)",62,1.22712105,1.22959065,0.00246959999999996,0.066294856926015
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1985_season_2","shared (fishing mortality)",62,-0.40936173,-0.40694104,0.00242069,0.0649818987739868
"26_gmacs_male_only_eqmdevs","Sel_Pot_Fishery_male_base_Logistic_cv","male",62,1.71180113,1.71416144,0.00236031000000003,0.0633610356944635
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1988_season_2","shared (fishing mortality)",62,-0.40058293,-0.39822308,0.00235985,0.0633486872841184
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1988_season_2","shared (fishing mortality)",62,-5.74142867,-5.73921223,0.00221644000000065,0.0594989361374887
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1998_season_2","shared (fishing mortality)",62,0.93255655,0.93475322,0.00219667000000001,0.0589682229363753
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2006_season_2","shared (fishing mortality)",62,0.63524157,0.63739794,0.00215637000000002,0.0578863948127447
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2006_season_2","shared (fishing mortality)",62,-0.23587353,-0.23376472,0.00210880999999999,0.0566096765606378
"26_gmacs_male_only_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_19","male",62,-0.14354895,-0.14149268,0.00205627,0.0551992733443711
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1993_season_2","shared (fishing mortality)",62,1.51264443,1.51459982,0.00195539,0.0524912132671536
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_1","male",62,-2.7053784,-2.70343406,0.00194433999999966,0.0521945829751811
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2012_season_2","shared (fishing mortality)",62,-0.18255376,-0.18067156,0.0018822,0.0505264738039146
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_15","male",62,-0.76833055,-0.76645173,0.00187881999999995,0.0504357398322538
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1997_season_2","shared (fishing mortality)",62,0.59527944,0.59709987,0.00182042999999998,0.0488682970496543
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2001_season_2","shared (fishing mortality)",62,0.19735721,0.19916861,0.00181139999999999,0.0486258923857243
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_1987_season_2","shared (fishing mortality)",62,-5.29625284,-5.29447934,0.00177350000000054,0.0476084907508605
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_1994_season_2","shared (fishing mortality)",62,0.30865105,0.31041728,0.00176623000000004,0.0474133321786685
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2010_season_2","shared (fishing mortality)",62,-0.57410186,-0.57238384,0.00171801999999999,0.0461191650858573
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2011_season_2","shared (fishing mortality)",62,-0.72925676,-0.72758973,0.0016670299999999,0.0447503706435739
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_18","male",62,-0.63078948,-0.62919364,0.00159584000000002,0.0428393199209647
"26_gmacs_male_only_eqmdevs","Log_fdev_Pot_Fishery_year_2000_season_2","shared (fishing mortality)",62,-0.38145852,-0.37995663,0.00150189000000001,0.0403172913300189
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2013_season_2","shared (fishing mortality)",62,0.21738299,0.21879895,0.00141595999999999,0.0380105545889866
"26_gmacs_male_only_eqmdevs","Log_fdev_Trawl_Bycatch_year_2010_season_2","shared (fishing mortality)",62,-0.84245093,-0.8410405,0.00141043000000007,0.0378621052211555
"26_gmacs_male_only_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_22","male",62,-0.34281773,-0.341418,0.00139972999999999,0.0375748704587996
