"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_male_only","Log_fdev_Trawl_Bycatch_year_1987_season_2","shared (fishing mortality)",31,-5.3381407,-5.33769085,0.000449849999999863,0.0247554840826289
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_20","male",31,-0.289365,-0.28891519,0.000449809999999995,0.0247532828614217
"26_gmacs_male_only","Sel_Trawl_Bycatch_male_base_Logistic_cv","male",31,2.39761216,2.39804863,0.000436469999999911,0.024019175586409
"26_gmacs_male_only","Initial_logN_for_sex_male_mature_immature_newshell_class_5","male",31,12.44086864,12.44130328,0.000434639999999931,0.0239184697158505
"26_gmacs_male_only","Initial_logN_for_sex_male_mature_mature_newshell_class_7","male",31,11.20215322,11.20257435,0.000421130000001213,0.0231750072507518
"26_gmacs_male_only","Initial_logN_for_sex_male_mature_mature_newshell_class_9","male",31,11.53969177,11.54010606,0.00041429000000015,0.022798598423028
"26_gmacs_male_only","Initial_logN_for_sex_male_mature_mature_newshell_class_6","male",31,10.64751718,10.64790693,0.000389750000000078,0.0214481492079792
"26_gmacs_male_only","Sel_Pot_Fishery_male_base_Logistic_mean","male",31,4.68458212,4.68495538,0.000373259999999931,0.0205406957623278
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_14","male",31,-0.69338073,-0.69301606,0.000364669999999956,0.0200679835065331
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_7","male",31,-0.92309814,-0.9227466,0.000351540000000039,0.0193454326429053
"26_gmacs_male_only","Initial_logN_for_sex_male_mature_immature_newshell_class_4","male",31,12.80893963,12.80927565,0.000336020000000659,0.0184913588117457
"26_gmacs_male_only","Initial_logN_for_sex_male_mature_mature_newshell_class_5","male",31,9.97771938,9.97803549,0.000316109999999981,0.0173957009522323
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_1999_season_2","shared (fishing mortality)",31,-0.28802614,-0.28771282,0.000313320000000006,0.0172421657725281
"26_gmacs_male_only","Log_fdev_Trawl_Bycatch_year_2016_season_2","shared (fishing mortality)",31,-0.57740396,-0.57709744,0.000306520000000088,0.0168679581660818
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_15","male",31,-0.77511047,-0.77481912,0.000291350000000024,0.0160331450205106
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_2014_season_2","shared (fishing mortality)",31,1.06252758,1.06281244,0.000284860000000053,0.0156759968784731
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_19","male",31,-0.13417432,-0.13389129,0.000283030000000017,0.0155752910079116
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_1989_season_2","shared (fishing mortality)",31,-0.43969713,-0.43941489,0.000282239999999989,0.0155318168889253
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_20","male",31,-0.09684831,-0.09658663,0.00026168,0.0144003891847156
"26_gmacs_male_only","Sel_Trawl_Bycatch_male_base_Logistic_mean","male",31,4.82729212,4.8275454,0.000253279999999911,0.0139381327296831
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_7","male",31,-0.81801612,-0.81779212,0.000224000000000002,0.0123268388007349
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_2012_season_2","shared (fishing mortality)",31,0.24621523,0.24642445,0.000209219999999982,0.0115134875620068
"26_gmacs_male_only","Log_fdev_Trawl_Bycatch_year_1990_season_2","shared (fishing mortality)",31,-0.6352693,-0.63506127,0.000208030000000026,0.0114480012308803
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_2013_season_2","shared (fishing mortality)",31,0.61488322,0.61509063,0.000207410000000019,0.0114138823020564
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_9","male",31,-0.85512612,-0.85493527,0.000190849999999965,0.0105025767192848
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_8","male",31,-0.9223247,-0.92213412,0.000190580000000051,0.0104877184760923
"26_gmacs_male_only","Rec_dev_est_2006","shared (recruitment devs)",31,-1.0747532,-1.07456303,0.00019016999999999,0.0104651559586411
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_1988_season_2","shared (fishing mortality)",31,-0.42760519,-0.42742274,0.000182450000000001,0.0100403202642593
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_1997_season_2","shared (fishing mortality)",31,0.34183717,0.34199867,0.000161499999999981,0.00888743065320732
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_2015_season_2","shared (fishing mortality)",31,1.03376192,1.03390972,0.000147800000000142,0.00813351238727839
"26_gmacs_male_only","Log_fdev_Trawl_Bycatch_year_1988_season_2","shared (fishing mortality)",31,-5.78553033,-5.78538691,0.00014342000000056,0.00789247866432274
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_12","male",31,-0.8964532,-0.89632445,0.0001287499999999,0.00708518078389898
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_18","male",31,-0.16356388,-0.16343786,0.000126020000000004,0.00693494743602078
"26_gmacs_male_only","Log_fdev_Trawl_Bycatch_year_1999_season_2","shared (fishing mortality)",31,0.28997533,0.29008728,0.000111950000000027,0.00616066787385089
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_11","male",31,-0.86054869,-0.86043884,0.000109849999999967,0.00604510376009067
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_11","male",31,-0.94218207,-0.94208746,9.4609999999995e-05,0.00520643847739937
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_13","male",31,-0.87342648,-0.8733347,9.17799999999858e-05,0.00505070207647886
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_1987_season_2","shared (fishing mortality)",31,-0.45045676,-0.45036801,8.87500000000263e-05,0.00488395956948901
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_9","male",31,-1.04027415,-1.04019846,7.56899999998506e-05,0.00416526084297221
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_10","male",31,-1.00660434,-1.00653099,7.33500000000831e-05,0.00403648940194162
"26_gmacs_male_only","Ret_Pot_Fishery_male_base_Logistic_mean","male",31,4.5991957,4.59926747,7.17699999999155e-05,0.00394954116396293
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_21","male",31,-0.05711427,-0.05704324,7.10299999999997e-05,0.00390881857150085
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_10","male",31,-0.88635858,-0.88629608,6.24999999999654e-05,0.00343940814752455
"26_gmacs_male_only","Sel_NMFS_Trawl_1989_male_base_class_6","male",31,-0.96428548,-0.96422571,5.97700000000145e-05,0.0032891747996433
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_1990_season_2","shared (fishing mortality)",31,0.57285467,0.57290742,5.27499999999348e-05,0.00290286047650874
"26_gmacs_male_only","Log_fdev_Trawl_Bycatch_year_1989_season_2","shared (fishing mortality)",31,-1.95443646,-1.95438778,4.86799999999121e-05,0.00267888621794057
"26_gmacs_male_only","M_base_male_mature","male",31,0.28907706,0.28911831,4.12499999999927e-05,0.00227000937736706
"26_gmacs_male_only","Log_fdev_Pot_Fishery_year_2011_season_2","shared (fishing mortality)",31,-0.1413372,-0.14130595,3.12499999999827e-05,0.00171970407376227
"26_gmacs_male_only","Sel_NMFS_Trawl_1982_male_base_class_14","male",31,-0.78448497,-0.78446574,1.92299999999257e-05,0.00105823709882685
"26_gmacs_male_only","Beta_male","male",31,-0.25358772,-0.25358136,6.36000000003856e-06,0.000349994173094414
"26_gmacs_male_only","M_base_male_immature","male",31,-0.99999994,-0.99999994,0,0
