"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_3","female",31,-13.9463943,-13.83773379,0.10866051,0.310437825678098
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1988","shared (recruitment devs)",31,-0.49925837,-0.39195272,0.10730565,0.306567056136356
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1989_season_2","female (F offsets)",31,0.45684603,0.56063091,0.10378488,0.296508386399644
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_4","female",31,12.25786961,12.35759093,0.0997213200000004,0.284898991865122
"26_gmacs_update_newmat_plus_group","M_female_mature_block_group_1_block_1","female",31,-0.00778158,0.09145155,0.09923313,0.283504256628577
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1986_season_2","female (F offsets)",31,2.06917653,2.16804752,0.09887099,0.282469640150235
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1991","shared (recruitment devs)",31,0.91273398,1.00847576,0.0957417800000001,0.273529638410043
"26_gmacs_update_newmat_plus_group","Log(Rbar)","shared (other)",31,13.86480548,13.95852221,0.0937167300000006,0.267744168427533
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1987","shared (recruitment devs)",31,0.1057552,0.19860133,0.09284613,0.265256906302263
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1995","shared (recruitment devs)",31,-0.98395841,-0.89243767,0.09152074,0.261470331126281
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_1997","sex allocation",31,0.93081555,1.02098714,0.0901715899999999,0.257615874778583
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_1","female",31,12.14379109,12.23380234,0.0900112499999999,0.257157791147563
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_2","female",31,12.15113393,12.23910456,0.0879706299999992,0.251327838427523
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1989","shared (recruitment devs)",31,-0.78255376,-0.69692617,0.08562759,0.244633886382971
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_8","male",31,12.28839399,12.37256779,0.0841738000000003,0.240480478612361
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_11","male",31,10.97205805,11.05602668,0.0839686300000011,0.239894317837907
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_4","female",31,-14.0366017,-13.95448952,0.0821121800000011,0.234590529907222
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1990","shared (recruitment devs)",31,0.73698358,0.81887959,0.08189601,0.233972942664376
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2009","sex allocation",31,-1.87990389,-1.79814782,0.08175607,0.233573140847456
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2019","sex allocation",31,-2.5541961,-2.47349357,0.0807025299999999,0.230563227983391
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_10","male",31,11.62966684,11.70996655,0.0802997100000002,0.22941239071105
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_12","male",31,10.85459517,10.9338017,0.0792065300000004,0.226289228282724
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_1","male",31,-3.86013493,-3.78193736,0.0781975699999999,0.223406678324176
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_3","female",31,12.18786221,12.26467946,0.0768172499999995,0.219463170792874
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1996_season_2","female (F offsets)",31,0.88973572,0.96502503,0.0752893099999999,0.215097920055817
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_9","male",31,12.19422633,12.269348,0.0751216700000015,0.214618980677599
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_7","male",31,12.57365789,12.64567811,0.0720202200000006,0.205758287915808
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2016","shared (recruitment devs)",31,1.53515104,1.60650396,0.07135292,0.203851844065368
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2024","sex allocation",31,2.67827827,2.74907995,0.0708016800000002,0.202276978025932
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2020","sex allocation",31,0.66110704,0.73089437,0.06978733,0.199379029097875
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2011","sex allocation",31,-1.84424254,-1.77524196,0.06900058,0.197131322370268
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_3","male",31,-2.47725924,-2.4086682,0.0685910399999998,0.195961286382693
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_2","male",31,-3.23810747,-3.16958359,0.0685238800000003,0.195769413508431
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2005","sex allocation",31,-0.72899793,-0.66450563,0.0644923000000001,0.184251384288364
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1994","shared (recruitment devs)",31,-0.46196178,-0.39791192,0.06404986,0.182987354590795
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1990_season_2","female (F offsets)",31,2.84204293,2.90526353,0.0632206000000002,0.18061819884763
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_5","male",31,12.85739944,12.92033545,0.0629360099999996,0.179805138971416
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_13","male",31,10.93296111,10.99527788,0.0623167699999989,0.178036000218311
"26_gmacs_update_newmat_plus_group","M_male_mature_block_group_1_block_1","male",31,0.29339218,0.3554436,0.06205142,0.177277908092263
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_1","female",31,-4.57832264,-4.51654362,0.0617790199999995,0.176499674456926
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_3","female",31,-3.14617216,-3.08457638,0.0615957799999998,0.175976166632629
"26_gmacs_update_newmat_plus_group","M_base_male_immature","male",31,-0.23625482,-0.17525226,0.06100256,0.174281365762021
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2016","sex allocation",31,-3.67304941,-3.61262104,0.0604283699999999,0.172640932681722
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_6","male",31,10.83886565,10.89707672,0.0582110699999987,0.166306213740348
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_2","female",31,-3.71496562,-3.65727762,0.0576880000000002,0.164811828029504
"26_gmacs_update_newmat_plus_group","M_male_immature_block_group_1_block_2","male",31,1.9816977,2.03846001,0.0567623100000001,0.162167176436649
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_6","male",31,12.90707058,12.9637795,0.0567089200000002,0.162014643786904
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_1998","sex allocation",31,0.10279961,0.15932311,0.0565235,0.161484907807961
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1985_season_2","female (F offsets)",31,1.31767241,1.37391931,0.0562469000000001,0.160694674975605
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2002","sex allocation",31,-1.65487898,-1.59922032,0.0556586600000002,0.159014101724321
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1994_season_2","female (F offsets)",31,0.90443505,0.95945359,0.05501854,0.157185309820315
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2009","shared (recruitment devs)",31,-0.64584508,-0.59115216,0.0546929199999999,0.156255029217019
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2010","sex allocation",31,-0.48767092,-0.4337588,0.05391212,0.154024321351858
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2015","sex allocation",31,-1.06618442,-1.01250042,0.0536839999999998,0.153372593536539
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_4","male",31,-1.77411882,-1.72056485,0.0535539700000001,0.153001104110685
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2021_season_2","female (F offsets)",31,-4.30723506,-4.25404465,0.05319041,0.151962430760969
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_22","female",31,6.7193814,6.7724411,0.0530597000000004,0.151588998607979
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_20","female",31,6.9762499,7.02854729,0.0522973899999997,0.149411115779223
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_21","female",31,6.79935127,6.8516174,0.0522661300000005,0.149321807469972
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_19","female",31,7.23943712,7.29151551,0.0520783900000001,0.148785443363151
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2019","shared (recruitment devs)",31,-0.98183433,-0.92988142,0.05195291,0.148426953067402
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_1987_season_2","shared (fishing mortality)",31,-0.39593884,-0.34462257,0.05131627,0.146608103355214
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_5","male",31,-1.56351161,-1.51260841,0.0509032,0.145427982328239
"26_gmacs_update_newmat_plus_group","M_female_mature_block_group_1_block_2","female",31,1.29594086,1.34650156,0.0505607000000001,0.144449476380726
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_18","female",31,7.51994764,7.57012996,0.0501823200000002,0.143368463007238
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2019_season_2","female (F offsets)",31,-0.40645389,-0.35700973,0.04944416,0.141259575561352
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_5","female",31,-1.35683223,-1.30788917,0.04894306,0.139827957078728
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2011","shared (recruitment devs)",31,-0.53538984,-0.48707346,0.04831638,0.138037562605189
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_1985_season_2","shared (fishing mortality)",31,-0.87422232,-0.82659265,0.04762967,0.136075665322805
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1987_season_2","shared (fishing mortality)",31,-5.25518449,-5.20779007,0.0473944200000007,0.135403567442071
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2025","shared (recruitment devs)",31,-0.41171821,-0.36449787,0.04722034,0.134906229295082
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1988_season_2","shared (fishing mortality)",31,-5.71862853,-5.67153447,0.04709406,0.134545453437996
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1986_season_2","shared (fishing mortality)",31,-9.40053905,-9.35398839,0.0465506600000012,0.132992985899669
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_14","male",31,9.98130253,10.02749919,0.0461966599999997,0.131981625007929
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1985_season_2","shared (fishing mortality)",31,-0.43332949,-0.38713458,0.04619491,0.131976625342504
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_5","female",31,13.31215924,13.35754271,0.0453834700000009,0.129658380478128
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_21","male",31,5.47618137,5.52142638,0.0452450100000004,0.129262806949681
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_20","male",31,5.6736907,5.71892925,0.0452385500000005,0.129244351041884
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_22","male",31,5.37352088,5.4187142,0.0451933200000001,0.129115131117777
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_19","male",31,5.95717993,6.00215936,0.0449794300000006,0.128504057724747
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_immature_newshell_class_5","female",31,-13.74555984,-13.70069507,0.0448647700000002,0.128176479646083
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_18","male",31,6.33954768,6.38380535,0.0442576700000004,0.126442024286274
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_6","male",31,-1.35609931,-1.31212461,0.0439747000000001,0.125633592671769
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_male_base_class_5","male",31,-1.61775766,-1.57458707,0.0431705900000001,0.123336289263143
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_17","male",31,6.86313414,6.90621845,0.0430843100000002,0.123089791472921
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2001","sex allocation",31,0.98705566,1.02972115,0.0426654900000001,0.121893242973834
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_1986_season_2","shared (fishing mortality)",31,-0.75420052,-0.71190459,0.0422959300000001,0.120837427914088
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_17","female",31,7.81090017,7.853189,0.0422888300000004,0.120817143557221
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_male_base_class_6","male",31,-1.42568488,-1.38363625,0.04204863,0.120130903765709
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_16","male",31,7.60621165,7.64822822,0.0420165700000004,0.12003930989512
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_1994","sex allocation",31,-1.41796036,-1.37610913,0.04185123,0.119566941505741
"26_gmacs_update_newmat_plus_group","Log_foff_Pot_Fishery","female (F offsets)",31,-7.48802826,-7.44630364,0.0417246200000001,0.119205222854604
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_15","male",31,8.63933141,8.68105359,0.0417221799999989,0.119198251892522
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1991_season_2","female (F offsets)",31,1.35993642,1.40097797,0.0410415500000001,0.117253724876305
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_11","female",31,-1.41179808,-1.37131428,0.0404838000000001,0.115660260081487
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1984_season_2","shared (fishing mortality)",31,-0.21834104,-0.17819528,0.04014576,0.114694496138429
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_1988_season_2","shared (fishing mortality)",31,-0.38641763,-0.34634332,0.04007431,0.114490366941496
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2020_season_2","female (F offsets)",31,-3.52695058,-3.48732013,0.0396304499999998,0.113222280372552
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_1984_season_2","shared (fishing mortality)",31,-1.21130701,-1.17210363,0.03920338,0.112002162022176
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1984_season_2","female (F offsets)",31,1.42960557,1.46872775,0.0391221799999999,0.111770177546444
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2017","shared (recruitment devs)",31,-0.52583093,-0.48773096,0.03809997,0.108849772978249
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2013","sex allocation",31,0.09616126,0.13373837,0.03757711,0.107355987227252
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_7","male",31,-1.14650501,-1.10910027,0.0374047399999999,0.106863534467624
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_11","male",31,11.49386289,11.53108157,0.0372186799999987,0.106331970039608
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2002","shared (recruitment devs)",31,1.19396307,1.23000373,0.0360406600000001,0.10296642383147
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_16","male",31,11.83428541,11.87000632,0.0357209100000002,0.102052913534486
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2001","shared (recruitment devs)",31,0.04136044,0.07696942,0.03560898,0.101733134933886
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_12","male",31,11.24379627,11.27937551,0.0355792399999988,0.10164816919117
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2013_season_2","female (F offsets)",31,1.05273798,1.0875193,0.03478132,0.099368550313395
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_female_mature_mature_newshell_class_16","female",31,8.09429549,8.12777471,0.0334792200000003,0.095648513541845
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2000_season_2","female (F offsets)",31,-2.29329271,-2.2599237,0.0333690099999999,0.0953336488981204
"26_gmacs_update_newmat_plus_group","Rec_dev_est_2012","shared (recruitment devs)",31,-1.00707905,-0.97384065,0.0332384,0.0949605024402969
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_8","male",31,-1.03842037,-1.00570979,0.03271058,0.0934525462090092
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_10","male",31,11.55941116,11.5921191,0.0327079399999999,0.0934450038565958
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_22","male",31,6.85889588,6.89154133,0.0326454499999995,0.0932664729466384
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2001_season_2","female (F offsets)",31,0.13410413,0.16657929,0.03247516,0.0927799626464882
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2014","sex allocation",31,0.9226517,0.9549654,0.0323137,0.0923186792295966
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1999_season_2","female (F offsets)",31,-0.44219357,-0.41050808,0.03168549,0.0905239136199998
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_female_base_class_10","female",31,-1.26259188,-1.23129321,0.03129867,0.0894187875744032
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_21","male",31,7.27123496,7.30249055,0.0312555899999998,0.0892957100963915
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_1983_season_2","female (F offsets)",31,1.80187824,1.83201102,0.03013278,0.086087896190037
"26_gmacs_update_newmat_plus_group","Log_fdev_Pot_Fishery_year_1983_season_2","shared (fishing mortality)",31,-1.83128093,-1.80117761,0.0301033199999998,0.0860037303937922
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_20","male",31,8.1059565,8.13516384,0.029207340000001,0.0834439588351027
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2014_season_2","female (F offsets)",31,1.67520732,1.70418472,0.0289774,0.0827870313677392
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2012_season_2","female (F offsets)",31,0.67412278,0.70295898,0.0288362,0.0823836297917134
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_13","male",31,10.95423797,10.9829821,0.0287441299999998,0.0821205902513114
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_mature_newshell_class_17","male",31,11.24960021,11.27786934,0.02826913,0.0807635382073165
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2018","sex allocation",31,-2.16362066,-2.13537717,0.0282434899999999,0.0806902859664573
"26_gmacs_update_newmat_plus_group","Log_fdov_Pot_Fishery_year_2024_season_2","female (F offsets)",31,-5.20050182,-5.17233564,0.0281661800000004,0.0804694150327295
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1989_male_base_class_9","male",31,-1.09452672,-1.06642158,0.0281051399999999,0.0802950267026955
"26_gmacs_update_newmat_plus_group","Log_fdev_Trawl_Bycatch_year_1983_season_2","shared (fishing mortality)",31,0.00517792,0.03301654,0.02783862,0.0795335919431891
