"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_eqmdevs","Rec_dev_est_2016","shared (recruitment devs)",32,1.52865457,1.67450224,0.14584767,0.455178667028654
"26_gmacs_eqmdevs","Logit_rec_prop_est_1984","sex allocation",32,-0.09848628,0.04484027,0.14332655,0.447310457402684
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_3","female",32,-0.6637036,-0.52801517,0.13568843,0.42347250867025
"26_gmacs_eqmdevs","Rec_dev_est_2009","shared (recruitment devs)",32,-0.6690911,-0.53364793,0.13544317,0.422707072240066
"26_gmacs_eqmdevs","Logit_rec_prop_est_1997","sex allocation",32,0.97255077,1.10685669,0.13430592,0.419157807866639
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_5","female",32,-0.88398884,-0.75068859,0.13330025,0.416019193927378
"26_gmacs_eqmdevs","Logit_rec_prop_est_2001","sex allocation",32,0.91304062,1.04590051,0.13285989,0.41464486633056
"26_gmacs_eqmdevs","Logit_rec_prop_est_1983","sex allocation",32,0.94798677,1.07566808,0.12768131,0.398482941073192
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1988_season_2","female (F offsets)",32,0.61223271,0.73987922,0.12764651,0.398374333115227
"26_gmacs_eqmdevs","Rec_dev_est_1985","shared (recruitment devs)",32,1.43875079,1.56590655,0.12715576,0.396842742443643
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1992_season_2","female (F offsets)",32,1.46138405,1.58460835,0.1232243,0.384572976856874
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_3","male",32,-2.52864524,-2.41229591,0.11634933,0.363116756949747
"26_gmacs_eqmdevs","Logit_rec_prop_est_2016","sex allocation",32,-3.68446229,-3.57424016,0.11022213,0.343994266143977
"26_gmacs_eqmdevs","Rec_dev_est_1995","shared (recruitment devs)",32,-1.01672535,-0.90674418,0.10998117,0.343242249662622
"26_gmacs_eqmdevs","Logit_rec_prop_est_2011","sex allocation",32,-1.79757145,-1.68894558,0.10862587,0.339012469046834
"26_gmacs_eqmdevs","Logit_rec_prop_est_2000","sex allocation",32,-2.18134811,-2.07515887,0.10618924,0.331407945810761
"26_gmacs_eqmdevs","Logit_rec_prop_est_1987","sex allocation",32,-0.10535705,-0.00073009,0.10462696,0.32653219751855
"26_gmacs_eqmdevs","Rec_dev_est_2017","shared (recruitment devs)",32,-0.53576051,-0.43668063,0.09907988,0.309220213855723
"26_gmacs_eqmdevs","Rec_dev_est_2019","shared (recruitment devs)",32,-1.05293254,-0.9544678,0.09846474,0.307300412152782
"26_gmacs_eqmdevs","Logit_rec_prop_est_2008","sex allocation",32,-1.07093135,-0.97566191,0.0952694399999999,0.297328141805531
"26_gmacs_eqmdevs","Logit_rec_prop_est_2013","sex allocation",32,0.11567616,0.21089197,0.09521581,0.297160766955369
"26_gmacs_eqmdevs","Logit_rec_prop_est_2005","sex allocation",32,-0.89949885,-0.80568919,0.0938096599999999,0.292772287642382
"26_gmacs_eqmdevs","Logit_rec_prop_est_2010","sex allocation",32,-0.49293358,-0.40100629,0.09192729,0.286897564601179
"26_gmacs_eqmdevs","M_female_mature_block_group_1_block_1","female",32,0.02867033,0.11798624,0.08931591,0.278747660886534
"26_gmacs_eqmdevs","Rec_dev_est_2008","shared (recruitment devs)",32,0.91044473,0.99595641,0.08551168,0.266874969739186
"26_gmacs_eqmdevs","Rec_dev_est_2011","shared (recruitment devs)",32,-0.5861076,-0.50159585,0.08451175,0.263754269871153
"26_gmacs_eqmdevs","Rec_dev_est_1994","shared (recruitment devs)",32,-0.4958263,-0.41466046,0.08116584,0.253311958013871
"26_gmacs_eqmdevs","Logit_rec_prop_est_2017","sex allocation",32,-3.01045961,-2.92959026,0.08086935,0.252386636937523
"26_gmacs_eqmdevs","Rec_dev_est_2000","shared (recruitment devs)",32,-1.44379907,-1.36334741,0.08045166,0.251083060559298
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_5","female",32,-1.23090876,-1.15070213,0.08020663,0.25031834194033
"26_gmacs_eqmdevs","M_female_immature_block_group_1_block_1","female",32,1.79721087,1.87651228,0.07930141,0.247493224247551
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_4","female",32,-1.24643799,-1.16921033,0.0772276599999999,0.241021219855909
"26_gmacs_eqmdevs","Logit_rec_prop_est_1996","sex allocation",32,4.10549353,4.18124006,0.07574653,0.236398734086365
"26_gmacs_eqmdevs","Rec_dev_est_1982","shared (recruitment devs)",32,0.46292396,0.53769165,0.0747676899999999,0.23334385438596
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_5","female",32,0.84542737,0.91975019,0.07432282,0.231955451447463
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1987_season_2","female (F offsets)",32,1.19383122,1.26690449,0.0730732699999999,0.228055707945316
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2013_season_2","female (F offsets)",32,0.99500843,1.06330434,0.0682959099999999,0.21314595754124
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2012_season_2","female (F offsets)",32,0.61542548,0.67986266,0.06443718,0.201103176344781
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1983_season_2","female (F offsets)",32,2.29267166,2.35585705,0.0631853900000001,0.197196441985571
"26_gmacs_eqmdevs","Rec_dev_est_1984","shared (recruitment devs)",32,1.32065958,1.38377657,0.0631169899999999,0.19698297117164
"26_gmacs_eqmdevs","Logit_rec_prop_est_1998","sex allocation",32,0.12467503,0.18723222,0.06255719,0.195235881089209
"26_gmacs_eqmdevs","M_male_mature_block_group_1_block_1","male",32,0.51758488,0.57948638,0.0619014999999999,0.193189526147892
"26_gmacs_eqmdevs","Logit_rec_prop_est_1994","sex allocation",32,-1.48553828,-1.42364576,0.06189252,0.193161500301268
"26_gmacs_eqmdevs","Rec_dev_est_1987","shared (recruitment devs)",32,0.31396765,0.37523599,0.06126834,0.191213485496603
"26_gmacs_eqmdevs","Logit_rec_prop_est_2020","sex allocation",32,0.71509555,0.77564176,0.0605462099999999,0.188959776741287
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_1","female",32,-0.33344311,-0.27306883,0.06037428,0.188423197252412
"26_gmacs_eqmdevs","Logit_rec_prop_est_2018","sex allocation",32,-2.08461197,-2.02727626,0.0573357100000003,0.178940068435386
"26_gmacs_eqmdevs","Rec_dev_est_2025","shared (recruitment devs)",32,-0.3976683,-0.34253137,0.05513693,0.172077855624654
"26_gmacs_eqmdevs","Logit_rec_prop_est_2022","sex allocation",32,-0.26105767,-0.20653614,0.05452153,0.170157242482946
"26_gmacs_eqmdevs","Rec_dev_est_2018","shared (recruitment devs)",32,-0.97830938,-0.92494111,0.05336827,0.166558012207019
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_4","female",32,-0.12704877,-0.07445201,0.05259676,0.164150192504454
"26_gmacs_eqmdevs","Log_foff_Pot_Fishery","female (F offsets)",32,-7.40023052,-7.34825905,0.0519714699999998,0.162198713480439
"26_gmacs_eqmdevs","Rec_dev_est_2012","shared (recruitment devs)",32,-1.02312835,-0.97122303,0.0519053199999999,0.161992264732756
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1997_season_2","female (F offsets)",32,1.0809338,1.13204055,0.05110675,0.159499992980118
"26_gmacs_eqmdevs","Rec_dev_est_2015","shared (recruitment devs)",32,1.26428624,1.3141884,0.04990216,0.155740565966193
"26_gmacs_eqmdevs","Rec_dev_est_2001","shared (recruitment devs)",32,0.04558984,0.09530286,0.04971302,0.155150275472819
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2014_season_2","female (F offsets)",32,1.62503957,1.67449617,0.0494566000000001,0.154350009594047
"26_gmacs_eqmdevs","Logit_rec_prop_est_2002","sex allocation",32,-1.62501201,-1.57788843,0.0471235800000001,0.147068844706385
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_6","female",32,-0.53775396,-0.49272051,0.04503345,0.14054571967246
"26_gmacs_eqmdevs","M_female_mature_block_group_1_block_2","female",32,1.31210525,1.35656308,0.04445783,0.138749256662013
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_9","male",32,0.8281277,0.87209992,0.04397222,0.137233707510656
"26_gmacs_eqmdevs","Logit_rec_prop_est_1982","sex allocation",32,0.90458638,0.94764624,0.04305986,0.134386306460984
"26_gmacs_eqmdevs","M_base_female_immature","female",32,0.4325541,0.47466597,0.04211187,0.131427707091131
"26_gmacs_eqmdevs","Rec_dev_est_1999","shared (recruitment devs)",32,-0.66568728,-0.625138,0.04054928,0.126550991314237
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_6","male",32,0.55970803,0.60012238,0.0404143499999999,0.126129885803657
"26_gmacs_eqmdevs","Logit_rec_prop_est_2014","sex allocation",32,0.97974253,1.01890291,0.03916038,0.122216347842482
"26_gmacs_eqmdevs","Logit_rec_prop_est_1999","sex allocation",32,-0.91983359,-0.88121104,0.03862255,0.120537824335812
"26_gmacs_eqmdevs","Rec_dev_est_2022","shared (recruitment devs)",32,1.45931943,1.49770089,0.0383814599999999,0.119785402135074
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_13","male",32,0.70810146,0.74598595,0.03788449,0.118234399351463
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2021_season_2","female (F offsets)",32,-4.32937209,-4.29190375,0.0374683399999993,0.116935629187467
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1982_season_2","female (F offsets)",32,2.53055608,2.56553354,0.0349774599999999,0.109161796131868
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2011_season_2","female (F offsets)",32,2.4341235,2.46903896,0.0349154599999997,0.108968299195264
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_7","male",32,0.40357841,0.43826797,0.03468956,0.108263283743995
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1993_season_2","female (F offsets)",32,0.58375319,0.61774408,0.03399089,0.106082791732755
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_9","female",32,0.06742531,0.10091215,0.03348684,0.104509692847351
"26_gmacs_eqmdevs","Rec_dev_est_2010","shared (recruitment devs)",32,-0.67382018,-0.64038402,0.0334361599999999,0.104351524706269
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1986_season_2","female (F offsets)",32,1.69518251,1.72795976,0.0327772500000001,0.102295120407923
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_5","female",32,-0.61762619,-0.58489504,0.0327311499999999,0.102151246072802
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2025_season_2","female (F offsets)",32,1.13904094,1.17096944,0.0319285,0.0996462409733688
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2019_season_2","female (F offsets)",32,-0.41590666,-0.38425735,0.03164931,0.0987749117841693
"26_gmacs_eqmdevs","Rec_dev_est_2005","shared (recruitment devs)",32,-0.79450199,-0.76335907,0.03114292,0.0971945099498674
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2001_season_2","female (F offsets)",32,0.07433411,0.10545478,0.03112067,0.0971250695169735
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_1","male",32,-0.39737453,-0.36646864,0.03090589,0.0964547586775585
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2000_season_2","female (F offsets)",32,-2.35331989,-2.32343355,0.02988634,0.0932728263918453
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_8","male",32,0.29538574,0.32517991,0.02979417,0.0929851713491556
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_5","male",32,-1.65276556,-1.62320634,0.0295592199999999,0.0922519115869775
"26_gmacs_eqmdevs","Rec_dev_est_2002","shared (recruitment devs)",32,1.17691118,1.20636671,0.0294555299999999,0.0919283035650996
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_7","female",32,1.21158227,1.24097377,0.0293915,0.0917284711642817
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_2","female",32,-0.8186987,-0.78989909,0.02879961,0.0898812308125668
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2015_season_2","female (F offsets)",32,0.83890748,0.86723407,0.0283265899999999,0.0884049740230143
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2002_season_2","female (F offsets)",32,-2.15319253,-2.12563492,0.0275576100000001,0.0860050502438301
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1999_season_2","female (F offsets)",32,-0.50044126,-0.47343065,0.02701061,0.0842979079160525
"26_gmacs_eqmdevs","Log(Rinitial)","shared (other)",32,14.31449622,14.34144213,0.0269459100000002,0.0840959844999524
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_10","female",32,-0.31578122,-0.28946736,0.02631386,0.0821234080680109
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_8","female",32,-0.78682338,-0.76244569,0.02437769,0.0760807796205297
"26_gmacs_eqmdevs","Rec_dev_est_2013","shared (recruitment devs)",32,-0.83219153,-0.80797933,0.0242122,0.0755642988457147
"26_gmacs_eqmdevs","Log(Rbar)","shared (other)",32,13.89703857,13.92107209,0.0240335199999997,0.0750066531580953
"26_gmacs_eqmdevs","Rec_dev_est_1983","shared (recruitment devs)",32,0.52134629,0.54489945,0.02355316,0.0735074888279846
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_7","female",32,-0.54819779,-0.52469351,0.02350428,0.0733549383399012
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2024_season_2","female (F offsets)",32,-5.2186375,-5.19544266,0.0231948399999995,0.0723892013711475
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_10","female",32,-1.03354343,-1.01131332,0.02223011,0.0693783578284132
"26_gmacs_eqmdevs","Logit_rec_prop_est_2021","sex allocation",32,0.64563701,0.66688431,0.0212473000000001,0.0663110880822295
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1984_season_2","female (F offsets)",32,1.70259977,1.72280262,0.02020285,0.0630514449300413
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_1","male",32,-3.27944996,-3.25991499,0.01953497,0.0609670459942538
"26_gmacs_eqmdevs","Logit_rec_prop_est_2015","sex allocation",32,-0.95862096,-0.93929958,0.0193213799999999,0.060300449047654
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_9","female",32,-0.86781865,-0.84859015,0.0192285,0.0600105781529486
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_2","male",32,-2.7334585,-2.71431714,0.0191413599999999,0.0597386213294702
"26_gmacs_eqmdevs","Rec_dev_est_1998","shared (recruitment devs)",32,-0.58251458,-0.56360792,0.01890666,0.0590061417968758
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2020_season_2","female (F offsets)",32,-3.54970333,-3.53094505,0.0187582799999997,0.0585430599347258
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2016_season_2","female (F offsets)",32,0.20374389,0.22236129,0.0186174,0.05810338496007
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_15","male",32,-0.25119489,-0.23263045,0.01856444,0.0579381011251906
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_10","male",32,0.47225147,0.49073675,0.01848528,0.0576910492300043
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_16","male",32,0.68716913,0.70559574,0.01842661,0.0575079449514474
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_1","male",32,-3.82348864,-3.80536675,0.0181218899999998,0.0565569387172231
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_6","female",32,-0.19953411,-0.18143852,0.01809559,0.0564748585650839
"26_gmacs_eqmdevs","Rec_dev_est_2024","shared (recruitment devs)",32,-0.80649311,-0.78859506,0.01789805,0.0558583523577181
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_14","male",32,-0.23211236,-0.21429217,0.01782019,0.0556153576563639
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_11","female",32,-1.39964386,-1.38207323,0.01757063,0.0548365012773511
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_11","female",32,-0.33236168,-0.31498745,0.01737423,0.054223552916884
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_4","male",32,-1.6225558,-1.60528429,0.01727151,0.0539029721857886
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_11","male",32,0.02527752,0.04209984,0.01682232,0.0525010868800952
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_12","male",32,-0.05267864,-0.03637103,0.01630761,0.0508947190052686
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_10","female",32,-1.25275109,-1.23666193,0.0160891600000002,0.0502129543955745
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1985_season_2","female (F offsets)",32,1.25790379,1.27397169,0.0160678999999999,0.0501466036718287
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_6","male",32,-1.51214007,-1.49611531,0.0160247600000001,0.0500119672549731
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2017_season_2","female (F offsets)",32,-0.02935366,-0.01345698,0.01589668,0.0496122400349698
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_3","male",32,-2.44298261,-2.42725658,0.0157260300000002,0.0490796553215605
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_12","male",32,0.06354318,0.07923266,0.01568948,0.0489655857565137
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1998_season_2","female (F offsets)",32,-2.21385218,-2.19830222,0.01554996,0.0485301552307889
"26_gmacs_eqmdevs","M_male_immature_block_group_1_block_2","male",32,2.04038589,2.05589619,0.0155102999999999,0.0484063796097289
"26_gmacs_eqmdevs","M_male_mature_block_group_1_block_2","male",32,1.11878728,1.13414421,0.01535693,0.047927724365102
"26_gmacs_eqmdevs","Log_fbar_Pot_Fishery","shared (fishing mortality)",32,0.18099548,0.19611094,0.01511546,0.0471741162153975
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_13","male",32,-0.12598208,-0.11093681,0.01504527,0.0469550589576521
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_6","female",32,1.1516261,1.16656736,0.0149412599999998,0.0466304522419074
"26_gmacs_eqmdevs","Logit_rec_prop_est_2007","sex allocation",32,-0.31375906,-0.29891652,0.01484254,0.0463223551841415
"26_gmacs_eqmdevs","Logit_rec_prop_est_2004","sex allocation",32,1.03276884,1.04756727,0.0147984300000001,0.0461846914765035
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_2","male",32,-3.20051105,-3.18583543,0.0146756199999998,0.0458014114961106
"26_gmacs_eqmdevs","Log_fbar_Trawl_Bycatch","shared (fishing mortality)",32,-4.58958708,-4.57491699,0.0146700900000001,0.0457841528177339
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2003_season_2","female (F offsets)",32,-2.30196882,-2.28738719,0.0145816299999999,0.0455080763820566
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_10","male",32,-0.07268515,-0.05822878,0.01445637,0.0451171501517509
"26_gmacs_eqmdevs","Log_fdev_Pot_Fishery_year_1982_season_2","shared (fishing mortality)",32,-1.83706059,-1.82271253,0.0143480600000001,0.044779123487178
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2005_season_2","female (F offsets)",32,-0.88424012,-0.86999461,0.01424551,0.0444590733121985
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_8","male",32,-0.17779806,-0.16382346,0.0139746,0.0436135853267908
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_22","male",32,-0.70082674,-0.68686646,0.01396028,0.0435688937762721
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2004_season_2","female (F offsets)",32,-1.51990444,-1.5061905,0.0137139399999999,0.0428000867542889
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_1982_season_2","shared (fishing mortality)",32,-0.25588237,-0.24232431,0.01355806,0.0423135980046478
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_6","male",32,-0.25964938,-0.24610222,0.01354716,0.0422795799948253
"26_gmacs_eqmdevs","Rec_dev_est_2003","shared (recruitment devs)",32,-0.52350602,-0.51001522,0.0134908,0.0421036850376161
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2018_season_2","female (F offsets)",32,-1.14179131,-1.1284002,0.0133911099999999,0.0417925606890672
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_9","male",32,-0.10825451,-0.09491383,0.01334068,0.0416351727775686
"26_gmacs_eqmdevs","M_base_male_immature","male",32,-0.23481507,-0.221565,0.01325007,0.0413523863674774
