"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_eqmdevs","M_female_immature_block_group_1_block_1","female",20,1.80455951,2.30960536,0.50504585,1.02575182167348
"26_gmacs_eqmdevs","Logit_rec_prop_est_2001","sex allocation",20,0.59952706,1.03891738,0.43939032,0.892404959204585
"26_gmacs_eqmdevs","Logit_rec_prop_est_1986","sex allocation",20,-3.52723874,-3.11563415,0.41160459,0.835971937996654
"26_gmacs_eqmdevs","Rec_dev_est_1991","shared (recruitment devs)",20,0.86714125,1.27801056,0.41086931,0.834478578929473
"26_gmacs_eqmdevs","Logit_rec_prop_est_2000","sex allocation",20,-2.48385466,-2.08179496,0.4020597,0.816586196474032
"26_gmacs_eqmdevs","Logit_rec_prop_est_2025","sex allocation",20,0.37652973,0.77568088,0.39915115,0.810678910113935
"26_gmacs_eqmdevs","Logit_rec_prop_est_1985","sex allocation",20,-0.40651972,-0.05577133,0.35074839,0.712372549921045
"26_gmacs_eqmdevs","Rec_dev_est_1986","shared (recruitment devs)",20,0.52466163,0.8632332,0.33857157,0.68764133928504
"26_gmacs_eqmdevs","Logit_rec_prop_est_1995","sex allocation",20,-1.32099125,-0.9927759,0.32821535,0.66660778058804
"26_gmacs_eqmdevs","Rec_dev_est_1992","shared (recruitment devs)",20,-0.56317741,-0.25813105,0.30504636,0.619551392145615
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1995_season_2","female (F offsets)",20,-0.91875557,-0.61742183,0.30133374,0.612011033724332
"26_gmacs_eqmdevs","M_male_mature_block_group_1_block_1","male",20,0.54887135,0.83454726,0.28567591,0.580209866273984
"26_gmacs_eqmdevs","Rec_dev_est_2000","shared (recruitment devs)",20,-1.44525163,-1.1827962,0.26245543,0.533048901264306
"26_gmacs_eqmdevs","Logit_rec_prop_est_2002","sex allocation",20,-1.70181622,-1.45407791,0.24773831,0.503158322716265
"26_gmacs_eqmdevs","Logit_rec_prop_est_2009","sex allocation",20,-2.02536168,-1.77799353,0.24736815,0.502406525044211
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_3","female",20,-3.32214214,-3.08424835,0.23789379,0.483164030468341
"26_gmacs_eqmdevs","Rec_dev_est_2017","shared (recruitment devs)",20,-0.65016515,-0.41722323,0.23294192,0.473106746217435
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_1","female",20,-4.68840819,-4.46070497,0.22770322,0.462466908135009
"26_gmacs_eqmdevs","Logit_rec_prop_est_2016","sex allocation",20,-3.69632157,-3.47123372,0.22508785,0.457155072502958
"26_gmacs_eqmdevs","Rec_dev_est_1989","shared (recruitment devs)",20,-0.75499703,-0.53026465,0.22473238,0.456433110328533
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_2","female",20,-3.87486573,-3.65289449,0.22197124,0.450825214758466
"26_gmacs_eqmdevs","Logit_rec_prop_est_2024","sex allocation",20,2.60924665,2.82608245,0.2168358,0.440395098492597
"26_gmacs_eqmdevs","Rec_dev_est_1990","shared (recruitment devs)",20,0.76631744,0.98148735,0.21516991,0.437011663697107
"26_gmacs_eqmdevs","M_female_mature_block_group_1_block_1","female",20,0.03597703,0.2425419,0.20656487,0.419534764410492
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1990_season_2","female (F offsets)",20,2.93352889,3.13982135,0.20629246,0.418981497704623
"26_gmacs_eqmdevs","Logit_rec_prop_est_2010","sex allocation",20,-0.58536157,-0.38206872,0.20329285,0.412889267817356
"26_gmacs_eqmdevs","M_female_mature_block_group_1_block_2","female",20,1.13826537,1.34027109,0.20200572,0.410275097356931
"26_gmacs_eqmdevs","Logit_rec_prop_est_1988","sex allocation",20,-0.36359024,-0.16226209,0.20132815,0.408898947722573
"26_gmacs_eqmdevs","Logit_rec_prop_est_2004","sex allocation",20,0.88087453,1.08177402,0.20089949,0.408028336121906
"26_gmacs_eqmdevs","Rec_dev_est_2012","shared (recruitment devs)",20,-1.07720863,-0.88024529,0.19696334,0.400033986632884
"26_gmacs_eqmdevs","Logit_rec_prop_est_1983","sex allocation",20,0.91041343,1.09868479,0.18827136,0.382380511569285
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1989_season_2","female (F offsets)",20,0.55861179,0.746262,0.18765021,0.3811189513683
"26_gmacs_eqmdevs","Logit_rec_prop_est_1999","sex allocation",20,-1.08330555,-0.89600585,0.1872997,0.380407062990216
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_1","female",20,-5.04469537,-4.85845069,0.186244680000001,0.378264309640394
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2019_season_2","female (F offsets)",20,-0.42639002,-0.24094033,0.18544969,0.376649679125733
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1994_season_2","female (F offsets)",20,0.75236865,0.93567227,0.18330362,0.372290995232104
"26_gmacs_eqmdevs","M_male_immature_block_group_1_block_2","male",20,2.05233867,2.23481765,0.18247898,0.370616145350208
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1991_season_2","female (F offsets)",20,1.39773218,1.57955334,0.18182116,0.369280108110553
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1996_season_2","female (F offsets)",20,0.74484605,0.92159292,0.17674687,0.358974187942711
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_7","female",20,0.2029185,0.37628267,0.17336417,0.352103899458656
"26_gmacs_eqmdevs","Logit_rec_prop_est_1997","sex allocation",20,0.85684428,1.02563433,0.16879005,0.342813828225414
"26_gmacs_eqmdevs","Logit_rec_prop_est_1984","sex allocation",20,-0.12844843,0.03809308,0.16654151,0.338247027011018
"26_gmacs_eqmdevs","Rec_dev_est_2002","shared (recruitment devs)",20,1.05746584,1.22247416,0.16500832,0.335133106887783
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_6","female",20,0.56892963,0.72724009,0.15831046,0.321529704154518
"26_gmacs_eqmdevs","Rec_dev_est_2016","shared (recruitment devs)",20,1.52837559,1.68648266,0.15810707,0.321116617574339
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_2","female",20,-4.10388128,-3.94774558,0.156135700000001,0.317112750660688
"26_gmacs_eqmdevs","Rec_dev_est_1985","shared (recruitment devs)",20,1.40463023,1.55823778,0.15360755,0.31197805948767
"26_gmacs_eqmdevs","Logit_rec_prop_est_2013","sex allocation",20,0.03455759,0.18621128,0.15165369,0.308009755512308
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_3","female",20,-3.73666956,-3.5872411,0.14942846,0.303490297078698
"26_gmacs_eqmdevs","Rec_dev_est_2001","shared (recruitment devs)",20,0.04148382,0.19067995,0.14919613,0.303018433146484
"26_gmacs_eqmdevs","Rec_dev_est_1988","shared (recruitment devs)",20,-0.47852779,-0.33031952,0.14820827,0.301012082248722
"26_gmacs_eqmdevs","Logit_rec_prop_est_1987","sex allocation",20,-0.1496102,-0.00301143,0.14659877,0.297743175956385
"26_gmacs_eqmdevs","Rec_dev_est_2009","shared (recruitment devs)",20,-0.67296568,-0.52723007,0.14573561,0.295990091672264
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_5","female",20,-0.8842404,-0.73952198,0.14471842,0.29392417132961
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1992_season_2","female (F offsets)",20,1.45379439,1.59424169,0.1404473,0.28524949531636
"26_gmacs_eqmdevs","Rec_dev_est_1999","shared (recruitment devs)",20,-0.66931845,-0.53436043,0.13495802,0.274100727418009
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1988_season_2","female (F offsets)",20,0.61400591,0.7440873,0.13008139,0.264196256158364
"26_gmacs_eqmdevs","Logit_rec_prop_est_2011","sex allocation",20,-1.82453388,-1.69536248,0.1291714,0.262348059801133
"26_gmacs_eqmdevs","Rec_dev_est_2011","shared (recruitment devs)",20,-0.60086434,-0.4727771,0.12808724,0.26014612289781
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2004_season_2","female (F offsets)",20,-1.6324452,-1.50732762,0.12511758,0.254114721679978
"26_gmacs_eqmdevs","Rec_dev_est_2014","shared (recruitment devs)",20,1.12826817,1.25326275,0.12499458,0.253864907778793
"26_gmacs_eqmdevs","Log_fdev_Pot_Fishery_year_2019_season_2","shared (fishing mortality)",20,0.81864655,0.94305151,0.12440496,0.252667385238819
"26_gmacs_eqmdevs","Rec_dev_est_1995","shared (recruitment devs)",20,-1.00959063,-0.8860468,0.12354383,0.250918423899571
"26_gmacs_eqmdevs","Logit_rec_prop_est_1994","sex allocation",20,-1.55593202,-1.43388962,0.1220424,0.247869008569032
"26_gmacs_eqmdevs","Logit_rec_prop_est_2015","sex allocation",20,-0.95996049,-0.83947934,0.12048115,0.244698098380209
"26_gmacs_eqmdevs","Logit_rec_prop_est_2008","sex allocation",20,-1.0980385,-0.98176564,0.11627286,0.236151030557297
"26_gmacs_eqmdevs","Rec_dev_est_2015","shared (recruitment devs)",20,1.26781088,1.38298799,0.11517711,0.233925554279056
"26_gmacs_eqmdevs","Rec_dev_est_1994","shared (recruitment devs)",20,-0.50172748,-0.39058901,0.11113847,0.22572304684912
"26_gmacs_eqmdevs","Logit_rec_prop_est_2005","sex allocation",20,-0.94903004,-0.84093804,0.108092,0.219535643958524
"26_gmacs_eqmdevs","Logit_rec_prop_est_2020","sex allocation",20,0.72696905,0.82414275,0.0971737,0.197360496663328
"26_gmacs_eqmdevs","Logit_rec_prop_est_1982","sex allocation",20,0.8672715,0.96313107,0.09585957,0.194691489005081
"26_gmacs_eqmdevs","Logit_rec_prop_est_2014","sex allocation",20,0.97539777,1.0706833,0.09528553,0.193525609559258
"26_gmacs_eqmdevs","Rec_dev_est_2008","shared (recruitment devs)",20,0.90505462,0.99804448,0.09298986,0.188863086969554
"26_gmacs_eqmdevs","Logit_rec_prop_est_2007","sex allocation",20,-0.37510193,-0.28421649,0.09088544,0.184588994531083
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_3","female",20,-0.66667395,-0.57733918,0.08933477,0.181439572399777
"26_gmacs_eqmdevs","Rec_dev_est_2019","shared (recruitment devs)",20,-1.02456748,-0.93646316,0.08810432,0.178940519434629
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2019_season_2","shared (fishing mortality)",20,0.76714079,0.85513254,0.08799175,0.178711888939861
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_4","female",20,-1.98673257,-1.90059815,0.08613442,0.174939638101747
"26_gmacs_eqmdevs","Rec_dev_est_2025","shared (recruitment devs)",20,-0.37904203,-0.29908182,0.07996021,0.162399772355113
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2025_season_2","female (F offsets)",20,1.16499731,1.24450027,0.0795029600000001,0.161471094254976
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2013_season_2","female (F offsets)",20,0.98557733,1.06263118,0.0770538499999999,0.156496933901061
"26_gmacs_eqmdevs","Logit_rec_prop_est_1998","sex allocation",20,0.04164153,0.1186804,0.07703887,0.156466509411307
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_5","female",20,-1.22852665,-1.15513845,0.0733882000000001,0.149051971893914
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2024_season_2","female (F offsets)",20,-5.22265051,-5.149918,0.0727325099999998,0.147720260699865
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_4","female",20,-1.23661233,-1.16847781,0.0681345200000001,0.138381709321735
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_2","male",20,-2.71458698,-2.64689198,0.0676950000000001,0.1374890409815
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2012_season_2","female (F offsets)",20,0.61214823,0.67941904,0.06727081,0.136627507983584
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_1","male",20,-3.26350792,-3.19638907,0.06711885,0.136318876110217
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1987_season_2","female (F offsets)",20,1.20359494,1.27012755,0.0665326100000001,0.135128218375008
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_3","male",20,-2.41534804,-2.35042066,0.0649273799999999,0.131867984483956
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2010_season_2","female (F offsets)",20,0.21934805,0.28421798,0.06486993,0.131751303113037
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2003_season_2","female (F offsets)",20,-2.36289594,-2.29815808,0.0647378600000001,0.131483067975399
"26_gmacs_eqmdevs","M_male_mature_block_group_1_block_2","male",20,1.1204386,1.1844794,0.0640408000000001,0.130067334008244
"26_gmacs_eqmdevs","Rec_dev_est_2010","shared (recruitment devs)",20,-0.69769878,-0.63403534,0.06366344,0.129300913083437
"26_gmacs_eqmdevs","Rec_dev_est_2013","shared (recruitment devs)",20,-0.84388429,-0.78093414,0.0629501499999999,0.127852215867369
"26_gmacs_eqmdevs","M_base_male_immature","male",20,-0.29608739,-0.23319317,0.06289422,0.127738621627587
"26_gmacs_eqmdevs","M_base_female_immature","female",20,0.40458493,0.46670266,0.06211773,0.126161564748471
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1997_season_2","female (F offsets)",20,1.06757745,1.12965272,0.06207527,0.126075328177379
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2009_season_2","female (F offsets)",20,0.35654197,0.41773532,0.06119335,0.124284142195809
"26_gmacs_eqmdevs","Rec_dev_est_1984","shared (recruitment devs)",20,1.31836181,1.37869495,0.06033314,0.122537049383301
"26_gmacs_eqmdevs","Logit_rec_prop_est_2022","sex allocation",20,-0.27203302,-0.21198879,0.06004423,0.121950271056542
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2014_season_2","female (F offsets)",20,1.61548561,1.673109,0.05762339,0.117033527279754
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2008_season_2","female (F offsets)",20,0.02097404,0.07817082,0.05719678,0.116167079244107
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2007_season_2","female (F offsets)",20,-0.31827557,-0.2619012,0.05637437,0.114496758508549
"26_gmacs_eqmdevs","Log_fbar_Trawl_Bycatch","shared (fishing mortality)",20,-4.64073148,-4.58597757,0.0547539100000005,0.111205592375913
"26_gmacs_eqmdevs","Rec_dev_est_2006","shared (recruitment devs)",20,-1.65048742,-1.59690901,0.0535784099999999,0.108818143263366
"26_gmacs_eqmdevs","Log_fdev_Pot_Fishery_year_2025_season_2","shared (fishing mortality)",20,-0.631179,-0.5780812,0.0530978000000001,0.107842020832078
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1993_season_2","female (F offsets)",20,0.57524571,0.62795641,0.0527107,0.107055817895909
"26_gmacs_eqmdevs","Log_fdev_Pot_Fishery_year_2017_season_2","shared (fishing mortality)",20,0.59961878,0.65221043,0.05259165,0.106814026473664
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_4","male",20,-1.60609244,-1.55544925,0.0506431900000002,0.102856689937867
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2017_season_2","shared (fishing mortality)",20,0.36693264,0.41701671,0.05008407,0.101721113121358
"26_gmacs_eqmdevs","Log_foff_Pot_Fishery","female (F offsets)",20,-7.39677201,-7.34690179,0.0498702199999999,0.101286782204541
"26_gmacs_eqmdevs","Log_fdev_Pot_Fishery_year_2024_season_2","shared (fishing mortality)",20,-0.92550646,-0.8776334,0.04787306,0.0972305356119331
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_5","male",20,-1.64388392,-1.59680564,0.04707828,0.0956163316088121
"26_gmacs_eqmdevs","Rec_dev_est_2005","shared (recruitment devs)",20,-0.81718385,-0.77027495,0.0469089,0.0952723195878143
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_3","male",20,-2.43071502,-2.3841506,0.0465644200000002,0.0945726781839102
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2025_season_2","shared (fishing mortality)",20,1.45710527,1.50236686,0.04526159,0.0919266209084548
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2017_season_2","female (F offsets)",20,-0.02416423,0.0207672,0.04493143,0.0912560635294689
"26_gmacs_eqmdevs","Log_fbar_Pot_Fishery","shared (fishing mortality)",20,0.14335988,0.18731585,0.04395597,0.0892748971225583
"26_gmacs_eqmdevs","Log(Rinitial)","shared (other)",20,14.28245232,14.32584449,0.0433921699999988,0.088129815191758
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_6","female",20,-0.53316046,-0.49013282,0.0430276399999999,0.0873894520909553
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2006_season_2","female (F offsets)",20,-2.73243252,-2.68988759,0.04254493,0.0864090645442803
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2021_season_2","female (F offsets)",20,-4.33210632,-4.2910521,0.0410542200000004,0.083381421612284
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_15","male",20,-0.28667154,-0.24576405,0.04090749,0.0830834119072354
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_1","female",20,-0.315547,-0.27540593,0.04014107,0.0815268072718999
"26_gmacs_eqmdevs","Rec_dev_est_2022","shared (recruitment devs)",20,1.48794946,1.52783118,0.0398817199999999,0.0810000655217179
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_6","male",20,-1.49767902,-1.45872521,0.03895381,0.0791154735131924
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2024_season_2","shared (fishing mortality)",20,0.47484391,0.51370445,0.03886054,0.0789260414598304
"26_gmacs_eqmdevs","Rec_dev_est_1987","shared (recruitment devs)",20,0.30817746,0.34694611,0.03876865,0.0787394121965791
"26_gmacs_eqmdevs","Log(Rbar)","shared (other)",20,13.87917358,13.9174832,0.0383096199999997,0.0778071189033998
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_1","male",20,-3.81003184,-3.77219901,0.0378328300000002,0.0768387549200996
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2022_season_2","shared (fishing mortality)",20,-0.14053743,-0.10508781,0.03544962,0.0719984379490154
"26_gmacs_eqmdevs","Rec_dev_est_2007","shared (recruitment devs)",20,-0.01926208,0.01544429,0.03470637,0.0704888917534397
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_5","female",20,0.88548216,0.91991565,0.03443349,0.0699346704741276
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_7","female",20,-0.54445244,-0.5107768,0.03367564,0.068395471571582
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_11","female",20,-1.4166397,-1.38306095,0.03357875,0.0681986872716972
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2015_season_2","female (F offsets)",20,0.83277251,0.86586922,0.03309671,0.067219660499931
"26_gmacs_eqmdevs","Log_fdev_Pot_Fishery_year_2021_season_2","shared (fishing mortality)",20,-0.62204534,-0.58983471,0.03221063,0.0654200255278815
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_10","female",20,-1.26798863,-1.2362316,0.0317570300000001,0.0644987606044868
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_2","male",20,-3.18572372,-3.15442551,0.0312982100000001,0.0635668938228467
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_7","male",20,-1.20500882,-1.17483473,0.03017409,0.0612837978667475
"26_gmacs_eqmdevs","Logit_rec_prop_est_2021","sex allocation",20,0.63077452,0.66059639,0.02982187,0.0605684364661344
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_9","female",20,-1.05067136,-1.02372557,0.0269457899999999,0.0547270969139357
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_5","male",20,-1.53037566,-1.50356803,0.02680763,0.0544464929416779
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2000_season_2","female (F offsets)",20,-2.37394934,-2.34730609,0.0266432499999998,0.0541126359573133
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_4","female",20,-0.10095956,-0.07442558,0.02653398,0.0538907077867243
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_4","male",20,-1.74014689,-1.71370822,0.0264386699999999,0.0536971324784155
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1983_season_2","female (F offsets)",20,2.30601071,2.33216752,0.0261568100000003,0.0531246727533103
"26_gmacs_eqmdevs","Rec_dev_est_2020","shared (recruitment devs)",20,0.13307248,0.15891278,0.0258403,0.0524818386243335
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2001_season_2","female (F offsets)",20,0.05369875,0.07863057,0.02493182,0.0506367090881657
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2005_season_2","female (F offsets)",20,-0.89527614,-0.8705348,0.0247413399999999,0.0502498428125743
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_mature_newshell_class_14","male",20,-0.25102114,-0.22688733,0.02413381,0.0490159449313794
"26_gmacs_eqmdevs","Ret_Pot_Fishery_male_base_Logistic_cv","male",20,0.35784542,0.38175636,0.02391094,0.048563294328476
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_8","male",20,-1.14019544,-1.11631097,0.02388447,0.0485095335645382
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_immature_newshell_class_2","female",20,-0.81478212,-0.79127256,0.02350956,0.0477480886076821
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2018_season_2","shared (fishing mortality)",20,1.66020709,1.6825306,0.0223235099999999,0.0453392123678397
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1999_season_2","female (F offsets)",20,-0.51974181,-0.49775693,0.02198488,0.0446514523567968
"26_gmacs_eqmdevs","Init_logdev_for_sex_male_mature_immature_newshell_class_13","male",20,0.71120413,0.73314131,0.02193718,0.0445545733073128
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2002_season_2","female (F offsets)",20,-2.1707262,-2.14934346,0.02138274,0.0434285016050927
"26_gmacs_eqmdevs","Rec_dev_est_1983","shared (recruitment devs)",20,0.5015679,0.52264778,0.02107988,0.0428133907261261
"26_gmacs_eqmdevs","Rec_dev_est_1998","shared (recruitment devs)",20,-0.56857135,-0.54751786,0.02105349,0.0427597924427742
"26_gmacs_eqmdevs","Init_logdev_for_sex_female_mature_mature_newshell_class_9","female",20,0.06258785,0.08358135,0.0209935,0.042637952313245
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1998_season_2","female (F offsets)",20,-2.22837897,-2.20760571,0.0207732599999999,0.0421906432596106
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_5","female",20,-0.60597556,-0.58540778,0.0205677799999999,0.0417733118741187
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2021_season_2","shared (fishing mortality)",20,0.84004799,0.86053798,0.0204899900000001,0.0416153198141744
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2011_season_2","female (F offsets)",20,2.44758535,2.46790632,0.0203209699999998,0.0412720389558136
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_female_base_class_8","female",20,-0.89240413,-0.87246555,0.0199385799999999,0.040495402064154
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_2020_season_2","female (F offsets)",20,-3.558965,-3.53938186,0.0195831399999999,0.039773500819949
"26_gmacs_eqmdevs","Log_fdev_Pot_Fishery_year_2020_season_2","shared (fishing mortality)",20,1.28113431,1.30046196,0.0193276499999999,0.0392545987580483
"26_gmacs_eqmdevs","Log_fdev_Trawl_Bycatch_year_2020_season_2","shared (fishing mortality)",20,1.2274581,1.24675746,0.01929936,0.0391971415607758
"26_gmacs_eqmdevs","Rec_dev_est_2004","shared (recruitment devs)",20,0.15210858,0.17119171,0.01908313,0.0387579768465218
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_9","male",20,-1.22183068,-1.20315992,0.01867076,0.0379204503552072
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1989_male_base_class_6","male",20,-1.33033763,-1.31177812,0.01855951,0.0376945007901109
"26_gmacs_eqmdevs","Rec_dev_est_1982","shared (recruitment devs)",20,0.48101473,0.49928109,0.01826636,0.0370991109922864
"26_gmacs_eqmdevs","Rec_dev_est_2024","shared (recruitment devs)",20,-0.7864516,-0.7681965,0.0182551000000001,0.0370762418497879
"26_gmacs_eqmdevs","Log_fdov_Pot_Fishery_year_1986_season_2","female (F offsets)",20,1.71647937,1.73467299,0.0181936199999999,0.0369513755193415
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_male_base_class_22","male",20,-0.31535837,-0.29838818,0.01697019,0.0344665802256273
"26_gmacs_eqmdevs","Sel_NMFS_Trawl_1982_female_base_class_8","female",20,-0.78383901,-0.76694462,0.01689439,0.0343126298702629
