"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
89,-23886.4807693305,0.001171790409935,20260910,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/089",413,NA,NA,84.7843403,84.54806293,0.23627737,54.45252015,54.45252015,FALSE,139.59918081,1022757.88316291,2025,20260910,134,87.6,TRUE,"",TRUE,FALSE,"A"
90,-23877.4400293111,0.00335645803892823,20260911,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/090",413,NA,NA,86.77173518,86.54597438,0.2257608,62.1186358,62.1186358,FALSE,145.01740939,1139538.79024288,2025,20260911,134,106.1,TRUE,"",TRUE,FALSE,"minor"
91,-23885.6447662151,0.00554028350789581,20260912,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/091",413,NA,NA,84.78440308,84.54898331,0.23541977,54.8981535,54.8981535,FALSE,139.7592254,1026971.67721163,2025,20260912,134,88.4,TRUE,"",TRUE,FALSE,"minor"
92,-23879.2600874093,0.0154598344194821,20260913,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/092",413,NA,NA,87.47549732,87.23430667,0.24119065,53.90802512,53.90802512,FALSE,142.90959596,1037785.34099476,2025,20260913,134,90.7,TRUE,"",FALSE,FALSE,NA
93,-23886.8529801958,0.00125385497506014,20260914,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/093",413,NA,NA,84.78436105,84.54815814,0.23620291,54.57114729,54.57114729,FALSE,139.63519395,1023424.32970803,2025,20260914,134,86.3,TRUE,"",TRUE,FALSE,"minor"
94,-23886.0174221207,0.00307511378570399,20260915,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/094",413,NA,NA,84.78442375,84.54907579,0.23534796,55.01667016,55.01667016,FALSE,139.79501083,1027629.01894265,2025,20260915,134,89.1,TRUE,"",TRUE,FALSE,"minor"
95,-23736.3465256315,0.00792023108320735,20260916,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/095",413,NA,NA,80.49444423,80.19843266,0.29601157,31.26564823,31.26564823,FALSE,125.01023419,636006.68116581,2025,20260916,134,95,TRUE,"",TRUE,FALSE,"minor"
96,-23885.4495646495,0.00169236877904452,20260917,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/096",413,NA,NA,84.79116557,84.55481306,0.23635251,54.44959507,54.44959507,FALSE,139.61234923,1023636.50088854,2025,20260917,134,89.2,TRUE,"",TRUE,FALSE,"C"
97,-23882.6829148183,0.0131235187476189,20260918,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/097",413,NA,NA,84.61317915,84.39131616,0.22186299,62.80183131,62.80183131,FALSE,142.42170948,1130919.89735528,2025,20260918,134,99.4,TRUE,"",FALSE,FALSE,NA
98,-23885.4495646495,0.0124960632863555,20260919,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/098",413,NA,NA,84.79116806,84.55481552,0.23635254,54.44959235,54.44959235,FALSE,139.61234424,1023636.36805396,2025,20260919,134,85.9,TRUE,"",FALSE,FALSE,NA
99,-23877.2390854233,0.00158963951521161,20260920,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/099",413,NA,NA,86.72179831,86.46405053,0.25774778,44.15911985,44.15911985,FALSE,140.21781569,884950.65335925,2025,20260920,134,88.7,TRUE,"",TRUE,FALSE,"minor"
100,-23883.3418264055,0.00652739553324218,20260921,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_eqmdevs/jitter/100",413,NA,NA,84.60466799,84.38265363,0.22201436,62.57703248,62.57703248,FALSE,142.34046696,1127908.10272944,2025,20260921,134,96.6,TRUE,"",TRUE,FALSE,"minor"
