"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
28,-14178.2686547687,0.00417270001329364,20260849,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/028",235,NA,NA,74.3506053,74.03368682,0.31691848,20.25060383,20.25060383,FALSE,113.04941938,365415.12078881,2025,20260849,134,21.9,TRUE,"",TRUE,FALSE,"A"
29,-14178.2686547681,0.000639863899953983,20260850,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/029",235,NA,NA,74.35060949,74.03369099,0.3169185,20.25060488,20.25060488,FALSE,113.04942296,365415.13152928,2025,20260850,134,21,TRUE,"",TRUE,TRUE,"A"
30,-14178.2686547687,0.0036396663057185,20260851,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/030",235,NA,NA,74.35060947,74.03369095,0.31691852,20.25060362,20.25060362,FALSE,113.04942802,365415.14599818,2025,20260851,134,22.4,TRUE,"",TRUE,FALSE,"A"
31,-14178.2686547683,0.000829394007011088,20260852,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/031",235,NA,NA,74.35060816,74.03368966,0.3169185,20.25060565,20.25060565,FALSE,113.04942382,365415.11412467,2025,20260852,134,21,TRUE,"",TRUE,TRUE,"A"
32,-14178.2686547686,0.00134849732927555,20260853,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/032",235,NA,NA,74.35060519,74.03368671,0.31691848,20.25060665,20.25060665,FALSE,113.04942506,365415.12376293,2025,20260853,134,21.4,TRUE,"",TRUE,FALSE,"A"
33,-14177.9493429374,0.00572441965388191,20260854,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/033",235,NA,NA,71.3067096,70.99827719,0.30843241,20.22866523,20.22866523,FALSE,110.63068047,374679.81477275,2025,20260854,134,21.3,TRUE,"",TRUE,FALSE,"B"
34,-14174.7146801806,0.00374228681411689,20260855,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/034",235,NA,NA,74.26003185,73.94332186,0.31670999,20.29289007,20.29289007,FALSE,112.97242383,365072.53188168,2025,20260855,134,20.2,TRUE,"",TRUE,FALSE,"C"
35,-14177.9493429383,0.00368817155808335,20260856,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/035",235,NA,NA,71.30670558,70.99827319,0.30843239,20.22866777,20.22866777,FALSE,110.63067878,374679.77614901,2025,20260856,134,21.3,TRUE,"",TRUE,FALSE,"B"
36,-14177.949342939,0.00674334293213205,20260857,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/036",235,NA,NA,71.30667711,70.99824484,0.30843227,20.2286675,20.2286675,FALSE,110.63065591,374679.73247681,2025,20260857,134,22.9,TRUE,"",TRUE,FALSE,"B"
37,-14177.9493429385,0.00244379434190236,20260858,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/037",235,NA,NA,71.30670206,70.99826969,0.30843237,20.22866847,20.22866847,FALSE,110.63067663,374679.74671925,2025,20260858,134,22.8,TRUE,"",TRUE,FALSE,"B"
38,-14177.9493429382,0.00316915896832228,20260859,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/038",235,NA,NA,71.30670315,70.99827078,0.30843237,20.22866397,20.22866397,FALSE,110.63067819,374679.72183744,2025,20260859,134,20.3,TRUE,"",TRUE,FALSE,"B"
39,-14177.9493429381,0.00199553572742474,20260860,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/039",235,NA,NA,71.30668986,70.99825753,0.30843233,20.22867061,20.22867061,FALSE,110.63066848,374679.69720945,2025,20260860,134,22.6,TRUE,"",TRUE,FALSE,"B"
40,-14178.2686547671,0.00965255962040241,20260861,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/040",235,NA,NA,74.3506157,74.03369717,0.31691853,20.25060013,20.25060013,FALSE,113.04942274,365415.10726619,2025,20260861,134,23,TRUE,"",TRUE,FALSE,"A"
41,-14178.2686547692,0.00127789323343104,20260862,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/041",235,NA,NA,74.3506136,74.03369508,0.31691852,20.25060413,20.25060413,FALSE,113.04942623,365415.13281763,2025,20260862,134,21,TRUE,"",TRUE,FALSE,"A"
